# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
2.2378231503e+00 4.0925637554e-03 0.0000000000e+00 1.0419731200e+01 2.6183186808e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 1.0046126314e+01
2.2318636216e+00 4.1418717525e-03 0.0000000000e+00 1.0393140413e+01 2.6083679803e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 1.0020285375e+01
2.2260121421e+00 4.1911797495e-03 0.0000000000e+00 1.0367083172e+01 2.5985982006e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.9939829911e+00
2.2202668171e+00 4.2404877466e-03 0.0000000000e+00 1.0341811830e+01 2.5890069065e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.9695263886e+00
2.2146256509e+00 4.2897957436e-03 0.0000000000e+00 1.0317059614e+01 2.5795918052e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.9469155673e+00
2.2086614886e+00 4.3391037407e-03 0.0000000000e+00 1.0291434978e+01 2.5696393995e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.9219975194e+00
2.2027271024e+00 4.3884117377e-03 0.0000000000e+00 1.0266358308e+01 2.5597387978e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.8975409168e+00
2.1969081207e+00 4.4377197348e-03 0.0000000000e+00 1.0242291050e+01 2.5500324240e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.8735457596e+00
2.1912019769e+00 4.4870277318e-03 0.0000000000e+00 1.0218519405e+01 2.5405161356e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.8472433757e+00
2.1856060320e+00 4.5363357289e-03 0.0000000000e+00 1.0195786013e+01 2.5311859981e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 9.8246325544e+00
