# M_T	 rho_0	 E_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
1.2238803961e+00 1.0679072051e-03 1.3043212891e-02 1.1801499504e+01 1.1363959665e+00 9.8287846612e+00 1.4677184226e+01 1.2636075059e-01 1.1119429699e-01 1.9298787046e+00 1.6714000000e+00 0.0000000000e+00 1.0855961969e+01
1.2458333903e+00 1.0873802904e-03 1.3555908203e-02 1.1796164042e+01 1.1591646663e+00 9.7198835629e+00 1.4676340646e+01 1.2891206416e-01 1.1121117466e-01 1.9359874356e+00 1.6714000000e+00 0.0000000000e+00 1.0867036657e+01
1.2690283895e+00 1.1070362216e-03 1.4105224609e-02 1.1794556194e+01 1.1835876106e+00 9.6072909020e+00 1.4681423755e+01 1.3145846722e-01 1.1106779595e-01 1.9425352017e+00 1.6714000000e+00 0.0000000000e+00 1.0879957126e+01
1.2901852037e+00 1.1268749987e-03 1.4666748047e-02 1.1785896884e+01 1.2055821236e+00 9.4928524598e+00 1.4673139369e+01 1.3405099601e-01 1.1119192412e-01 1.9491147319e+00 1.6714000000e+00 0.0000000000e+00 1.0888263142e+01
1.3105339810e+00 1.1468966217e-03 1.5216064453e-02 1.1778665170e+01 1.2270463474e+00 9.3894887055e+00 1.4662958731e+01 1.3641680212e-01 1.1117493842e-01 1.9555594365e+00 1.6714000000e+00 0.0000000000e+00 1.0896569158e+01
1.3301525907e+00 1.1671010905e-03 1.5753173828e-02 1.1771260415e+01 1.2480428058e+00 9.2879707326e+00 1.4668921470e+01 1.3856978445e-01 1.1102967287e-01 1.9618743817e+00 1.6714000000e+00 0.0000000000e+00 1.0903029393e+01
1.3486630934e+00 1.1874884052e-03 1.6314697266e-02 1.1765751911e+01 1.2676639845e+00 9.1901443223e+00 1.4662180042e+01 1.4079633974e-01 1.1106755533e-01 1.9683961934e+00 1.6714000000e+00 0.0000000000e+00 1.0906720956e+01
1.3680284609e+00 1.2080585658e-03 1.6949462891e-02 1.1755311710e+01 1.2881480867e+00 9.0858576774e+00 1.4649865220e+01 1.4322886729e-01 1.1118975277e-01 1.9757039468e+00 1.6714000000e+00 0.0000000000e+00 1.0907643846e+01
1.3866201023e+00 1.2288115722e-03 1.7572021484e-02 1.1744518216e+01 1.3080953563e+00 8.9834168137e+00 1.4651934514e+01 1.4544606016e-01 1.1118918775e-01 1.9828698012e+00 1.6714000000e+00 0.0000000000e+00 1.0912258300e+01
1.4045116798e+00 1.2497474245e-03 1.8182373047e-02 1.1736601544e+01 1.3275615628e+00 8.9012795447e+00 1.4640773305e+01 1.4746339592e-01 1.1107838616e-01 1.9898998700e+00 1.6714000000e+00 0.0000000000e+00 1.0918718534e+01
1.4207414878e+00 1.2708661227e-03 1.8804931641e-02 1.1724596755e+01 1.3449894541e+00 8.7997615718e+00 1.4629655357e+01 1.4951003037e-01 1.1116074547e-01 1.9969786573e+00 1.6714000000e+00 0.0000000000e+00 1.0915949862e+01
1.4364282962e+00 1.2921676668e-03 1.9415283203e-02 1.1716795445e+01 1.3620898241e+00 8.7277761001e+00 1.4619986635e+01 1.5136871235e-01 1.1112975787e-01 2.0039303164e+00 1.6714000000e+00 0.0000000000e+00 1.0915949862e+01
1.4527546545e+00 1.3136520567e-03 2.0086669922e-02 1.1706528287e+01 1.3799618272e+00 8.6281039084e+00 1.4603691847e+01 1.5331092879e-01 1.1109794906e-01 2.0115461517e+00 1.6714000000e+00 0.0000000000e+00 1.0913181190e+01
1.4685097589e+00 1.3353192925e-03 2.0782470703e-02 1.1692245112e+01 1.3972159445e+00 8.5459666394e+00 1.4576812656e+01 1.5523887549e-01 1.1110585740e-01 2.0193861579e+00 1.6714000000e+00 0.0000000000e+00 1.0915949862e+01
1.4831974693e+00 1.3571693742e-03 2.1478271484e-02 1.1681855382e+01 1.4133109095e+00 8.4629064797e+00 1.4565975901e+01 1.5708297392e-01 1.1114537704e-01 2.0271800495e+00 1.6714000000e+00 0.0000000000e+00 1.0909489628e+01
1.4976065134e+00 1.3792023017e-03 2.2155761719e-02 1.1669641501e+01 1.4294331788e+00 8.3780005387e+00 1.4542499870e+01 1.5870928869e-01 1.1102952628e-01 2.0347956010e+00 1.6714000000e+00 0.0000000000e+00 1.0912258300e+01
1.5108483330e+00 1.4014180752e-03 2.2839355469e-02 1.1659093149e+01 1.4441615132e+00 8.3004777230e+00 1.4520285603e+01 1.6031130989e-01 1.1100649646e-01 2.0424182902e+00 1.6714000000e+00 0.0000000000e+00 1.0908566737e+01
1.5224503710e+00 1.4238166944e-03 2.3547363281e-02 1.1644731113e+01 1.4567122375e+00 8.2183409046e+00 1.4498431840e+01 1.6200499665e-01 1.1121276562e-01 2.0501968610e+00 1.6714000000e+00 0.0000000000e+00 1.0901184062e+01
1.5362086495e+00 1.4463981596e-03 2.4304199219e-02 1.1631933215e+01 1.4723330091e+00 8.1380494170e+00 1.4462208382e+01 1.6353493196e-01 1.1107197281e-01 2.0586166504e+00 1.6714000000e+00 0.0000000000e+00 1.0898415390e+01
1.5481521852e+00 1.4691624706e-03 2.5085449219e-02 1.1617837503e+01 1.4855450156e+00 8.0531434759e+00 1.4428890587e+01 1.6515508225e-01 1.1117474093e-01 2.0671725098e+00 1.6714000000e+00 0.0000000000e+00 1.0886417812e+01
1.5601147545e+00 1.4921096275e-03 2.5842285156e-02 1.1606582563e+01 1.4991598700e+00 7.9802351136e+00 1.4382436020e+01 1.6654242689e-01 1.1109050490e-01 2.0755017221e+00 1.6714000000e+00 0.0000000000e+00 1.0885494921e+01
1.5712745629e+00 1.5152396303e-03 2.6599121094e-02 1.1592047035e+01 1.5118709575e+00 7.9165556578e+00 1.4338194949e+01 1.6786590668e-01 1.1103190113e-01 2.0837910329e+00 1.6714000000e+00 0.0000000000e+00 1.0875343124e+01
1.5808745143e+00 1.5385524790e-03 2.7380371094e-02 1.1578340666e+01 1.5224780741e+00 7.8473388581e+00 1.4297897793e+01 1.6927379659e-01 1.1118307676e-01 2.0922276348e+00 1.6714000000e+00 0.0000000000e+00 1.0870267225e+01
1.5908939538e+00 1.5620481735e-03 2.8137207031e-02 1.1565261575e+01 1.5339946454e+00 7.7707389330e+00 1.4249208101e+01 1.7044732798e-01 1.1111337872e-01 2.1004645795e+00 1.6714000000e+00 0.0000000000e+00 1.0859653983e+01
1.6009755597e+00 1.5857267139e-03 2.8991699219e-02 1.1549594064e+01 1.5454607526e+00 7.6969076800e+00 1.4186264074e+01 1.7174982375e-01 1.1113179255e-01 2.1096866001e+00 1.6714000000e+00 0.0000000000e+00 1.0854116639e+01
1.6103372929e+00 1.6095881001e-03 2.9846191406e-02 1.1534813393e+01 1.5561139874e+00 7.6341511149e+00 1.4126852987e+01 1.7298507664e-01 1.1116478487e-01 2.1188639101e+00 1.6714000000e+00 0.0000000000e+00 1.0844426287e+01
1.6197870427e+00 1.6336323323e-03 3.0676269531e-02 1.1522217378e+01 1.5671785798e+00 7.5704716591e+00 1.4057030540e+01 1.7402906208e-01 1.1104609539e-01 2.1278145602e+00 1.6714000000e+00 0.0000000000e+00 1.0839350388e+01
1.6278623510e+00 1.6578594103e-03 3.1530761719e-02 1.1506795010e+01 1.5763680620e+00 7.4994090781e+00 1.3991144799e+01 1.7514416342e-01 1.1110613545e-01 2.1369115056e+00 1.6714000000e+00 0.0000000000e+00 1.0830582927e+01
1.6353782924e+00 1.6822693342e-03 3.2385253906e-02 1.1491906188e+01 1.5849245958e+00 7.4421898570e+00 1.3914552084e+01 1.7620119665e-01 1.1117323633e-01 2.1459719224e+00 1.6714000000e+00 0.0000000000e+00 1.0820892575e+01
1.6430808306e+00 1.7068621039e-03 3.3215332031e-02 1.1478819886e+01 1.5939832019e+00 7.3738959479e+00 1.3842790125e+01 1.7708679325e-01 1.1109702602e-01 2.1548120451e+00 1.6714000000e+00 0.0000000000e+00 1.0812125113e+01
1.6504511347e+00 1.7316377195e-03 3.4143066406e-02 1.1464154577e+01 1.6024786829e+00 7.3092936015e+00 1.3761950671e+01 1.7808645021e-01 1.1113186847e-01 2.1645985435e+00 1.6714000000e+00 0.0000000000e+00 1.0796435972e+01
1.6578744574e+00 1.7565961810e-03 3.5070800781e-02 1.1449193654e+01 1.6112229341e+00 7.2576117243e+00 1.3688789956e+01 1.7897092972e-01 1.1107769504e-01 2.1743916199e+00 1.6714000000e+00 0.0000000000e+00 1.0789514292e+01
1.6641154606e+00 1.7817374884e-03 3.6022949219e-02 1.1434239941e+01 1.6183430749e+00 7.1967009406e+00 1.3605845157e+01 1.7990983174e-01 1.1116915475e-01 2.1843296383e+00 1.6714000000e+00 0.0000000000e+00 1.0780746831e+01
1.6705398842e+00 1.8070616416e-03 3.6950683594e-02 1.1420374951e+01 1.6259320358e+00 7.1394817195e+00 1.3526570292e+01 1.8069253979e-01 1.1113166837e-01 2.1940428924e+00 1.6714000000e+00 0.0000000000e+00 1.0766442026e+01
1.6765174012e+00 1.8325686407e-03 3.7878417969e-02 1.1406704633e+01 1.6330018382e+00 7.0841082797e+00 1.3451044669e+01 1.8142960710e-01 1.1110190010e-01 2.2037192554e+00 1.6714000000e+00 0.0000000000e+00 1.0758597455e+01
1.6823888814e+00 1.8582584857e-03 3.8793945313e-02 1.1394072567e+01 1.6400647947e+00 7.0231974959e+00 1.3363680089e+01 1.8207543735e-01 1.1101722197e-01 2.2132673085e+00 1.6714000000e+00 0.0000000000e+00 1.0750752884e+01
1.6873087372e+00 1.8841311766e-03 3.9770507813e-02 1.1378174334e+01 1.6457444030e+00 6.9733614001e+00 1.3284044719e+01 1.8281631354e-01 1.1108426874e-01 2.2233318592e+00 1.6714000000e+00 0.0000000000e+00 1.0736909524e+01
1.6927599410e+00 1.9101867133e-03 4.0795898438e-02 1.1364020940e+01 1.6522601866e+00 6.9069132723e+00 1.3189253754e+01 1.8347505678e-01 1.1104489369e-01 2.2339213030e+00 1.6714000000e+00 0.0000000000e+00 1.0725834836e+01
1.6978101653e+00 1.9364250959e-03 4.1821289063e-02 1.1350941849e+01 1.6583067322e+00 6.8653831925e+00 1.3109553493e+01 1.8408974880e-01 1.1101067445e-01 2.2444694684e+00 1.6714000000e+00 0.0000000000e+00 1.0717528820e+01
1.7013833248e+00 1.9628463244e-03 4.2895507812e-02 1.1335368069e+01 1.6622129346e+00 6.7998579554e+00 1.3012058747e+01 1.8482939997e-01 1.1119477904e-01 2.2553513413e+00 1.6714000000e+00 0.0000000000e+00 1.0706454132e+01
1.7057550120e+00 1.9894503987e-03 4.3920898438e-02 1.1323305600e+01 1.6674760399e+00 6.7481760783e+00 1.2927210486e+01 1.8535725634e-01 1.1116037166e-01 2.2658227882e+00 1.6714000000e+00 0.0000000000e+00 1.0697686671e+01
1.7098166654e+00 2.0162373189e-03 4.4946289063e-02 1.1309411769e+01 1.6723769783e+00 6.7038773265e+00 1.2835606378e+01 1.8584746543e-01 1.1112773486e-01 2.2762582593e+00 1.6714000000e+00 0.0000000000e+00 1.0685689093e+01
1.7135936229e+00 2.0432070850e-03 4.5971679688e-02 1.1296671552e+01 1.6769463118e+00 6.6521954493e+00 1.2752668790e+01 1.8630178208e-01 1.1109585368e-01 2.2866591548e+00 1.6714000000e+00 0.0000000000e+00 1.0675998741e+01
1.7173520682e+00 2.0703596970e-03 4.7045898438e-02 1.1283996225e+01 1.6815295760e+00 6.6005135722e+00 1.2656789102e+01 1.8673214767e-01 1.1104898203e-01 2.2975276675e+00 1.6714000000e+00 0.0000000000e+00 1.0666308389e+01
1.7201660554e+00 2.0976951548e-03 4.8217773438e-02 1.1270477319e+01 1.6847053816e+00 6.5617521643e+00 1.2575005127e+01 1.8726923957e-01 1.1115845038e-01 2.3092397021e+00 1.6714000000e+00 0.0000000000e+00 1.0655233701e+01
1.7237079010e+00 2.1252134585e-03 4.9340820313e-02 1.1256799791e+01 1.6891013182e+00 6.5082245059e+00 1.2486458094e+01 1.8762542101e-01 1.1108002758e-01 2.3205382960e+00 1.6714000000e+00 0.0000000000e+00 1.0642774677e+01
1.7260518743e+00 2.1529146081e-03 5.0512695313e-02 1.1241975860e+01 1.6917489555e+00 6.4676173167e+00 1.2400059666e+01 1.8808138539e-01 1.1117570652e-01 2.3321714681e+00 1.6714000000e+00 0.0000000000e+00 1.0632622879e+01
1.7291208427e+00 2.1807986035e-03 5.1635742188e-02 1.1230699290e+01 1.6955953292e+00 6.4159354396e+00 1.2316624582e+01 1.8836963096e-01 1.1109350663e-01 2.3433942586e+00 1.6714000000e+00 0.0000000000e+00 1.0624316863e+01
1.7310764331e+00 2.2088654448e-03 5.2807617188e-02 1.1217872551e+01 1.6978111783e+00 6.3753282504e+00 1.2236679178e+01 1.8875256789e-01 1.1117406358e-01 2.3549543738e+00 1.6714000000e+00 0.0000000000e+00 1.0607243386e+01
1.7337499189e+00 2.2371151320e-03 5.3930664063e-02 1.1206523880e+01 1.7012010911e+00 6.3365668425e+00 1.2159069841e+01 1.8897958036e-01 1.1108597411e-01 2.3661066542e+00 1.6714000000e+00 0.0000000000e+00 1.0599398816e+01
1.7353066589e+00 2.2655476651e-03 5.5151367188e-02 1.1195232890e+01 1.7029241254e+00 6.2922680907e+00 1.2079420051e+01 1.8932508493e-01 1.1117646530e-01 2.3780602010e+00 1.6714000000e+00 0.0000000000e+00 1.0590631354e+01
1.7373218959e+00 2.2941630440e-03 5.6420898437e-02 1.1182211479e+01 1.7053804643e+00 6.2368946509e+00 1.2009929268e+01 1.8958586586e-01 1.1116924923e-01 2.3905156426e+00 1.6714000000e+00 0.0000000000e+00 1.0581402448e+01
1.7391728959e+00 2.3229612688e-03 5.7690429688e-02 1.1171280993e+01 1.7076534382e+00 6.1944416804e+00 1.1929558470e+01 1.8981389420e-01 1.1115481043e-01 2.4029307991e+00 1.6714000000e+00 0.0000000000e+00 1.0572634986e+01
1.7408753679e+00 2.3519423395e-03 5.8959960938e-02 1.1159405986e+01 1.7097620207e+00 6.1501429286e+00 1.1852114965e+01 1.9001096491e-01 1.1113298963e-01 2.4153070828e+00 1.6714000000e+00 0.0000000000e+00 1.0564328970e+01
1.7424435925e+00 2.3811062560e-03 6.0229492187e-02 1.1148598071e+01 1.7117232688e+00 6.1206104274e+00 1.1794117055e+01 1.9017872229e-01 1.1110366129e-01 2.4276457678e+00 1.6714000000e+00 0.0000000000e+00 1.0555561509e+01
1.7438905190e+00 2.4104530184e-03 6.1499023438e-02 1.1139131232e+01 1.7135520513e+00 6.0753887849e+00 1.1726861398e+01 1.9031870452e-01 1.1106677756e-01 2.4399480233e+00 1.6714000000e+00 0.0000000000e+00 1.0540795258e+01
1.7444863209e+00 2.4399826267e-03 6.2817382813e-02 1.1128034913e+01 1.7141310630e+00 6.0393960490e+00 1.1650665237e+01 1.9052725981e-01 1.1115092884e-01 2.4525875908e+00 1.6714000000e+00 0.0000000000e+00 1.0532027797e+01
1.7457414690e+00 2.4696950809e-03 6.4086914062e-02 1.1117854276e+01 1.7157621416e+00 6.0061719851e+00 1.1594693361e+01 1.9061292175e-01 1.1109519037e-01 2.4648200457e+00 1.6714000000e+00 0.0000000000e+00 1.0523260336e+01
1.7468342515e+00 2.4995903809e-03 6.5478515625e-02 1.1108272075e+01 1.7171686663e+00 5.9655647960e+00 1.1523688460e+01 1.9070064940e-01 1.1105528137e-01 2.4781667894e+00 1.6714000000e+00 0.0000000000e+00 1.0516338656e+01
1.7470272981e+00 2.5296685268e-03 6.6943359375e-02 1.1096541270e+01 1.7172488857e+00 5.9194202628e+00 1.1462049458e+01 1.9086331703e-01 1.1114481926e-01 2.4920614600e+00 1.6714000000e+00 0.0000000000e+00 1.0507109749e+01
1.7471747952e+00 2.5599295186e-03 6.8408203125e-02 1.1087189791e+01 1.7173044078e+00 5.8825046363e+00 1.1406171312e+01 1.9099305198e-01 1.1121677153e-01 2.5059160315e+00 1.6714000000e+00 0.0000000000e+00 1.0499265179e+01
1.7486016939e+00 2.5903733562e-03 6.9775390625e-02 1.1078905406e+01 1.7193445577e+00 5.8409745564e+00 1.1341958310e+01 1.9093242969e-01 1.1104954434e-01 2.5189873616e+00 1.6714000000e+00 0.0000000000e+00 1.0492343499e+01
1.7486493807e+00 2.6210000397e-03 7.1240234375e-02 1.1069806281e+01 1.7193256438e+00 5.8179022899e+00 1.1289382383e+01 1.9100747331e-01 1.1109441309e-01 2.5327652842e+00 1.6714000000e+00 0.0000000000e+00 1.0485421819e+01
1.7486724836e+00 2.6518095691e-03 7.2705078125e-02 1.1060281761e+01 1.7193041621e+00 5.7828324447e+00 1.1241730942e+01 1.9105472713e-01 1.1112328542e-01 2.5465062990e+00 1.6714000000e+00 0.0000000000e+00 1.0477115803e+01
1.7486762344e+00 2.6828019444e-03 7.4169921875e-02 1.1051774088e+01 1.7192854042e+00 5.7459170434e+00 1.1176623890e+01 1.9107576097e-01 1.1113673187e-01 2.5602113238e+00 1.6714000000e+00 0.0000000000e+00 1.0470655793e+01
1.7487793752e+00 2.7139771655e-03 7.5634765625e-02 1.1044657735e+01 1.7194472858e+00 5.7071556356e+00 1.1135007289e+01 1.9105881906e-01 1.1111641551e-01 2.5738970636e+00 1.6714000000e+00 0.0000000000e+00 1.0456350988e+01
