# M_T	 rho_0	 E_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
1.4537944285e+00 1.0679072051e-03 1.3812255859e-02 1.2436614112e+01 1.4538612383e+00 1.3691730994e+01 2.4604682813e+01 1.6160528537e-01 1.1115592129e-01 1.2162952634e+00 1.0000000000e+00 0.0000000000e+00 1.1634881689e+01
1.4811589980e+00 1.0873802904e-03 1.4337158203e-02 1.2427219374e+01 1.4848702246e+00 1.3505126828e+01 2.4608669989e+01 1.6495184866e-01 1.1108839407e-01 1.2207619437e+00 1.0000000000e+00 0.0000000000e+00 1.1638573252e+01
1.5093602036e+00 1.1070362216e-03 1.4910888672e-02 1.2419591105e+01 1.5169032927e+00 1.3305537302e+01 2.4591120647e+01 1.6853195918e-01 1.1110263917e-01 1.2255822274e+00 1.0000000000e+00 0.0000000000e+00 1.1633035908e+01
1.5360466656e+00 1.1268749987e-03 1.5472412109e-02 1.2409713291e+01 1.5474855663e+00 1.3133245151e+01 2.4586470143e+01 1.7183862476e-01 1.1104376577e-01 1.2302986333e+00 1.0000000000e+00 0.0000000000e+00 1.1637650361e+01
1.5610158277e+00 1.1468966217e-03 1.6033935547e-02 1.2397924805e+01 1.5761141385e+00 1.2959013488e+01 2.4568956850e+01 1.7509989542e-01 1.1109594867e-01 1.2349547633e+00 1.0000000000e+00 0.0000000000e+00 1.1628421454e+01
1.5846893093e+00 1.1671010905e-03 1.6583251953e-02 1.2388573327e+01 1.6035084514e+00 1.2801999504e+01 2.4562143322e+01 1.7809609358e-01 1.1106651382e-01 1.2395231314e+00 1.0000000000e+00 0.0000000000e+00 1.1632574462e+01
1.6075472493e+00 1.1874884052e-03 1.7144775391e-02 1.2373388892e+01 1.6300370136e+00 1.2639166982e+01 2.4531940283e+01 1.8106919807e-01 1.1108287515e-01 1.2441620084e+00 1.0000000000e+00 0.0000000000e+00 1.1628882900e+01
1.6318127945e+00 1.2080585658e-03 1.7767333984e-02 1.2361059649e+01 1.6583977524e+00 1.2479175234e+01 2.4513251747e+01 1.8419331878e-01 1.1106703354e-01 1.2492925664e+00 1.0000000000e+00 0.0000000000e+00 1.1620115438e+01
1.6544244359e+00 1.2288115722e-03 1.8389892578e-02 1.2344252945e+01 1.6848386296e+00 1.2339508710e+01 2.4480034893e+01 1.8725911587e-01 1.1114365054e-01 1.2543604400e+00 1.0000000000e+00 0.0000000000e+00 1.1617346766e+01
1.6758056409e+00 1.2497474245e-03 1.9000244141e-02 1.2330560997e+01 1.7100658397e+00 1.2195537767e+01 2.4432390663e+01 1.9007094268e-01 1.1114831854e-01 1.2593371147e+00 1.0000000000e+00 0.0000000000e+00 1.1609502196e+01
1.6960546967e+00 1.2708661227e-03 1.9598388672e-02 1.2315434242e+01 1.7341773082e+00 1.2063102957e+01 2.4398351859e+01 1.9263907186e-01 1.1108383840e-01 1.2642280061e+00 1.0000000000e+00 0.0000000000e+00 1.1601657625e+01
1.7149556417e+00 1.2921676668e-03 2.0196533203e-02 1.2298750109e+01 1.7566924585e+00 1.1939435608e+01 2.4338580269e+01 1.9515790563e-01 1.1109395085e-01 1.2690743660e+00 1.0000000000e+00 0.0000000000e+00 1.1595197390e+01
1.7344464591e+00 1.3136520567e-03 2.0855712891e-02 1.2281006094e+01 1.7799475246e+00 1.1807462243e+01 2.4288873954e+01 1.9785340615e-01 1.1115687593e-01 1.2743741784e+00 1.0000000000e+00 0.0000000000e+00 1.1587352820e+01
1.7534777017e+00 1.3353192925e-03 2.1527099609e-02 1.2261647021e+01 1.8028423041e+00 1.1680103331e+01 2.4213521374e+01 2.0041677560e-01 1.1116711381e-01 1.2797709616e+00 1.0000000000e+00 0.0000000000e+00 1.1572125124e+01
1.7714489183e+00 1.3571693742e-03 2.2186279297e-02 1.2244688905e+01 1.8246545311e+00 1.1561050436e+01 2.4137267533e+01 2.0275160750e-01 1.1111780562e-01 1.2850774553e+00 1.0000000000e+00 0.0000000000e+00 1.1561050436e+01
1.7881555321e+00 1.3792023017e-03 2.2845458984e-02 1.2223469629e+01 1.8449325509e+00 1.1439228868e+01 2.4048713290e+01 2.0503667205e-01 1.1113505041e-01 1.2903361735e+00 1.0000000000e+00 0.0000000000e+00 1.1555513092e+01
1.8038319466e+00 1.4014180752e-03 2.3498535156e-02 1.2204211497e+01 1.8640484241e+00 1.1326636207e+01 2.3959755282e+01 2.0718798540e-01 1.1114946517e-01 1.2955324978e+00 1.0000000000e+00 0.0000000000e+00 1.1539823951e+01
1.8189394441e+00 1.4238166944e-03 2.4133300781e-02 1.2187599465e+01 1.8827691164e+00 1.1233424250e+01 2.3856752032e+01 2.0902698378e-01 1.1102103915e-01 1.3006421124e+00 1.0000000000e+00 0.0000000000e+00 1.1531979380e+01
1.8344273476e+00 1.4463981596e-03 2.4865722656e-02 1.2164397417e+01 1.9017505910e+00 1.1118062918e+01 2.3740684111e+01 2.1125503242e-01 1.1108450993e-01 1.3064118709e+00 1.0000000000e+00 0.0000000000e+00 1.1515828793e+01
1.8487437587e+00 1.4691624706e-03 2.5598144531e-02 1.2142183150e+01 1.9192845123e+00 1.1010084710e+01 2.3611342426e+01 2.1342631268e-01 1.1120097688e-01 1.3121297369e+00 1.0000000000e+00 0.0000000000e+00 1.1498293871e+01
1.8625223709e+00 1.4921096275e-03 2.6306152344e-02 1.2121115287e+01 1.9364796468e+00 1.0905798065e+01 2.3467047029e+01 2.1524352427e-01 1.1115196827e-01 1.3177231357e+00 1.0000000000e+00 0.0000000000e+00 1.1485834847e+01
1.8752841245e+00 1.5152396303e-03 2.7014160156e-02 1.2097293172e+01 1.9523972339e+00 1.0802434311e+01 2.3307408574e+01 2.1701863119e-01 1.1115495731e-01 1.3232727856e+00 1.0000000000e+00 0.0000000000e+00 1.1469684260e+01
1.8871038222e+00 1.5385524790e-03 2.7722167969e-02 1.2077054468e+01 1.9671280254e+00 1.0710145244e+01 2.3149053515e+01 2.1875057082e-01 1.1120301678e-01 1.3287820314e+00 1.0000000000e+00 0.0000000000e+00 1.1450303556e+01
1.8987682251e+00 1.5620481735e-03 2.8405761719e-02 1.2056217327e+01 1.9820315040e+00 1.0623393522e+01 2.2989826035e+01 2.2010986392e-01 1.1105265657e-01 1.3342003853e+00 1.0000000000e+00 0.0000000000e+00 1.1439690314e+01
1.9104054167e+00 1.5857267139e-03 2.9187011719e-02 1.2030261027e+01 1.9966753480e+00 1.0522798440e+01 2.2790301400e+01 2.2180061224e-01 1.1108496555e-01 1.3402571658e+00 1.0000000000e+00 0.0000000000e+00 1.1421693946e+01
1.9211109342e+00 1.6095881001e-03 2.9968261719e-02 1.2006525433e+01 2.0101275273e+00 1.0434200936e+01 2.2617843417e+01 2.2344667943e-01 1.1116044947e-01 1.3462658940e+00 1.0000000000e+00 0.0000000000e+00 1.1400928906e+01
1.9314481824e+00 1.6336323323e-03 3.0725097656e-02 1.1982768208e+01 2.0233807403e+00 1.0349294995e+01 2.2459863282e+01 2.2478983666e-01 1.1109616306e-01 1.3521512847e+00 1.0000000000e+00 0.0000000000e+00 1.1386624101e+01
1.9409755236e+00 1.6578594103e-03 3.1481933594e-02 1.1959977135e+01 2.0355812576e+00 1.0263466164e+01 2.2284816879e+01 2.2610098691e-01 1.1107440986e-01 1.3579950758e+00 1.0000000000e+00 0.0000000000e+00 1.1365397615e+01
1.9497539133e+00 1.6822693342e-03 3.2238769531e-02 1.1936803927e+01 2.0468065326e+00 1.0176714441e+01 2.2108818746e+01 2.2737937861e-01 1.1108982456e-01 1.3637999952e+00 1.0000000000e+00 0.0000000000e+00 1.1343248239e+01
1.9578389871e+00 1.7068621039e-03 3.2995605469e-02 1.1913407207e+01 2.0571274829e+00 1.0101037407e+01 2.1931133453e+01 2.2862440629e-01 1.1113769477e-01 1.3695684253e+00 1.0000000000e+00 0.0000000000e+00 1.1327559098e+01
1.9664187362e+00 1.7316377195e-03 3.3801269531e-02 1.1888683831e+01 2.0683121467e+00 1.0017054356e+01 2.1734197238e+01 2.2971795932e-01 1.1106542099e-01 1.3757721915e+00 1.0000000000e+00 0.0000000000e+00 1.1312331402e+01
1.9742404545e+00 1.7565961810e-03 3.4631347656e-02 1.1864804486e+01 2.0783959166e+00 9.9312259754e+00 2.1539474518e+01 2.3089526606e-01 1.1109301371e-01 1.3820755118e+00 1.0000000000e+00 0.0000000000e+00 1.1287413805e+01
1.9813831582e+00 1.7817374884e-03 3.5461425781e-02 1.1840477665e+01 2.0875791292e+00 9.8537031597e+00 2.1339805681e+01 2.3204089209e-01 1.1115310018e-01 1.3883359770e+00 1.0000000000e+00 0.0000000000e+00 1.1267571656e+01
1.9883283946e+00 1.8070616416e-03 3.6267089844e-02 1.1814478105e+01 2.0967202188e+00 9.7807947973e+00 2.1147217146e+01 2.3293458639e-01 1.1109473944e-01 1.3944757680e+00 1.0000000000e+00 0.0000000000e+00 1.1249575288e+01
1.9946799661e+00 1.8325686407e-03 3.7072753906e-02 1.1790886712e+01 2.1050629405e+00 9.7125008882e+00 2.0952898190e+01 2.3380627118e-01 1.1106854179e-01 1.4005773603e+00 1.0000000000e+00 0.0000000000e+00 1.1232963256e+01
2.0004828728e+00 1.8582584857e-03 3.7878417969e-02 1.1768160529e+01 2.1126666037e+00 9.6423611978e+00 2.0766712209e+01 2.3465529110e-01 1.1107066808e-01 1.4066428314e+00 1.0000000000e+00 0.0000000000e+00 1.1213121106e+01
2.0059937150e+00 1.8841311766e-03 3.8708496094e-02 1.1744266313e+01 2.1198916607e+00 9.5703757261e+00 2.0580223404e+01 2.3548548060e-01 1.1108373365e-01 1.4128674188e+00 1.0000000000e+00 0.0000000000e+00 1.1190971731e+01
2.0115610541e+00 1.9101867133e-03 3.9587402344e-02 1.1718735408e+01 2.1272759803e+00 9.4974673637e+00 2.0367944132e+01 2.3624759846e-01 1.1105639355e-01 1.4194687486e+00 1.0000000000e+00 0.0000000000e+00 1.1172513917e+01
2.0165904320e+00 1.9364250959e-03 4.0466308594e-02 1.1694264386e+01 2.1339240746e+00 9.4217903294e+00 2.0178556874e+01 2.3698964795e-01 1.1105814436e-01 1.4260277451e+00 1.0000000000e+00 0.0000000000e+00 1.1146672979e+01
2.0211251544e+00 1.9628463244e-03 4.1345214844e-02 1.1669526590e+01 2.1398937390e+00 9.3516506390e+00 1.9997180018e+01 2.3771149955e-01 1.1108565590e-01 1.4325468008e+00 1.0000000000e+00 0.0000000000e+00 1.1128215165e+01
2.0253895828e+00 1.9894503987e-03 4.2211914063e-02 1.1646230811e+01 2.1455799038e+00 9.2805880579e+00 1.9807497146e+01 2.3831885805e-01 1.1107433362e-01 1.4389872625e+00 1.0000000000e+00 0.0000000000e+00 1.1109295907e+01
2.0290456155e+00 2.0162373189e-03 4.3090820312e-02 1.1622271704e+01 2.1503407197e+00 9.2233688368e+00 1.9627338795e+01 2.3900142988e-01 1.1114584200e-01 1.4454324339e+00 1.0000000000e+00 0.0000000000e+00 1.1084839304e+01
2.0330249204e+00 2.0432070850e-03 4.3920898438e-02 1.1598896614e+01 2.1558835076e+00 9.1523062557e+00 1.9467621029e+01 2.3930291459e-01 1.1099992822e-01 1.4516798709e+00 1.0000000000e+00 0.0000000000e+00 1.1068227272e+01
2.0360040316e+00 2.0703596970e-03 4.4848632813e-02 1.1574915877e+01 2.1596662321e+00 9.0997014879e+00 1.9292098761e+01 2.4001233048e-01 1.1113399233e-01 1.4583950149e+00 1.0000000000e+00 0.0000000000e+00 1.1047923678e+01
2.0394195966e+00 2.0976951548e-03 4.5776367188e-02 1.1550516955e+01 2.1643505490e+00 9.0369449228e+00 1.9114586510e+01 2.4039432724e-01 1.1106995923e-01 1.4652564493e+00 1.0000000000e+00 0.0000000000e+00 1.1022082739e+01
2.0424413540e+00 2.1252134585e-03 4.6704101562e-02 1.1526615529e+01 2.1684781755e+00 8.9668052324e+00 1.8945149553e+01 2.4076674379e-01 1.1103028221e-01 1.4720776525e+00 1.0000000000e+00 0.0000000000e+00 1.1003163481e+01
2.0451014052e+00 2.1529146081e-03 4.7631835937e-02 1.1503435111e+01 2.1720933177e+00 8.9123546833e+00 1.8779923284e+01 2.4112907817e-01 1.1101230145e-01 1.4788605870e+00 1.0000000000e+00 0.0000000000e+00 1.0983782777e+01
2.0474289566e+00 2.1807986035e-03 4.8559570313e-02 1.1480420525e+01 2.1752373563e+00 8.8403692116e+00 1.8625440039e+01 2.4148078351e-01 1.1101353275e-01 1.4856070095e+00 1.0000000000e+00 0.0000000000e+00 1.0962094846e+01
2.0494505969e+00 2.2088654448e-03 4.9487304688e-02 1.1457946695e+01 2.1779474243e+00 8.7960704598e+00 1.8464835433e+01 2.4182135030e-01 1.1103176670e-01 1.4923185156e+00 1.0000000000e+00 0.0000000000e+00 1.0943637033e+01
2.0511905883e+00 2.2371151320e-03 5.0415039062e-02 1.1435256563e+01 2.1802581545e+00 8.7388512386e+00 1.8324721884e+01 2.4215033082e-01 1.1106498115e-01 1.4989965664e+00 1.0000000000e+00 0.0000000000e+00 1.0924717774e+01
2.0525210580e+00 2.2655476651e-03 5.1391601563e-02 1.1412544801e+01 2.1818966141e+00 8.6770175642e+00 1.8183476352e+01 2.4257836799e-01 1.1117775536e-01 1.5059303374e+00 1.0000000000e+00 0.0000000000e+00 1.0903029844e+01
2.0544154800e+00 2.2941630440e-03 5.2368164063e-02 1.1388513593e+01 2.1846495050e+00 8.6234899058e+00 1.8038943022e+01 2.4263646089e-01 1.1106425096e-01 1.5130590267e+00 1.0000000000e+00 0.0000000000e+00 1.0884110585e+01
2.0554488184e+00 2.3229612688e-03 5.3393554688e-02 1.1365989293e+01 2.1859188297e+00 8.5671935753e+00 1.7888901189e+01 2.4298303134e-01 1.1115830471e-01 1.5203138455e+00 1.0000000000e+00 0.0000000000e+00 1.0860115428e+01
2.0567988155e+00 2.3519423395e-03 5.4370117188e-02 1.1344907009e+01 2.1878800235e+00 8.5118201355e+00 1.7749047203e+01 2.4303313271e-01 1.1108156302e-01 1.5273661697e+00 1.0000000000e+00 0.0000000000e+00 1.0842580505e+01
2.0579039717e+00 2.3811062560e-03 5.5346679687e-02 1.1322173616e+01 2.1894824751e+00 8.4536780237e+00 1.7616634023e+01 2.4308141096e-01 1.1102231405e-01 1.5343826579e+00 1.0000000000e+00 0.0000000000e+00 1.0817201012e+01
2.0582504543e+00 2.4104530184e-03 5.6372070313e-02 1.1300377535e+01 2.1897634304e+00 8.4103021626e+00 1.7495656035e+01 2.4339824998e-01 1.1115276043e-01 1.5415303364e+00 1.0000000000e+00 0.0000000000e+00 1.0798281753e+01
2.0589359607e+00 2.4399826267e-03 5.7348632813e-02 1.1279172680e+01 2.1907547322e+00 8.3521600508e+00 1.7381888131e+01 2.4343519552e-01 1.1111932885e-01 1.5484794041e+00 1.0000000000e+00 0.0000000000e+00 1.0780746831e+01
2.0594315407e+00 2.4696950809e-03 5.8325195313e-02 1.1258789774e+01 2.1914683739e+00 8.3078612990e+00 1.7251378413e+01 2.4346852187e-01 1.1109835066e-01 1.5553965841e+00 1.0000000000e+00 0.0000000000e+00 1.0762750463e+01
2.0596421295e+00 2.4995903809e-03 5.9399414062e-02 1.1237159524e+01 2.1917111231e+00 8.2580252032e+00 1.7134265030e+01 2.4356676257e-01 1.1113086940e-01 1.5629228429e+00 1.0000000000e+00 0.0000000000e+00 1.0744292650e+01
2.0597866303e+00 2.5296685268e-03 6.0473632812e-02 1.1214988518e+01 2.1919038811e+00 8.2100348887e+00 1.7013770117e+01 2.4359903549e-01 1.1113582014e-01 1.5704538153e+00 1.0000000000e+00 0.0000000000e+00 1.0718913156e+01
2.0597543180e+00 2.5599295186e-03 6.1547851562e-02 1.1193992755e+01 2.1918354010e+00 8.1601987929e+00 1.6904566196e+01 2.4362736038e-01 1.1115221529e-01 1.5779478799e+00 1.0000000000e+00 0.0000000000e+00 1.0700455343e+01
2.0595610271e+00 2.5903733562e-03 6.2622070312e-02 1.1173335867e+01 2.1915291362e+00 8.1020566811e+00 1.6790855972e+01 2.4365131038e-01 1.1117867719e-01 1.5854064511e+00 1.0000000000e+00 0.0000000000e+00 1.0682458975e+01
2.0596782907e+00 2.6210000397e-03 6.3647460937e-02 1.1153890272e+01 2.1918573759e+00 8.0605266013e+00 1.6675054824e+01 2.4343644184e-01 1.1106399737e-01 1.5926644772e+00 1.0000000000e+00 0.0000000000e+00 1.0665846943e+01
2.0591953178e+00 2.6518095691e-03 6.4721679688e-02 1.1133680409e+01 2.1911199279e+00 8.0162278494e+00 1.6584467337e+01 2.4345516323e-01 1.1110992152e-01 1.6000557812e+00 1.0000000000e+00 0.0000000000e+00 1.0648312021e+01
2.0585913576e+00 2.6828019444e-03 6.5795898438e-02 1.1114285285e+01 2.1902045752e+00 7.9719290976e+00 1.6474643348e+01 2.4346825550e-01 1.1116233536e-01 1.6074152431e+00 1.0000000000e+00 0.0000000000e+00 1.0631238543e+01
2.0583604749e+00 2.7139771655e-03 6.6821289063e-02 1.1095459757e+01 2.1900297000e+00 7.9276303458e+00 1.6379672131e+01 2.4322444121e-01 1.1105988252e-01 1.6146004079e+00 1.0000000000e+00 0.0000000000e+00 1.0614165066e+01
2.0575062103e+00 2.7453352325e-03 6.7993164062e-02 1.1075112902e+01 2.1887623808e+00 7.8768713593e+00 1.6281989922e+01 2.4320226284e-01 1.1111405467e-01 1.6225819114e+00 1.0000000000e+00 0.0000000000e+00 1.0589708464e+01
2.0565394088e+00 2.7768761454e-03 6.9165039063e-02 1.1054535324e+01 2.1873275763e+00 7.8362641701e+00 1.6183218991e+01 2.4317542741e-01 1.1117467272e-01 1.6305264010e+00 1.0000000000e+00 0.0000000000e+00 1.0572173541e+01
2.0558713789e+00 2.8085999042e-03 7.0288085937e-02 1.1035594435e+01 2.1864879993e+00 7.7910425276e+00 1.6081196312e+01 2.4293689819e-01 1.1110826964e-01 1.6382683981e+00 1.0000000000e+00 0.0000000000e+00 1.0555100064e+01
2.0550949579e+00 2.8405065088e-03 7.1411132813e-02 1.1017280824e+01 2.1854812128e+00 7.7421293225e+00 1.5989880607e+01 2.4270167132e-01 1.1105182232e-01 1.6459758301e+00 1.0000000000e+00 0.0000000000e+00 1.0538488032e+01
2.0538382094e+00 2.8725959593e-03 7.2583007813e-02 1.0998390405e+01 2.1836101142e+00 7.7135197119e+00 1.5900374633e+01 2.4266777889e-01 1.1113145946e-01 1.6538167609e+00 1.0000000000e+00 0.0000000000e+00 1.0522337445e+01
2.0528835785e+00 2.9048682556e-03 7.3706054688e-02 1.0981518811e+01 2.1823306377e+00 7.6646065068e+00 1.5820587851e+01 2.4243337549e-01 1.1108920495e-01 1.6614585012e+00 1.0000000000e+00 0.0000000000e+00 1.0505725413e+01
2.0516657917e+00 2.9373233979e-03 7.4853515625e-02 1.0963385451e+01 2.1805864868e+00 7.6203077549e+00 1.5725796886e+01 2.4229614303e-01 1.1111512636e-01 1.6691524509e+00 1.0000000000e+00 0.0000000000e+00 1.0490497717e+01
2.0502043993e+00 2.9699613860e-03 7.6025390625e-02 1.0946218243e+01 2.1784108891e+00 7.5898523631e+00 1.5644964642e+01 2.4225006835e-01 1.1120494741e-01 1.6768996699e+00 1.0000000000e+00 0.0000000000e+00 1.0474808576e+01
2.0492762241e+00 3.0027822200e-03 7.7197265625e-02 1.0928243505e+01 2.1773007653e+00 7.5464765019e+00 1.5561255575e+01 2.4181901989e-01 1.1106367285e-01 1.6849305677e+00 1.0000000000e+00 0.0000000000e+00 1.0455427872e+01
2.0476479678e+00 3.0357858998e-03 7.8466796875e-02 1.0910773473e+01 2.1749122203e+00 7.4994090781e+00 1.5476868760e+01 2.4171065638e-01 1.1113582154e-01 1.6932987130e+00 1.0000000000e+00 0.0000000000e+00 1.0438815840e+01
2.0459685554e+00 3.0689724255e-03 7.9736328125e-02 1.0893015038e+01 2.1724473689e+00 7.4689536862e+00 1.5406058532e+01 2.4159823565e-01 1.1121016744e-01 1.7016317564e+00 1.0000000000e+00 0.0000000000e+00 1.0423126699e+01
2.0448988450e+00 3.1023417971e-03 8.0908203125e-02 1.0876129023e+01 2.1711370959e+00 7.4246549344e+00 1.5318859784e+01 2.4113641436e-01 1.1106457295e-01 1.7095961836e+00 1.0000000000e+00 0.0000000000e+00 1.0408360448e+01
2.0431227950e+00 3.1358940146e-03 8.2177734375e-02 1.0859812604e+01 2.1685234625e+00 7.3923537611e+00 1.5244350784e+01 2.4102225541e-01 1.1114579094e-01 1.7178621848e+00 1.0000000000e+00 0.0000000000e+00 1.0390825526e+01
2.0419403008e+00 3.1696290779e-03 8.3349609375e-02 1.0843662018e+01 2.1670309465e+00 7.3471321187e+00 1.5170815144e+01 2.4057145083e-01 1.1101431256e-01 1.7257614988e+00 1.0000000000e+00 0.0000000000e+00 1.0376982166e+01
2.0400921308e+00 3.2035469871e-03 8.4619140625e-02 1.0828585734e+01 2.1643070158e+00 7.3129851641e+00 1.5095022748e+01 2.4045416021e-01 1.1109983863e-01 1.7339644639e+00 1.0000000000e+00 0.0000000000e+00 1.0361754470e+01
2.0382222181e+00 3.2376477422e-03 8.5888671875e-02 1.0812882172e+01 2.1615520178e+00 7.2825297722e+00 1.5032626687e+01 2.4033172774e-01 1.1118479952e-01 1.7421373544e+00 1.0000000000e+00 0.0000000000e+00 1.0348372555e+01
2.0365154032e+00 3.2719313432e-03 8.7158203125e-02 1.0797402123e+01 2.1591342266e+00 7.2493057084e+00 1.4956228645e+01 2.4007152131e-01 1.1118878963e-01 1.7504000546e+00 1.0000000000e+00 0.0000000000e+00 1.0334067750e+01
2.0351304330e+00 3.3063977900e-03 8.8427734375e-02 1.0781410158e+01 2.1573726557e+00 7.2170045352e+00 1.4892224735e+01 2.3955199159e-01 1.1103876326e-01 1.7588667687e+00 1.0000000000e+00 0.0000000000e+00 1.0319301499e+01
2.0331409093e+00 3.3410470827e-03 8.9794921875e-02 1.0766550177e+01 2.1544882395e+00 7.1699371113e+00 1.4813101281e+01 2.3934362131e-01 1.1109070680e-01 1.7676334001e+00 1.0000000000e+00 0.0000000000e+00 1.0304073803e+01
2.0311370483e+00 3.3758792213e-03 9.1162109375e-02 1.0751286430e+01 2.1515823884e+00 7.1394817195e+00 1.4747366951e+01 2.3913293932e-01 1.1114282243e-01 1.7763660295e+00 1.0000000000e+00 0.0000000000e+00 1.0286538881e+01
2.0291229522e+00 3.4108942057e-03 9.2529296875e-02 1.0736808583e+01 2.1486608948e+00 7.1081034369e+00 1.4681647042e+01 2.3891981202e-01 1.1119475046e-01 1.7850656581e+00 1.0000000000e+00 0.0000000000e+00 1.0272695521e+01
2.0276250625e+00 3.4460920360e-03 9.3798828125e-02 1.0722842652e+01 2.1467068405e+00 7.0785709357e+00 1.4614391385e+01 2.3842048267e-01 1.1106336374e-01 1.7933978146e+00 1.0000000000e+00 0.0000000000e+00 1.0260236497e+01
2.0255899337e+00 3.4814727122e-03 9.5166015625e-02 1.0709071393e+01 2.1437506747e+00 7.0324264025e+00 1.4562284113e+01 2.3820745764e-01 1.1111714644e-01 1.8020341175e+00 1.0000000000e+00 0.0000000000e+00 1.0246393137e+01
2.0235550074e+00 3.5170362343e-03 9.6533203125e-02 1.0695047781e+01 2.1407957489e+00 7.0148914799e+00 1.4494646321e+01 2.3799141809e-01 1.1116960514e-01 1.8106401158e+00 1.0000000000e+00 0.0000000000e+00 1.0233472668e+01
2.0220124031e+00 3.5527826022e-03 9.7802734375e-02 1.0682329194e+01 2.1387611252e+00 6.9696698374e+00 1.4441601739e+01 2.3750434912e-01 1.1104762768e-01 1.8188810223e+00 1.0000000000e+00 0.0000000000e+00 1.0222397980e+01
2.0196633320e+00 3.5887118160e-03 9.9267578125e-02 1.0668601195e+01 2.1352486482e+00 6.9502891335e+00 1.4373315040e+01 2.3741073928e-01 1.1118646041e-01 1.8279011157e+00 1.0000000000e+00 0.0000000000e+00 1.0209477510e+01
2.0175958447e+00 3.6248238757e-03 1.0073242188e-01 1.0655010188e+01 2.1323100621e+00 6.9179879603e+00 1.4318489566e+01 2.3708643985e-01 1.1118760074e-01 1.8371111539e+00 1.0000000000e+00 0.0000000000e+00 1.0197018486e+01
2.0155319857e+00 3.6611187812e-03 1.0219726563e-01 1.0642277406e+01 2.1293753759e+00 6.8829183404e+00 1.4262813303e+01 2.3676276596e-01 1.1118883436e-01 1.8462867405e+00 1.0000000000e+00 0.0000000000e+00 1.0184098242e+01
