# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
7.0771830562e-01 1.8989306054e-07 1.9115104272e-02 2.7389484211e+00 6.8396517598e-07 2.1536356607e+01 4.7022905160e+01 7.2636016353e-01 1.0619841317e+06 1.0937664359e+00 1.0000000000e+00 2.5132741229e+02 1.4584851074e+01 3.2061498389e-04 7.0105082133e+03 3.1368534275e+00 1.0000000000e+00
7.2259963240e-01 1.8989306054e-07 1.9934213923e-02 2.6040621826e+00 5.8867001157e-07 2.1002781602e+01 4.5928212632e+01 7.4247325733e-01 1.2612724323e+06 1.0993835857e+00 1.0000000000e+00 2.5132741229e+02 1.4223503418e+01 3.1532363692e-04 6.1289250477e+03 3.0966629392e+00 1.0000000000e+00
7.3727779644e-01 1.8989306054e-07 2.0776395580e-02 2.4773882290e+00 5.0711272365e-07 2.0506965804e+01 4.4871279310e+01 7.5842547382e-01 1.4955757141e+06 1.1053094908e+00 1.0000000000e+00 2.5132741229e+02 1.3887727051e+01 3.0969132922e-04 5.3573482983e+03 3.0564139744e+00 1.0000000000e+00
7.5171056504e-01 1.8989306054e-07 2.1641969690e-02 2.3554513002e+00 4.3718779126e-07 2.0015858189e+01 4.3848586674e+01 7.7417102640e-01 1.7707974511e+06 1.1115601891e+00 1.0000000000e+00 2.5132741229e+02 1.3555139160e+01 3.0365942632e-04 4.6817685501e+03 3.0161799531e+00 1.0000000000e+00
7.6585393415e-01 1.8989306054e-07 2.2531256694e-02 2.2412724209e+00 3.7717562634e-07 1.9532523045e+01 4.2848432758e+01 7.8966155500e-01 2.0936176674e+06 1.1181523952e+00 1.0000000000e+00 2.5132741229e+02 1.3227814942e+01 2.9797530780e-04 4.0900534284e+03 2.9760355246e+00 1.0000000000e+00
7.7966239038e-01 1.8989306054e-07 2.3444577040e-02 2.1376941667e+00 3.2559523407e-07 1.9074554776e+01 4.1903178219e+01 8.0484633685e-01 2.4719229664e+06 1.1251035060e+00 1.0000000000e+00 2.5132741229e+02 1.2917669678e+01 2.9104965137e-04 3.5717327819e+03 2.9360564074e+00 1.0000000000e+00
7.9308920665e-01 1.8989306054e-07 2.4382251170e-02 2.0354768156e+00 2.8122896084e-07 1.8632713661e+01 4.0974050834e+01 8.1967254966e-01 2.9146093177e+06 1.1324316056e+00 1.0000000000e+00 2.5132741229e+02 1.2618446045e+01 2.8419501159e-04 3.1176609346e+03 2.8963184103e+00 1.0000000000e+00
8.0608680177e-01 1.8989306054e-07 2.5344599530e-02 1.9382632624e+00 2.4301276164e-07 1.8195876344e+01 4.0064693497e+01 8.3408560038e-01 3.4322707776e+06 1.1401554681e+00 1.0000000000e+00 2.5132741229e+02 1.2322611084e+01 2.7738459828e-04 2.7199046925e+03 2.8568973153e+00 1.0000000000e+00
8.1860713562e-01 1.8989306054e-07 2.6331942564e-02 1.8434939275e+00 2.1007512733e-07 1.7776263915e+01 3.9202093551e+01 8.4802951083e-01 4.0367916069e+06 1.1482945586e+00 1.0000000000e+00 2.5132741229e+02 1.2038441162e+01 2.6957933295e-04 2.3715593468e+03 2.8178683016e+00 1.0000000000e+00
8.3060213657e-01 1.8989306054e-07 2.7344600717e-02 1.7582563226e+00 1.8166403944e-07 1.7351388126e+01 3.8348996494e+01 8.6144734822e-01 4.7419805862e+06 1.1568690336e+00 1.0000000000e+00 2.5132741229e+02 1.1750706787e+01 2.6232248801e-04 2.0665635542e+03 2.7793050918e+00 1.0000000000e+00
8.4202418367e-01 1.8989306054e-07 2.8382894433e-02 1.6725716926e+00 1.5714074460e-07 1.6955612234e+01 3.7539765584e+01 8.7428171898e-01 5.5636857342e+06 1.1658997400e+00 1.0000000000e+00 2.5132741229e+02 1.1482679443e+01 2.5404246051e-04 1.7996483440e+03 2.7412798908e+00 1.0000000000e+00
8.5282659192e-01 1.8989306054e-07 2.9447144157e-02 1.5902397514e+00 1.3594523668e-07 1.6563189030e+01 3.6748653613e+01 8.8647531957e-01 6.5208266299e+06 1.1754082129e+00 1.0000000000e+00 2.5132741229e+02 1.1216922608e+01 2.4584117372e-04 1.5661699234e+03 2.7038623565e+00 1.0000000000e+00
8.6296413640e-01 1.8989306054e-07 3.0537670333e-02 1.5148511203e+00 1.1763377195e-07 1.6192475386e+01 3.5979251204e+01 8.9797149661e-01 7.6336198503e+06 1.1854166746e+00 1.0000000000e+00 2.5132741229e+02 1.0965867920e+01 2.3745380365e-04 1.3620661138e+03 2.6671194140e+00 1.0000000000e+00
8.7239357306e-01 1.8989306054e-07 3.1654793405e-02 1.4483813623e+00 1.0178868386e-07 1.5815914366e+01 3.5233533918e+01 9.0871486934e-01 8.9274645756e+06 1.1959480324e+00 1.0000000000e+00 2.5132741229e+02 1.0710853272e+01 2.2951816913e-04 1.1837609275e+03 2.6311145696e+00 1.0000000000e+00
8.8107416229e-01 1.8989306054e-07 3.2798833819e-02 1.3803037557e+00 8.8087741963e-08 1.5467277997e+01 3.4515741284e+01 9.1865196189e-01 1.0428828591e+07 1.2070258778e+00 1.0000000000e+00 2.5132741229e+02 1.0474749756e+01 2.2071876747e-04 1.0281210679e+03 2.5959076823e+00 1.0000000000e+00
8.8896817565e-01 1.8989306054e-07 3.3970112019e-02 1.3151246027e+00 7.6218117338e-08 1.5106788252e+01 3.3815627775e+01 9.2773183626e-01 1.2172064447e+07 1.2186744873e+00 1.0000000000e+00 2.5132741229e+02 1.0230618897e+01 2.1226627114e-04 8.9237231283e+02 2.5615541832e+00 1.0000000000e+00
8.9604138186e-01 1.8989306054e-07 3.5168948449e-02 1.2536081719e+00 6.5950320691e-08 1.4764713060e+01 3.3133928819e+01 9.3590671687e-01 1.4191086670e+07 1.2309188251e+00 1.0000000000e+00 2.5132741229e+02 9.9989587403e+00 2.0395489024e-04 7.7407871442e+02 2.5281050275e+00 1.0000000000e+00
9.0226349437e-01 1.8989306054e-07 3.6395663555e-02 1.1944710686e+00 5.7058891583e-08 1.4439769025e+01 3.2484127271e+01 9.4313263456e-01 1.6529108933e+07 1.2437845482e+00 1.0000000000e+00 2.5132741229e+02 9.7789001466e+00 1.9500055217e-04 6.7109492119e+02 2.4956063105e+00 1.0000000000e+00
9.0760856599e-01 1.8989306054e-07 3.7650577779e-02 1.1347932091e+00 4.9350955412e-08 1.4114298655e+01 3.1848565638e+01 9.4936997010e-01 1.9237114300e+07 1.2572980149e+00 1.0000000000e+00 2.5132741229e+02 9.5584851075e+00 1.8673733621e-04 5.8152033578e+02 2.4640988113e+00 1.0000000000e+00
9.1205533737e-01 1.8989306054e-07 3.8934011568e-02 1.0805229121e+00 4.2681647761e-08 1.3809016518e+01 3.1233192238e+01 9.5458402858e-01 2.2365210310e+07 1.2714862982e+00 1.0000000000e+00 2.5132741229e+02 9.3517419435e+00 1.7829462442e-04 5.0368792282e+02 2.4336181416e+00 1.0000000000e+00
9.1558751130e-01 1.8989306054e-07 4.0246285365e-02 1.0325470177e+00 3.6903943960e-08 1.3495248112e+01 3.0638865071e+01 9.5874549655e-01 2.5979486030e+07 1.2863772028e+00 1.0000000000e+00 2.5132741229e+02 9.1392517091e+00 1.7006896503e-04 4.3612328320e+02 2.4041943581e+00 1.0000000000e+00
9.1819395946e-01 1.8989306054e-07 4.1587719616e-02 9.8220621611e-01 3.1898944427e-08 1.3208632881e+01 3.0071691077e+01 9.6183084473e-01 3.0152434885e+07 1.3019992881e+00 1.0000000000e+00 2.5132741229e+02 8.9451501466e+00 1.6140001408e-04 3.7753046374e+02 2.3758520840e+00 1.0000000000e+00
9.1986884756e-01 1.8989306054e-07 4.2958634764e-02 9.3612026488e-01 2.7563112119e-08 1.2911520669e+01 2.9508786355e+01 9.6382268420e-01 3.4967846883e+07 1.3183818976e+00 1.0000000000e+00 2.5132741229e+02 8.7439398194e+00 1.5349915133e-04 3.2676294531e+02 2.3486102847e+00 1.0000000000e+00
9.2061169732e-01 1.8989306054e-07 4.4359351254e-02 8.9467670604e-01 2.3811080166e-08 1.2633831521e+01 2.8980070946e+01 9.6470998037e-01 4.0515170822e+07 1.3355551948e+00 1.0000000000e+00 2.5132741229e+02 8.5558831788e+00 1.4536489215e-04 2.8281790645e+02 2.3224826566e+00 1.0000000000e+00
9.2042734568e-01 1.8989306054e-07 4.5790189531e-02 8.4928202154e-01 2.0562555780e-08 1.2366943077e+01 2.8462156242e+01 9.6448824479e-01 4.6905076154e+07 1.3535502062e+00 1.0000000000e+00 2.5132741229e+02 8.3751409913e+00 1.3771413320e-04 2.4480964870e+02 2.2974774353e+00 1.0000000000e+00
9.1932585399e-01 1.8989306054e-07 4.7251470039e-02 8.0955446253e-01 1.7747565525e-08 1.2105721759e+01 2.7964674914e+01 9.6315954803e-01 5.4269953064e+07 1.3723988727e+00 1.0000000000e+00 2.5132741229e+02 8.1982366944e+00 1.3041391722e-04 2.1196267101e+02 2.2735977655e+00 1.0000000000e+00
9.1732232677e-01 1.8989306054e-07 4.8743513223e-02 7.7090841601e-01 1.5313826546e-08 1.1845567533e+01 2.7483026929e+01 9.6073251827e-01 6.2736280537e+07 1.3921341095e+00 1.0000000000e+00 2.5132741229e+02 8.0220550538e+00 1.2329636397e-04 1.8359709049e+02 2.2508418532e+00 1.0000000000e+00
9.1443667556e-01 1.8989306054e-07 5.0266639528e-02 7.3475705832e-01 1.3208279932e-08 1.1602703087e+01 2.7018668724e+01 9.5722220913e-01 7.2471375083e+07 1.4127898752e+00 1.0000000000e+00 2.5132741229e+02 7.8575823976e+00 1.1633729357e-04 1.5911743128e+02 2.2292031967e+00 1.0000000000e+00
9.1069331917e-01 1.8989306054e-07 5.1821169397e-02 6.9828845696e-01 1.1384395354e-08 1.1359492557e+01 2.6568730685e+01 9.5264988764e-01 8.3680323639e+07 1.4344012502e+00 1.0000000000e+00 2.5132741229e+02 7.6928753663e+00 1.0947976530e-04 1.3800326417e+02 2.2086708801e+00 1.0000000000e+00
9.0612083934e-01 1.8989306054e-07 5.3407423276e-02 6.6888573724e-01 9.8143043057e-09 1.1138128579e+01 2.6140639199e+01 9.4704274054e-01 9.6496166314e+07 1.4570045257e+00 1.0000000000e+00 2.5132741229e+02 7.5429632569e+00 1.0316878266e-04 1.1979966231e+02 2.1892298210e+00 1.0000000000e+00
9.0075158917e-01 1.8989306054e-07 5.5025721608e-02 6.3250365688e-01 8.4513806203e-09 1.0909799661e+01 2.5720349023e+01 9.4043353227e-01 1.1127572813e+08 1.4806373033e+00 1.0000000000e+00 2.5132741229e+02 7.3883343507e+00 9.7217179489e-05 1.0411127841e+02 2.1708611980e+00 1.0000000000e+00
8.9462128666e-01 1.8989306054e-07 5.6676384840e-02 6.0155797933e-01 7.2771498283e-09 1.0686878306e+01 2.5334998911e+01 9.3286016032e-01 1.2819031933e+08 1.5053386055e+00 1.0000000000e+00 2.5132741229e+02 7.2373675538e+00 9.1149788941e-05 9.0594629004e+01 2.1535427490e+00 1.0000000000e+00
8.8776856254e-01 1.8989306054e-07 5.8359733414e-02 5.7387125943e-01 6.2623267557e-09 1.0481996578e+01 2.4952922176e+01 9.2436519755e-01 1.4760730853e+08 1.5311489990e+00 1.0000000000e+00 2.5132741229e+02 7.0986175538e+00 8.5858916811e-05 7.8949631413e+01 2.1372489341e+00 1.0000000000e+00
8.8023453035e-01 1.8989306054e-07 6.0076087776e-02 5.4650178321e-01 5.3865490120e-09 1.0277432095e+01 2.4585928936e+01 9.1499539322e-01 1.6986671637e+08 1.5581107293e+00 1.0000000000e+00 2.5132741229e+02 6.9600823976e+00 8.0716933935e-05 6.8918110901e+01 2.1219515658e+00 1.0000000000e+00
8.7206233014e-01 1.8989306054e-07 6.1825768370e-02 5.1911067673e-01 4.6289500359e-09 1.0087612232e+01 2.4233680316e+01 9.0480114559e-01 1.9546574030e+08 1.5862678688e+00 1.0000000000e+00 2.5132741229e+02 6.8315325929e+00 7.5880530111e-05 6.0275640925e+01 2.1076198986e+00 1.0000000000e+00
8.6329669116e-01 1.8989306054e-07 6.3609095640e-02 4.9379607424e-01 3.9788578898e-09 9.8998688725e+00 2.3898274451e+01 8.9383588392e-01 2.2464634543e+08 1.6156664795e+00 1.0000000000e+00 2.5132741229e+02 6.7043890382e+00 7.1147470960e-05 5.2828696223e+01 2.0942210742e+00 1.0000000000e+00
8.5398350557e-01 1.8989306054e-07 6.5426390032e-02 4.7013979092e-01 3.4173802899e-09 9.7285500831e+00 2.3579293155e+01 8.8215562273e-01 2.5813797351e+08 1.6463547886e+00 1.0000000000e+00 2.5132741229e+02 6.5883685304e+00 6.6952805828e-05 4.6409558172e+01 2.0817203101e+00 1.0000000000e+00
8.4416942515e-01 1.8989306054e-07 6.7277971990e-02 4.4720451592e-01 2.9357765392e-09 9.5579667221e+00 2.3275813539e+01 8.6981836333e-01 2.9628221076e+08 1.6783833813e+00 1.0000000000e+00 2.5132741229e+02 6.4728460694e+00 6.2901970139e-05 4.0874595227e+01 2.0700813798e+00 1.0000000000e+00
8.3390148430e-01 1.8989306054e-07 6.9164161957e-02 4.2517095197e-01 2.5198732591e-09 9.3882706521e+00 2.2987987464e+01 8.5688349264e-01 3.4005023448e+08 1.7118054090e+00 1.0000000000e+00 2.5132741229e+02 6.3579244996e+00 5.9049130464e-05 3.6099724220e+01 2.0592667350e+00 1.0000000000e+00
8.2322674999e-01 1.8989306054e-07 7.1085280380e-02 4.0436986163e-01 2.1614932334e-09 9.2345588861e+00 2.2701379442e+01 8.4341140406e-01 3.9019849381e+08 1.7466768151e+00 1.0000000000e+00 2.5132741229e+02 6.2538278199e+00 5.5798312574e-05 3.1977899103e+01 2.0492377684e+00 1.0000000000e+00
8.1219202125e-01 1.8989306054e-07 7.3041647702e-02 3.8419604854e-01 1.8530165054e-09 9.0814888175e+00 2.2444945620e+01 8.2946293383e-01 4.4762846495e+08 1.7830565800e+00 1.0000000000e+00 2.5132741229e+02 6.1501657105e+00 5.2378692150e-05 2.8418405640e+01 2.0399553018e+00 1.0000000000e+00
8.0084353416e-01 1.8989306054e-07 7.5033584368e-02 3.6519747903e-01 1.5865967610e-09 8.9443746633e+00 2.2204467711e+01 8.1509892537e-01 5.1374044458e+08 1.8210069859e+00 1.0000000000e+00 2.5132741229e+02 6.0573092652e+00 4.9326961222e-05 2.5342129557e+01 2.0313794299e+00 1.0000000000e+00
7.8922672973e-01 1.8989306054e-07 7.7061410822e-02 3.4361048962e-01 1.3579969693e-09 8.8046432488e+00 2.1961372542e+01 8.0037987060e-01 5.8938266336e+08 1.8605939036e+00 1.0000000000e+00 2.5132741229e+02 5.9626803590e+00 4.6671034442e-05 2.2681731493e+01 2.0234700112e+00 1.0000000000e+00
7.7738606338e-01 1.8989306054e-07 7.9125447510e-02 3.2616929810e-01 1.1624749393e-09 8.6764551777e+00 2.1744586968e+01 7.8536541675e-01 6.7559771844e+08 1.9018871024e+00 1.0000000000e+00 2.5132741229e+02 5.8758688355e+00 4.4095368387e-05 2.0379903410e+01 2.0161868567e+00 1.0000000000e+00
7.6536481682e-01 1.8989306054e-07 8.1226014875e-02 3.1091276182e-01 9.9404822666e-10 8.5504517619e+00 2.1529986048e+01 7.7011417617e-01 7.7472516475e+08 1.9449605861e+00 1.0000000000e+00 2.5132741229e+02 5.7905368043e+00 4.1836781346e-05 1.8387066908e+01 2.0094897355e+00 1.0000000000e+00
7.5320499150e-01 1.8989306054e-07 8.3363433361e-02 2.9562017513e-01 8.4976222168e-10 8.4465616715e+00 2.1337498454e+01 7.5468347555e-01 8.8811135198e+08 1.9898929558e+00 1.0000000000e+00 2.5132741229e+02 5.7201803590e+00 3.9663276566e-05 1.6661300031e+01 2.0033387379e+00 1.0000000000e+00
7.4094719510e-01 1.8989306054e-07 8.5538023415e-02 2.7983009269e-01 7.2609126442e-10 8.3347909601e+00 2.1151896490e+01 7.3912901140e-01 1.0179560720e+09 2.0367678040e+00 1.0000000000e+00 2.5132741229e+02 5.6444869996e+00 3.7642016296e-05 1.5166504467e+01 1.9976942633e+00 1.0000000000e+00
7.2863059517e-01 1.8989306054e-07 8.7750105480e-02 2.6533782525e-01 6.1962117686e-10 8.2390843143e+00 2.0982358591e+01 7.2350473916e-01 1.1676565717e+09 2.0856741402e+00 1.0000000000e+00 2.5132741229e+02 5.5796725465e+00 3.5797012020e-05 1.3871905028e+01 1.9925172190e+00 1.0000000000e+00
7.1629288065e-01 1.8989306054e-07 9.0000000000e-02 2.5223710388e-01 5.2878566896e-10 8.1447692146e+00 2.0828978489e+01 7.0786273535e-01 1.3386571855e+09 2.1367068539e+00 1.0000000000e+00 2.5132741229e+02 5.5158004762e+00 3.4154988287e-05 1.2751253179e+01 1.9877691253e+00 1.0000000000e+00
7.2162016610e-01 3.7088488386e-07 0.0000000000e+00 5.2797115517e+02 7.2849835363e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 2.5132741229e+02 2.7875000000e+02 1.5217670114e-02 5.9286694012e+10 0.0000000000e+00 1.0000000000e+00
7.2162016513e-01 3.7088488386e-07 5.3407423276e-08 5.2797115517e+02 7.2849835272e-01 1.1426863035e+02 2.2283010483e+02 9.1658092775e-10 1.2581784493e-09 1.0016853726e+00 1.0000000000e+00 2.5132741229e+02 2.7874500000e+02 1.5217719067e-02 5.9286888775e+10 4.4758604837e-04 1.0000000000e+00
7.2162007130e-01 3.7088488386e-07 4.2725938621e-07 5.2797102538e+02 7.2849819599e-01 1.1425755566e+02 2.2283379639e+02 5.8661159029e-08 8.0523410149e-08 1.0016853732e+00 1.0000000000e+00 2.5132741229e+02 2.7874750000e+02 1.5217722017e-02 5.9286762632e+10 3.5806872032e-03 1.0000000000e+00
7.2161907756e-01 3.7088488386e-07 1.4420004284e-06 5.2797327493e+02 7.2849659344e-01 1.1425940144e+02 2.2283564217e+02 6.6818509862e-07 9.1721101325e-07 1.0016853785e+00 1.0000000000e+00 2.5132741229e+02 2.7874875000e+02 1.5217447328e-02 5.9287295532e+10 1.2084776788e-02 1.0000000000e+00
7.2161404706e-01 3.7088488386e-07 3.4180750897e-06 5.2797791822e+02 7.2848839454e-01 1.1426032433e+02 2.2283656507e+02 3.7542405819e-06 5.1534665617e-06 1.0016854056e+00 1.0000000000e+00 2.5132741229e+02 2.7874937500e+02 1.5217635858e-02 5.9290324415e+10 2.8644886562e-02 1.0000000000e+00
7.2159682628e-01 3.7088488386e-07 6.6759279095e-06 5.2799739266e+02 7.2846037351e-01 1.1426032433e+02 2.2283656507e+02 1.4320489138e-05 1.9658569854e-05 1.0016854985e+00 1.0000000000e+00 2.5132741229e+02 2.7875937500e+02 1.5217288099e-02 5.9299905658e+10 5.5943632452e-02 1.0000000000e+00
7.2155047829e-01 3.7088488386e-07 1.1536003428e-05 5.2804973065e+02 7.2838495427e-01 1.1426032433e+02 2.2282179881e+02 4.2754306131e-05 5.8697404278e-05 1.0016857486e+00 1.0000000000e+00 2.5132741229e+02 2.7878937500e+02 1.5216385758e-02 5.9325775983e+10 9.6654733507e-02 1.0000000000e+00
7.2144447804e-01 3.7088488386e-07 1.8318746184e-05 5.2817001647e+02 7.2821249003e-01 1.1426078578e+02 2.2282226026e+02 1.0777322390e-04 1.4799694508e-04 1.0016863205e+00 1.0000000000e+00 2.5132741229e+02 2.7886968750e+02 1.5214361354e-02 5.9385501222e+10 1.5342655508e-01 1.0000000000e+00
7.2122886845e-01 3.7088488386e-07 2.7344600717e-05 5.2841393359e+02 7.2786172796e-01 1.1424601952e+02 2.2282226026e+02 2.3997058922e-04 3.2969255011e-04 1.0016874841e+00 1.0000000000e+00 2.5132741229e+02 2.7900968750e+02 1.5210459352e-02 5.9507437191e+10 2.2884691555e-01 1.0000000000e+00
7.2082753276e-01 3.7088488386e-07 3.8934011568e-05 5.2886932245e+02 7.2720901888e-01 1.1421648702e+02 2.2280749401e+02 4.8585459063e-04 6.6810858778e-04 1.0016896509e+00 1.0000000000e+00 2.5132741229e+02 2.7928968750e+02 1.5202991345e-02 5.9734955075e+10 3.2537673864e-01 1.0000000000e+00
7.2013077154e-01 3.7088488386e-07 5.3407423276e-05 5.2966246046e+02 7.2607643690e-01 1.1418718524e+02 2.2279295848e+02 9.1215205601e-04 1.2562755237e-03 1.0016934157e+00 1.0000000000e+00 2.5132741229e+02 2.7976984375e+02 1.5190159551e-02 6.0133495318e+10 4.4523683752e-01 1.0000000000e+00
7.1898765841e-01 3.7088488386e-07 7.1085280380e-05 5.3096937458e+02 7.2421991590e-01 1.1412812024e+02 2.2276342598e+02 1.6099382019e-03 2.2229963116e-03 1.0016996002e+00 1.0000000000e+00 2.5132741229e+02 2.8055984375e+02 1.5169453438e-02 6.0796056385e+10 5.9023100897e-01 1.0000000000e+00
7.1719892754e-01 3.7088488386e-07 9.2288027421e-05 5.3302959820e+02 7.2131886305e-01 1.1403952274e+02 2.2270436098e+02 2.6978348791e-03 3.7401418670e-03 1.0017092975e+00 1.0000000000e+00 2.5132741229e+02 2.8180984375e+02 1.5137637201e-02 6.1854642601e+10 7.6149287210e-01 1.0000000000e+00
7.1451160527e-01 3.7088488386e-07 1.1733610894e-04 5.3616151419e+02 7.1696963705e-01 1.1389186023e+02 2.2263052972e+02 4.3231034084e-03 6.0296882672e-03 1.0017239119e+00 1.0000000000e+00 2.5132741229e+02 2.8371984375e+02 1.5091310611e-02 6.3498462168e+10 9.5915797132e-01 1.0000000000e+00
7.1061705653e-01 3.7088488386e-07 1.4654996947e-04 5.4077740231e+02 7.1068617274e-01 1.1369989897e+02 2.2252716597e+02 6.6590271582e-03 9.3698560823e-03 1.0017451882e+00 1.0000000000e+00 2.5132741229e+02 2.8653984375e+02 1.5027236618e-02 6.5997802908e+10 1.1819911682e+00 1.0000000000e+00
7.0515441625e-01 3.7088488386e-07 1.8025005356e-04 5.4741052754e+02 7.0191171731e-01 1.1340457396e+02 2.2236473721e+02 9.8967381188e-03 1.4099690709e-02 1.0017752226e+00 1.0000000000e+00 2.5132741229e+02 2.9060984375e+02 1.4943695592e-02 6.9755957904e+10 1.4270423847e+00 1.0000000000e+00
6.9772117170e-01 3.7088488386e-07 2.1875680574e-04 5.5674299981e+02 6.9004485767e-01 1.1300600056e+02 2.2214335882e+02 1.4229932963e-02 2.0621750608e-02 1.0018164472e+00 1.0000000000e+00 2.5132741229e+02 2.9638992187e+02 1.4841737431e-02 7.5390506011e+10 1.6894494287e+00 1.0000000000e+00
6.8789129722e-01 3.7088488386e-07 2.6239067055e-04 5.6964646771e+02 6.7448070198e-01 1.1247441554e+02 2.2183326755e+02 1.9832138486e-02 2.9403566962e-02 1.0018715806e+00 1.0000000000e+00 2.5132741229e+02 3.0446992187e+02 1.4728245283e-02 8.3894927385e+10 1.9625272962e+00 1.0000000000e+00
6.7523813237e-01 3.7088488386e-07 3.1147209254e-04 5.8724367101e+02 6.5466239990e-01 1.1178040176e+02 2.2140504629e+02 2.6828508671e-02 4.0980677483e-02 1.0019435446e+00 1.0000000000e+00 2.5132741229e+02 3.1563992187e+02 1.4618083066e-02 9.6948308865e+10 2.2382418682e+00 1.0000000000e+00
6.5935292226e-01 3.7088488386e-07 3.6632151625e-04 6.1098530730e+02 6.3012860822e-01 1.1086489422e+02 2.2081439626e+02 3.5267183156e-02 5.5968230446e-02 1.0020353519e+00 1.0000000000e+00 2.5132741229e+02 3.3100992187e+02 1.4538700092e-02 1.1755388647e+11 2.5080480276e+00 1.0000000000e+00
6.3983968999e-01 3.7088488386e-07 4.2725938621e-04 6.4276775107e+02 6.0052997019e-01 1.0971312667e+02 2.2000225248e+02 4.5097842433e-02 7.5096739000e-02 1.0021499792e+00 1.0000000000e+00 2.5132741229e+02 3.5209992187e+02 1.4531428088e-02 1.5140435947e+11 2.7639189101e+00 1.0000000000e+00
6.1625440025e-01 3.7088488386e-07 4.9460614696e-04 6.8506927377e+02 5.6557368418e-01 1.0829556661e+02 2.1889478368e+02 5.6165531759e-02 9.9307187250e-02 1.0022902432e+00 1.0000000000e+00 2.5132741229e+02 3.8107992187e+02 1.4657458735e-02 2.1003356597e+11 2.9992953223e+00 1.0000000000e+00
5.8787533650e-01 3.7088488386e-07 5.6868224304e-04 7.3832718139e+02 5.2477769973e-01 1.0655314904e+02 2.1738862612e+02 6.8224627986e-02 1.3000672098e-01 1.0024587003e+00 1.0000000000e+00 2.5132741229e+02 4.2032992187e+02 1.5147868699e-02 3.1556732405e+11 3.2097061939e+00 1.0000000000e+00
5.5052268825e-01 3.7088488386e-07 6.4980811900e-04 7.3832723907e+02 4.7422339657e-01 1.0448593164e+02 2.1535094122e+02 8.0971247722e-02 1.7074494491e-01 1.0026575875e+00 1.0000000000e+00 2.5132741229e+02 4.4930996094e+02 1.9177665591e-02 3.9950291288e+11 3.3929364266e+00 1.0000000000e+00
5.0043971018e-01 3.7088488386e-07 7.3830421936e-04 7.3832723907e+02 4.1043844107e-01 1.0204950029e+02 2.1261918485e+02 9.4085666665e-02 2.2923210219e-01 1.0028888123e+00 1.0000000000e+00 2.5132741229e+02 4.6815996094e+02 2.2714289000e-02 4.7319149250e+11 3.5487724036e+00 1.0000000000e+00
4.3173812542e-01 3.7088488386e-07 8.3449098868e-04 7.3832723907e+02 3.2777298815e-01 9.9273445171e+01 2.0898668720e+02 1.0727402211e-01 3.2728145999e-01 1.0031539862e+00 1.0000000000e+00 2.5132741229e+02 4.7786996094e+02 2.3868787608e-02 4.9723150766e+11 3.6784866873e+00 1.0000000000e+00
3.4179004154e-01 3.7088488386e-07 9.3868887150e-04 7.3832723907e+02 2.2381381328e-01 9.6172532542e+01 2.0437961701e+02 1.2030132938e-01 5.3750627638e-01 1.0034544826e+00 1.0000000000e+00 2.5132741229e+02 4.8004996094e+02 1.9940821519e-02 4.1543188628e+11 3.7842880121e+00 1.0000000000e+00
2.4559344466e-01 3.7088488386e-07 1.0512183123e-03 7.3832723907e+02 1.1386743402e-01 9.2820593654e+01 1.9873890928e+02 1.3301088820e-01 1.1681205372e+00 1.0037915007e+00 1.0000000000e+00 2.5132741229e+02 4.6231996094e+02 1.0022183536e-02 2.0878344574e+11 3.8688939840e+00 1.0000000000e+00
1.8698910565e-01 3.7088488386e-07 1.1723997558e-03 3.9891765056e+02 4.2280751691e-02 8.9276693508e+01 1.9219746026e+02 1.4532696944e-01 3.4371898235e+00 1.0041661321e+00 1.0000000000e+00 2.5132741229e+02 1.8367996094e+02 2.6894664624e-03 2.5801613914e+09 3.9352270603e+00 1.0000000000e+00
1.7761468247e-01 3.7088488386e-07 1.3025536463e-03 2.0175149839e+02 2.0821934597e-02 8.5658962108e+01 1.8500629621e+02 1.5724223004e-01 7.5517589063e+00 1.0045794266e+00 1.0000000000e+00 2.5132741229e+02 7.0929960938e+01 1.3854564505e-03 4.3979236045e+07 3.9861729445e+00 1.0000000000e+00
1.8076263908e-01 3.7088488386e-07 1.4420004284e-03 1.2649648461e+02 1.2378591075e-02 8.2056025800e+01 1.7748431912e+02 1.6879693558e-01 1.3636199350e+01 1.0050324535e+00 1.0000000000e+00 2.5132741229e+02 5.6539980469e+01 5.0847166533e-04 8.5074864458e+06 4.0243910069e+00 1.0000000000e+00
1.8765532133e-01 3.7088488386e-07 1.5910605468e-03 9.0684029668e+01 8.0186833320e-03 7.8512125653e+01 1.6993446785e+02 1.8005814129e-01 2.2454826289e+01 1.0055263500e+00 1.0000000000e+00 2.5132741229e+02 5.2959980469e+01 3.8992856639e-04 5.2495664454e+06 4.0522043697e+00 1.0000000000e+00
