# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
4.1948829566e+00 9.5430892952e-04 4.2759273172e-02 1.2570787454e+01 1.3539641364e+00 1.4571804036e+02 3.3791555830e+02 3.0584179593e+01 2.2588618687e+01 1.5649823461e-01 1.0000000000e-01 0.0000000000e+00 5.6145311671e-05 2.3491762264e+07 1.3154645799e+00 1.0000000000e+00
4.2488786506e+00 9.5430892952e-04 4.4304642177e-02 1.2520879257e+01 1.3379933196e+00 1.4253770146e+02 3.3135374801e+02 3.1296024495e+01 2.3390269621e+01 1.5711721365e-01 1.0000000000e-01 0.0000000000e+00 5.5292127937e-05 2.0978567247e+07 1.3306727906e+00 1.0000000000e+00
4.3013319819e+00 9.5430892952e-04 4.5886803965e-02 1.2469709296e+01 1.3211365298e+00 1.3944466945e+02 3.2496784211e+02 3.1999186076e+01 2.4220953213e+01 1.5776318230e-01 1.0000000000e-01 0.0000000000e+00 5.4401434110e-05 1.8726212453e+07 1.3461877958e+00 1.0000000000e+00
4.3521962381e+00 9.5430892952e-04 4.7506191390e-02 1.2410254949e+01 1.3033710800e+00 1.3641721315e+02 3.1875087568e+02 3.2693194888e+01 2.5083566291e+01 1.5843738566e-01 1.0000000000e-01 0.0000000000e+00 5.3462510942e-05 1.6709403037e+07 1.3620259809e+00 1.0000000000e+00
4.4014256656e+00 9.5430892952e-04 4.9163237311e-02 1.2349556863e+01 1.2846745594e+00 1.3346231553e+02 3.1269506543e+02 3.3377560742e+01 2.5981335504e+01 1.5914116817e-01 1.0000000000e-01 0.0000000000e+00 5.2488261693e-05 1.4904746182e+07 1.3782011245e+00 1.0000000000e+00
4.4489750892e+00 9.5430892952e-04 5.0858374584e-02 1.2286800297e+01 1.2650297183e+00 1.3059397134e+02 3.0679963987e+02 3.4051765681e+01 2.6917759472e+01 1.5987598315e-01 1.0000000000e-01 0.0000000000e+00 5.1479588151e-05 1.3291024567e+07 1.3947244352e+00 1.0000000000e+00
4.4947994904e+00 9.5430892952e-04 5.2592036063e-02 1.2218225195e+01 1.2444193700e+00 1.2779363988e+02 3.0106082454e+02 3.4715256040e+01 2.7896749985e+01 1.6064340357e-01 1.0000000000e-01 0.0000000000e+00 5.0437465853e-05 1.1848931900e+07 1.4116044016e+00 1.0000000000e+00
4.5388536003e+00 9.5430892952e-04 5.4364654606e-02 1.2145165421e+01 1.2228310941e+00 1.2506265500e+02 2.9546518703e+02 3.5367434734e+01 2.8922583752e+01 1.6144513377e-01 1.0000000000e-01 0.0000000000e+00 4.9374163108e-05 1.0560785137e+07 1.4288465069e+00 1.0000000000e+00
4.5810915415e+00 9.5430892952e-04 5.6176663070e-02 1.2071276487e+01 1.2002557796e+00 1.2240467220e+02 2.9001638288e+02 3.6007654076e+01 2.9999983911e+01 1.6228302192e-01 1.0000000000e-01 0.0000000000e+00 4.8290616028e-05 9.4107762505e+06 1.4464533849e+00 1.0000000000e+00
4.6214664305e+00 9.5430892952e-04 5.8028494309e-02 1.1988389370e+01 1.1766885205e+00 1.1979675623e+02 2.8470624305e+02 3.6635207902e+01 3.1134159350e+01 1.6315907414e-01 1.0000000000e-01 0.0000000000e+00 4.7199394385e-05 8.3845524009e+06 1.4644244953e+00 1.0000000000e+00
4.6599300089e+00 9.5430892952e-04 5.9920581182e-02 1.1903937664e+01 1.1521290241e+00 1.1727587318e+02 2.7954220113e+02 3.7249323948e+01 3.2330861534e+01 1.6407546993e-01 1.0000000000e-01 0.0000000000e+00 4.6064190392e-05 7.4691611824e+06 1.4827560369e+00 1.0000000000e+00
4.6964323449e+00 9.5430892952e-04 6.1853356543e-02 1.1815433891e+01 1.1265815479e+00 1.1479523681e+02 2.7450700340e+02 3.7849157501e+01 3.3596464963e+01 1.6503457846e-01 1.0000000000e-01 0.0000000000e+00 4.4934461055e-05 6.6529361722e+06 1.5014408187e+00 1.0000000000e+00
4.7309214885e+00 9.5430892952e-04 6.3827253249e-02 1.1720960170e+01 1.1000559660e+00 1.1239722799e+02 2.6959873198e+02 3.8433783946e+01 3.4938026003e+01 1.6603897746e-01 1.0000000000e-01 0.0000000000e+00 4.3798043976e-05 5.9253696455e+06 1.5204680815e+00 1.0000000000e+00
4.7633432326e+00 9.5430892952e-04 6.5842704156e-02 1.1621987356e+01 1.0725681259e+00 1.1005378508e+02 2.6481885773e+02 3.9002193277e+01 3.6363371553e+01 1.6709147302e-01 1.0000000000e-01 0.0000000000e+00 4.2655209942e-05 5.2770497912e+06 1.5398234900e+00 1.0000000000e+00
4.7936408645e+00 9.5430892952e-04 6.7900142121e-02 1.1519712324e+01 1.0441398588e+00 1.0776610496e+02 2.6018334376e+02 3.9553284339e+01 3.7881212949e+01 1.6819512200e-01 1.0000000000e-01 0.0000000000e+00 4.1494871734e-05 4.6995114052e+06 1.5594888939e+00 1.0000000000e+00
4.8217549724e+00 9.5430892952e-04 7.0000000000e-02 1.1409311529e+01 1.0147992897e+00 1.0552936408e+02 2.5564306778e+02 4.0085860251e+01 3.9501269520e+01 1.6935325637e-01 1.0000000000e-01 0.0000000000e+00 4.0352193861e-05 4.1851337970e+06 1.5794421898e+00 1.0000000000e+00
1.5369519538e+00 1.0054220400e-03 0.0000000000e+00 1.3259206208e+01 1.7134537032e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 0.0000000000e+00 8.9257757075e-02 3.4741400444e+03 0.0000000000e+00 1.0000000000e+00
1.5369519538e+00 1.0054220400e-03 7.2142710649e-08 1.3259206208e+01 1.7134537015e+00 3.3606418195e+02 7.3946338237e+02 3.6373052475e-10 2.1227916718e-10 1.5066914431e-01 1.0000000000e-01 0.0000000000e+00 1.6549481859e-10 3.4747755966e+03 6.4730799910e-06 1.0000000000e+00
1.5369519564e+00 1.0054220400e-03 5.7714168519e-07 1.3259206208e+01 1.7134537021e+00 3.3606418195e+02 7.3946338237e+02 2.3278752620e-08 1.3585866132e-08 1.5066914432e-01 1.0000000000e-01 0.0000000000e+00 1.6563788871e-10 3.4777795370e+03 5.1784637481e-05 1.0000000000e+00
1.5369519801e+00 1.0054220400e-03 1.9478531875e-06 1.3259206208e+01 1.7134537044e+00 3.3606418195e+02 7.3946338237e+02 2.6515953546e-07 1.5475150264e-07 1.5066914436e-01 1.0000000000e-01 0.0000000000e+00 1.6703013558e-10 3.5070115425e+03 1.7477314709e-04 1.0000000000e+00
1.5369521025e+00 1.0054220400e-03 4.6171334815e-06 1.3259206208e+01 1.7134535207e+00 3.3606418195e+02 7.3946338237e+02 1.4898400199e-06 8.6949543828e-07 1.5066914460e-01 1.0000000000e-01 0.0000000000e+00 1.7409349992e-10 3.6553159199e+03 4.1427692921e-04 1.0000000000e+00
1.5369525097e+00 1.0054220400e-03 9.0178388311e-06 1.3259206208e+01 1.7134535134e+00 3.3606418195e+02 7.3946338237e+02 5.6832873956e-06 3.3168611528e-06 1.5066914521e-01 1.0000000000e-01 0.0000000000e+00 1.9827968511e-10 4.1631358432e+03 8.0913445438e-04 1.0000000000e+00
1.5369536011e+00 1.0054220400e-03 1.5582825500e-05 1.3259826275e+01 1.7134535878e+00 3.3606480202e+02 7.3946400243e+02 1.6970195339e-05 9.9040881292e-06 1.5066914675e-01 1.0000000000e-01 0.0000000000e+00 2.6336178339e-10 5.5301699430e+03 1.3981841827e-03 1.0000000000e+00
1.5369561089e+00 1.0054220400e-03 2.4744949753e-05 1.3259826275e+01 1.7134535427e+00 3.3606480202e+02 7.3946400243e+02 4.2792433931e-05 2.4974376523e-05 1.5066915048e-01 1.0000000000e-01 0.0000000000e+00 4.1228861364e-10 8.6573916293e+03 2.2202617748e-03 1.0000000000e+00
1.5369612130e+00 1.0054220400e-03 3.6937067852e-05 1.3259826275e+01 1.7134534509e+00 3.3606480202e+02 7.3946400243e+02 9.5349291228e-05 5.5647435989e-05 1.5066915807e-01 1.0000000000e-01 0.0000000000e+00 7.1540804860e-10 1.5022407718e+04 3.3142011162e-03 1.0000000000e+00
1.5369707255e+00 1.0054220400e-03 5.2592036063e-05 1.3259826275e+01 1.7134532798e+00 3.3606480202e+02 7.3944923618e+02 1.9329933681e-04 1.1281272684e-04 1.5066917221e-01 1.0000000000e-01 0.0000000000e+00 1.2804302279e-09 2.6884271949e+04 4.7188290606e-03 1.0000000000e+00
1.5369872785e+00 1.0054220400e-03 7.2142710649e-05 1.3259876745e+01 1.7134530059e+00 3.3606485249e+02 7.3944928665e+02 3.6372353943e-04 2.1227517661e-04 1.5066919686e-01 1.0000000000e-01 0.0000000000e+00 2.2633185758e-09 4.7521271189e+04 6.4729591120e-03 1.0000000000e+00
1.5370145318e+00 1.0054220400e-03 9.6021947874e-05 1.3259876745e+01 1.7134525155e+00 3.3606485249e+02 7.3944928665e+02 6.4434891824e-04 3.7605297633e-04 1.5066923738e-01 1.0000000000e-01 0.0000000000e+00 3.8816404502e-09 8.1500010853e+04 8.6153853105e-03 1.0000000000e+00
1.5370574262e+00 1.0054220400e-03 1.2466260400e-04 1.3259876745e+01 1.7134517862e+00 3.3606485249e+02 7.3943452040e+02 1.0860313716e-03 6.3382663016e-04 1.5066930116e-01 1.0000000000e-01 0.0000000000e+00 6.4290012236e-09 1.3497175312e+05 1.1184861105e-02 1.0000000000e+00
1.5371224418e+00 1.0054220400e-03 1.5849753530e-04 1.3259876745e+01 1.7134506160e+00 3.3605008624e+02 7.3941975415e+02 1.7554954256e-03 1.0245380924e-03 1.5066939784e-01 1.0000000000e-01 0.0000000000e+00 1.0289613343e-08 2.1600055201e+05 1.4220081301e-02 1.0000000000e+00
1.5372178901e+00 1.0054220400e-03 1.9795959802e-04 1.3259876745e+01 1.7134490082e+00 3.3603531999e+02 7.3939022165e+02 2.7383271437e-03 1.5981375171e-03 1.5066953978e-01 1.0000000000e-01 0.0000000000e+00 1.5957602177e-08 3.3491675916e+05 1.7759647553e-02 1.0000000000e+00
1.5373542275e+00 1.0054220400e-03 2.4348164844e-04 1.3260900577e+01 1.7134464217e+00 3.3602157757e+02 7.3934694673e+02 4.1422144082e-03 2.4174753035e-03 1.5066974252e-01 1.0000000000e-01 0.0000000000e+00 2.4054192943e-08 5.0469564292e+05 2.1842027065e-02 1.0000000000e+00
1.5375443955e+00 1.0054220400e-03 2.9549654282e-04 1.3260886157e+01 1.7134427103e+00 3.3599204507e+02 7.3930264798e+02 6.1004257986e-03 3.5603325177e-03 1.5067002533e-01 1.0000000000e-01 0.0000000000e+00 3.5344241814e-08 7.4135703354e+05 2.6505490458e-02 1.0000000000e+00
1.5378041881e+00 1.0054220400e-03 3.5443713742e-04 1.3260878947e+01 1.7134382675e+00 3.3596249094e+02 7.3922879510e+02 8.7755150470e-03 5.1215822673e-03 1.5067041186e-01 1.0000000000e-01 0.0000000000e+00 5.0766106873e-08 1.0643046280e+06 3.1788003300e-02 1.0000000000e+00
1.5381526034e+00 1.0054220400e-03 4.2073628850e-04 1.3259148527e+01 1.7134320181e+00 3.3593122802e+02 7.3913846717e+02 1.2363234012e-02 7.2154797397e-03 1.5067093030e-01 1.0000000000e-01 0.0000000000e+00 7.1449255765e-08 1.4968769919e+06 3.7727192858e-02 1.0000000000e+00
1.5386122723e+00 1.0054220400e-03 4.9482685234e-04 1.3259134107e+01 1.7134235925e+00 3.3587216301e+02 7.3902033717e+02 1.7096627207e-02 9.9780505425e-03 1.5067161446e-01 1.0000000000e-01 0.0000000000e+00 9.8722594125e-08 2.0666049432e+06 4.4360144908e-02 1.0000000000e+00
1.5392098585e+00 1.0054220400e-03 5.7714168519e-04 1.3263279905e+01 1.7134130375e+00 3.3580246314e+02 7.3886203979e+02 2.3250275871e-02 1.3569568669e-02 1.5067250430e-01 1.0000000000e-01 0.0000000000e+00 1.3415712107e-07 2.8055671714e+06 5.1723251468e-02 1.0000000000e+00
1.5399764704e+00 1.0054220400e-03 6.6811364332e-04 1.3261780207e+01 1.7133992547e+00 3.3569759969e+02 7.3866857883e+02 3.1144646287e-02 1.8177109743e-02 1.5067364636e-01 1.0000000000e-01 0.0000000000e+00 1.7958735213e-07 3.7507547893e+06 5.9852024813e-02 1.0000000000e+00
1.5409481000e+00 1.0054220400e-03 7.6817558299e-04 1.3261744157e+01 1.7133816210e+00 3.3557944805e+02 7.3837323219e+02 4.1150481377e-02 2.4017113802e-02 1.5067509481e-01 1.0000000000e-01 0.0000000000e+00 2.3720326308e-07 4.9441897302e+06 6.8780823723e-02 1.0000000000e+00
1.5421660350e+00 1.0054220400e-03 8.7776036047e-04 1.3261672056e+01 1.7133595301e+00 3.3543169902e+02 7.3806305441e+02 5.3693171340e-02 3.1337947696e-02 1.5067691189e-01 1.0000000000e-01 0.0000000000e+00 3.0928643106e-07 6.4331387728e+06 7.8542579569e-02 1.0000000000e+00
1.5436772700e+00 1.0054220400e-03 9.9730083201e-04 1.3258925014e+01 1.7133321173e+00 3.3525175698e+02 7.3767638485e+02 6.9256988451e-02 4.0422395489e-02 1.5067916884e-01 1.0000000000e-01 0.0000000000e+00 3.9866554515e-07 8.2698428227e+06 8.9168399295e-02 1.0000000000e+00
1.5455348924e+00 1.0054220400e-03 1.1272298539e-03 1.3259523451e+01 1.7132984831e+00 3.3503086165e+02 7.3718969702e+02 8.8389098653e-02 5.1590017457e-02 1.5068194656e-01 1.0000000000e-01 0.0000000000e+00 5.0833905561e-07 1.0511148633e+07 1.0068715691e-01 1.0000000000e+00
1.5477984280e+00 1.0054220400e-03 1.2679802824e-03 1.3258694292e+01 1.7132572708e+00 3.3474947373e+02 7.3659821783e+02 1.1170319215e-01 6.5199310142e-02 1.5068533646e-01 1.0000000000e-01 0.0000000000e+00 6.4186395753e-07 1.3217681708e+07 1.1312498915e-01 1.0000000000e+00
1.5505341232e+00 1.0054220400e-03 1.4199849737e-03 1.3261261081e+01 1.7132074235e+00 3.3442718301e+02 7.3589200459e+02 1.3988257884e-01 8.1649528786e-02 1.5068944099e-01 1.0000000000e-01 0.0000000000e+00 8.0279629198e-07 1.6453975461e+07 1.2650488389e-01 1.0000000000e+00
1.5538151829e+00 1.0054220400e-03 1.5836767842e-03 1.3259047586e+01 1.7131472209e+00 3.3402629517e+02 7.3503336298e+02 1.7368254927e-01 1.0138215044e-01 1.5069437476e-01 1.0000000000e-01 0.0000000000e+00 9.9549429663e-07 2.0284985663e+07 1.4084581997e-01 1.0000000000e+00
1.5577218820e+00 1.0054220400e-03 1.7594885700e-03 1.3259984897e+01 1.7130755053e+00 3.3355469804e+02 7.3403018083e+02 2.1393180326e-01 1.2488171280e-01 1.5070026499e-01 1.0000000000e-01 0.0000000000e+00 1.2241875614e-06 2.4775078142e+07 1.5616224146e-01 1.0000000000e+00
1.5623415671e+00 1.0054220400e-03 1.9478531875e-03 1.3259609972e+01 1.7129902536e+00 3.3299320559e+02 7.3283373961e+02 2.6153269925e-01 1.5267611634e-01 1.5070725218e-01 1.0000000000e-01 0.0000000000e+00 1.4938389034e-06 2.9986729967e+07 1.7246343400e-01 1.0000000000e+00
1.5677685299e+00 1.0054220400e-03 2.1492034929e-03 1.3259444140e+01 1.7128893680e+00 3.3234332473e+02 7.3144554622e+02 3.1746007271e-01 1.8533600514e-01 1.5071549086e-01 1.0000000000e-01 0.0000000000e+00 1.8092591442e-06 3.5975645463e+07 1.8975259355e-01 1.0000000000e+00
1.5741036919e+00 1.0054220400e-03 2.3639723425e-03 1.3258124695e+01 1.7127708593e+00 3.3158894093e+02 7.2980518738e+02 3.8275837677e-01 2.2347319531e-01 1.5072514998e-01 1.0000000000e-01 0.0000000000e+00 2.1762211988e-06 4.2789625573e+07 2.0802626193e-01 1.0000000000e+00
1.5814541307e+00 1.0054220400e-03 2.5925925926e-03 1.3257677670e+01 1.7126323234e+00 3.3071727069e+02 7.2792941210e+02 4.5853687527e-01 2.6773807139e-01 1.5073641387e-01 1.0000000000e-01 0.0000000000e+00 2.5994138729e-06 5.0457201557e+07 2.2727307740e-01 1.0000000000e+00
1.5899323326e+00 1.0054220400e-03 2.8354970993e-03 1.3256682679e+01 1.7124711541e+00 3.2971217066e+02 7.2578731077e+02 5.4596271829e-01 3.1881571667e-01 1.5074948190e-01 1.0000000000e-01 0.0000000000e+00 3.0845722213e-06 5.8993046155e+07 2.4747375526e-01 1.0000000000e+00
1.5996552543e+00 1.0054220400e-03 3.0931187191e-03 1.3256163553e+01 1.7122843120e+00 3.2855989841e+02 7.2332084221e+02 6.4625167440e-01 3.7742077636e-01 1.5076456886e-01 1.0000000000e-01 0.0000000000e+00 3.6375030869e-06 6.8393908929e+07 2.6860040718e-01 1.0000000000e+00
1.6107431706e+00 1.0054220400e-03 3.3658903080e-03 1.3256271704e+01 1.7120688322e+00 3.2726056209e+02 7.2053011458e+02 7.6065635232e-01 4.4429075397e-01 1.5078190589e-01 1.0000000000e-01 0.0000000000e+00 4.2623023717e-06 7.8615234708e+07 2.9061501313e-01 1.0000000000e+00
1.6233181878e+00 1.0054220400e-03 3.6542447225e-03 1.3255738158e+01 1.7118210518e+00 3.2579816973e+02 7.1739913591e+02 8.9045214086e-01 5.2017828611e-01 1.5080173916e-01 1.0000000000e-01 0.0000000000e+00 4.9645594422e-06 8.9595488916e+07 3.1347068473e-01 1.0000000000e+00
1.6375026131e+00 1.0054220400e-03 3.9586148187e-03 1.3254123099e+01 1.7115374628e+00 3.2415750085e+02 7.1388315320e+02 1.0369206348e+00 6.0584162329e-01 1.5082433053e-01 1.0000000000e-01 0.0000000000e+00 5.7494915321e-06 1.0123350244e+08 3.3711046317e-01 1.0000000000e+00
1.6534170679e+00 1.0054220400e-03 4.2794334530e-03 1.3253978897e+01 1.7112136876e+00 3.2234110783e+02 7.0996995259e+02 1.2013310530e+00 7.0203450436e-01 1.5084995686e-01 1.0000000000e-01 0.0000000000e+00 6.6189486504e-06 1.1339429382e+08 3.6146792548e-01 1.0000000000e+00
1.6711784484e+00 1.0054220400e-03 4.6171334815e-03 1.3252154746e+01 1.7108455196e+00 3.2031630734e+02 7.0564161701e+02 1.3849199423e+00 8.0949444380e-01 1.5087890952e-01 1.0000000000e-01 0.0000000000e+00 7.5782018466e-06 1.2590610467e+08 3.8646747878e-01 1.0000000000e+00
1.6908977583e+00 1.0054220400e-03 4.9721477606e-03 1.3252046595e+01 1.7104281204e+00 3.1810126160e+02 7.0090154241e+02 1.5888696915e+00 9.2893099249e-01 1.5091149355e-01 1.0000000000e-01 0.0000000000e+00 8.6255308068e-06 1.3857120202e+08 4.1202552436e-01 1.0000000000e+00
1.7126779100e+00 1.0054220400e-03 5.3449091466e-03 1.3250049402e+01 1.7099565386e+00 3.1567759930e+02 6.9571659125e+02 1.8142865708e+00 1.0610132655e+00 1.5094802682e-01 1.0000000000e-01 0.0000000000e+00 9.7660164188e-06 1.5116036569e+08 4.3805113527e-01 1.0000000000e+00
1.7366063234e+00 1.0054220400e-03 5.7358504956e-03 1.3248643436e+01 1.7094246243e+00 3.1297396948e+02 6.7089311801e+02 2.0621259190e+00 1.2063274915e+00 1.5098884630e-01 1.0000000000e-01 0.0000000000e+00 1.2593673095e-05 1.6254656643e+08 4.6441489131e-01 1.0000000000e+00
1.7627739126e+00 1.0054220400e-03 6.1454046639e-03 1.3247864747e+01 1.7088268618e+00 3.1013807067e+02 6.6711217917e+02 2.3333857700e+00 1.3654898704e+00 1.5103427697e-01 1.0000000000e-01 0.0000000000e+00 1.3890025867e-05 1.7430181882e+08 4.9108521677e-01 1.0000000000e+00
1.7912414615e+00 1.0054220400e-03 6.5740045079e-03 1.3245218646e+01 1.7081563516e+00 3.0710834320e+02 6.6284208664e+02 2.6287651690e+00 1.5389488009e+00 1.5108467680e-01 1.0000000000e-01 0.0000000000e+00 1.5245168273e-05 1.8524292160e+08 5.1792358154e-01 1.0000000000e+00
1.8220592611e+00 1.0054220400e-03 7.0220828837e-03 1.3243163772e+01 1.7074068821e+00 3.0387249386e+02 6.5805578099e+02 2.9488640090e+00 1.7271009271e+00 1.5114040408e-01 1.0000000000e-01 0.0000000000e+00 1.6650669427e-05 1.9512123455e+08 5.4482687555e-01 1.0000000000e+00
1.8552605469e+00 1.0054220400e-03 7.4900726477e-03 1.3243718949e+01 1.7065704708e+00 3.0044727889e+02 6.5274048595e+02 3.2941168267e+00 1.9302553765e+00 1.5120182376e-01 1.0000000000e-01 0.0000000000e+00 1.8101749309e-05 2.0371455587e+08 5.7169400890e-01 1.0000000000e+00
1.8908606526e+00 1.0054220400e-03 7.9784066561e-03 1.3241238680e+01 1.7056391687e+00 2.9681228655e+02 6.4686102351e+02 3.6647842654e+00 2.1486281111e+00 1.5126930635e-01 1.0000000000e-01 0.0000000000e+00 1.9602662407e-05 2.1084789102e+08 5.9842827307e-01 1.0000000000e+00
1.9288565868e+00 1.0054220400e-03 8.4875177651e-03 1.3235715756e+01 1.7046048717e+00 2.9302661789e+02 6.4041742974e+02 4.0609483923e+00 2.3823400130e+00 1.5134322745e-01 1.0000000000e-01 0.0000000000e+00 2.1149486304e-05 2.1635877473e+08 6.2493749599e-01 1.0000000000e+00
1.9692270202e+00 1.0054220400e-03 9.0178388311e-03 1.3232983135e+01 1.7034577195e+00 2.8905174944e+02 6.3341547991e+02 4.4825131860e+00 2.6314202782e+00 1.5142396559e-01 1.0000000000e-01 0.0000000000e+00 2.2738110625e-05 2.2016874426e+08 6.5113816793e-01 1.0000000000e+00
2.0119349056e+00 1.0054220400e-03 9.5698027103e-03 1.3231995353e+01 1.7021881930e+00 2.8496052466e+02 6.3010686642e+02 4.9292305919e+00 2.8958199875e+00 1.5151190083e-01 1.0000000000e-01 0.0000000000e+00 2.3581621771e-05 2.2245668973e+08 6.7696257433e-01 1.0000000000e+00
2.0569190860e+00 1.0054220400e-03 1.0143842259e-02 1.3228166799e+01 1.7007866263e+00 2.8070400151e+02 6.2106607807e+02 5.4006148288e+00 3.1753629440e+00 1.5160741953e-01 1.0000000000e-01 0.0000000000e+00 2.5377670532e-05 2.2271137337e+08 7.0232667196e-01 1.0000000000e+00
2.1041098473e+00 1.0054220400e-03 1.0740390333e-02 1.3223069270e+01 1.6992412292e+00 2.7632810822e+02 6.1175825708e+02 5.8961008930e+00 3.4698433581e+00 1.5171090414e-01 1.0000000000e-01 0.0000000000e+00 2.7193504777e-05 2.2129405419e+08 7.2718543143e-01 1.0000000000e+00
2.1534191222e+00 1.0054220400e-03 1.1359879790e-02 1.3218844161e+01 1.6975406901e+00 2.7186446101e+02 6.0054643333e+02 6.4149439541e+00 3.7789632916e+00 1.5182274050e-01 1.0000000000e-01 0.0000000000e+00 2.9412764687e-05 2.1820973607e+08 7.5149023571e-01 1.0000000000e+00
2.2047494030e+00 1.0054220400e-03 1.2002743484e-02 1.3213494280e+01 1.6956722497e+00 2.6731110594e+02 5.9137124182e+02 6.9563102458e+00 4.1023908053e+00 1.5194331287e-01 1.0000000000e-01 0.0000000000e+00 3.1124659730e-05 2.1380281617e+08 7.7521457223e-01 1.0000000000e+00
2.2579879756e+00 1.0054220400e-03 1.2669414273e-02 1.3210278582e+01 1.6936231475e+00 2.6268606822e+02 5.8193240641e+02 7.5192173082e+00 4.4397228033e+00 1.5207300830e-01 1.0000000000e-01 0.0000000000e+00 3.2833310097e-05 2.0810231274e+08 7.9832942667e-01 1.0000000000e+00
2.3130140298e+00 1.0054220400e-03 1.3360325013e-02 1.3200400768e+01 1.6913789386e+00 2.5801004079e+02 5.7228015252e+02 8.1026064185e+00 4.7905328804e+00 1.5221221346e-01 1.0000000000e-01 0.0000000000e+00 3.4531775789e-05 2.0128974000e+08 8.2082057387e-01 1.0000000000e+00
2.3696990155e+00 1.0054220400e-03 1.4075908560e-02 1.3194481290e+01 1.6889252077e+00 2.5329368737e+02 5.6249897514e+02 8.7053455872e+00 5.1543700974e+00 1.5236131592e-01 1.0000000000e-01 0.0000000000e+00 3.6189585886e-05 1.9355575856e+08 8.4268292835e-01 1.0000000000e+00
2.4279083729e+00 1.0054220400e-03 1.4816597770e-02 1.3186535778e+01 1.6862461600e+00 2.4856055608e+02 5.5261242239e+02 9.3262466199e+00 5.5307741189e+00 1.5252070470e-01 1.0000000000e-01 0.0000000000e+00 3.7817737232e-05 1.8507971935e+08 8.6391908916e-01 1.0000000000e+00
2.4875032034e+00 1.0054220400e-03 1.5582825500e-02 1.3181474300e+01 1.6833251316e+00 2.4381551374e+02 5.4266965983e+02 9.9640820139e+00 5.9192854826e+00 1.5269077031e-01 1.0000000000e-01 0.0000000000e+00 3.9388149701e-05 1.7605604979e+08 8.8454005258e-01 1.0000000000e+00
2.5483417860e+00 1.0054220400e-03 1.6375024606e-02 1.3170212149e+01 1.6801451569e+00 2.3907906581e+02 5.3272072544e+02 1.0617599591e+01 6.3194537370e+00 1.5287190610e-01 1.0000000000e-01 0.0000000000e+00 4.0903305592e-05 1.6665421697e+08 9.0456260552e-01 1.0000000000e+00
2.6102809859e+00 1.0054220400e-03 1.7193627944e-02 1.3162324318e+01 1.6766876301e+00 2.3436074404e+02 5.2278991720e+02 1.1285536621e+01 6.7308521982e+00 1.5306450876e-01 1.0000000000e-01 0.0000000000e+00 4.2339095841e-05 1.5703363243e+08 9.2400933557e-01 1.0000000000e+00
2.6731775131e+00 1.0054220400e-03 1.8039068370e-02 1.3153513597e+01 1.6729336158e+00 2.2965625120e+02 5.1293200290e+02 1.1966632205e+01 7.1530825201e+00 1.5326897926e-01 1.0000000000e-01 0.0000000000e+00 4.3692871850e-05 1.4733990626e+08 9.4290770927e-01 1.0000000000e+00
2.7368890026e+00 1.0054220400e-03 1.8911778740e-02 1.3141645799e+01 1.6688627814e+00 2.2499302888e+02 5.0313012537e+02 1.2659637843e+01 7.5857871500e+00 1.5348572405e-01 1.0000000000e-01 0.0000000000e+00 4.4968042025e-05 1.3769605128e+08 9.6128882884e-01 1.0000000000e+00
2.8012749860e+00 1.0054220400e-03 1.9812191912e-02 1.3128162944e+01 1.6644537781e+00 2.2038724209e+02 4.9342998211e+02 1.3363326954e+01 8.0286560852e+00 1.5371515615e-01 1.0000000000e-01 0.0000000000e+00 4.6156746998e-05 1.2821005950e+08 9.7918714706e-01 1.0000000000e+00
2.8661976758e+00 1.0054220400e-03 2.0740740741e-02 1.3115696710e+01 1.6596853246e+00 2.1582675624e+02 4.8384897107e+02 1.4076502364e+01 8.4814284703e+00 1.5395769665e-01 1.0000000000e-01 0.0000000000e+00 4.7241813854e-05 1.1896894593e+08 9.9663934986e-01 1.0000000000e+00
2.9315226424e+00 1.0054220400e-03 2.1697858083e-02 1.3102833921e+01 1.6545339686e+00 2.1131018702e+02 4.7438570789e+02 1.4798002939e+01 8.9439100190e+00 1.5421377586e-01 1.0000000000e-01 0.0000000000e+00 4.8227120867e-05 1.1004486277e+08 1.0136841346e+00 1.0000000000e+00
2.9971193479e+00 1.0054220400e-03 2.2683976795e-02 1.3087339452e+01 1.6489759176e+00 2.0687958362e+02 4.6506747553e+02 1.5526708429e+01 9.4159703990e+00 1.5448383518e-01 1.0000000000e-01 0.0000000000e+00 4.9115905813e-05 1.0149066667e+08 1.0303611901e+00 1.0000000000e+00
3.0628615716e+00 1.0054220400e-03 2.3699529733e-02 1.3071174445e+01 1.6429860244e+00 2.0249262285e+02 4.5591101582e+02 1.6261543452e+01 9.8975543371e+00 1.5476832854e-01 1.0000000000e-01 0.0000000000e+00 4.9897653329e-05 9.3348239256e+07 1.0467112983e+00 1.0000000000e+00
