# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
1.7461322075e+00 6.5133319764e-05 3.6395663555e-02 9.9443451739e-01 4.7825734772e-06 1.5598241951e+01 3.2476066398e+01 1.7639707597e+00 3.6883296580e+05 2.1429963370e+00 1.0000000000e+00 2.5132741229e+03 1.0563441162e+01 2.6385110705e-04 9.0569356453e+02 9.3266082871e-01 1.0000000000e+00
1.7080888840e+00 6.5133319764e-05 3.7650577779e-02 9.3411496046e-01 3.9428812716e-06 1.5390245467e+01 3.2120407408e+01 1.7164180410e+00 4.3532075221e+05 2.2037500099e+00 1.0000000000e+00 2.5132741229e+03 1.0422581787e+01 2.5158957824e-04 8.1830025065e+02 9.4602150624e-01 1.0000000000e+00
1.6708685501e+00 6.5133319764e-05 3.8934011568e-02 8.7872079168e-01 3.2529495982e-06 1.5201955043e+01 3.1887818232e+01 1.6699972257e+00 5.1337937318e+05 2.2666515158e+00 1.0000000000e+00 2.5132741229e+03 1.0295067749e+01 2.3775617150e-04 7.4545341135e+02 9.5990122758e-01 1.0000000000e+00
1.6346282165e+00 6.5133319764e-05 4.0246285365e-02 8.2508498197e-01 2.6860633859e-06 1.5044969899e+01 3.1686534337e+01 1.6249126208e+00 6.0494202383e+05 2.3317474718e+00 1.0000000000e+00 2.5132741229e+03 1.0188754273e+01 2.2655344618e-04 6.8730612506e+02 9.7426701067e-01 1.0000000000e+00
1.5995084700e+00 6.5133319764e-05 4.1587719616e-02 7.7204760917e-01 2.2198774880e-06 1.4903335023e+01 3.1603964463e+01 1.5813440180e+00 7.1235643705e+05 2.3990870310e+00 1.0000000000e+00 2.5132741229e+03 1.0092836304e+01 2.1317853180e-04 6.3913732725e+02 9.8908614677e-01 1.0000000000e+00
1.5656337070e+00 6.5133319764e-05 4.2958634764e-02 7.2773443718e-01 1.8360508466e-06 1.4799942428e+01 3.1338143111e+01 1.5394475900e+00 8.3845585915e+05 2.4687220978e+00 1.0000000000e+00 2.5132741229e+03 1.0022816773e+01 2.0904096193e-04 6.0131098731e+02 1.0043262229e+00 1.0000000000e+00
1.5331172303e+00 6.5133319764e-05 4.4359351254e-02 6.8227486194e-01 1.5195581342e-06 1.4695417850e+01 3.1277917286e+01 1.4993616637e+00 9.8670898463e+05 2.5407075492e+00 1.0000000000e+00 2.5132741229e+03 9.9520306397e+00 2.0053481558e-04 5.7130321774e+02 1.0199550626e+00 1.0000000000e+00
1.5020590931e+00 6.5133319764e-05 4.5790189531e-02 6.4283570625e-01 1.2589585086e-06 1.4641226864e+01 3.1238492550e+01 1.4612050180e+00 1.1606458895e+06 2.6151014637e+00 1.0000000000e+00 2.5132741229e+03 9.9153314210e+00 1.9401531993e-04 5.4895002094e+02 1.0359407288e+00 1.0000000000e+00
1.4725491021e+00 6.5133319764e-05 4.7251470039e-02 5.9955357617e-01 1.0440035979e-06 1.4597944734e+01 3.1018015413e+01 1.4250803123e+00 1.3650147521e+06 2.6919653574e+00 1.0000000000e+00 2.5132741229e+03 9.8860198976e+00 1.9556276624e-04 5.3323997961e+02 1.0522515083e+00 1.0000000000e+00
1.4446707070e+00 6.5133319764e-05 4.8743513223e-02 5.6324359664e-01 8.6599956159e-07 1.4576401005e+01 3.0996471684e+01 1.3910792511e+00 1.6063278930e+06 2.7713644311e+00 1.0000000000e+00 2.5132741229e+03 9.8714300538e+00 1.9269650009e-04 5.2370715651e+02 1.0688559062e+00 1.0000000000e+00
1.4184979343e+00 6.5133319764e-05 5.0266639528e-02 5.3004837310e-01 7.1906554976e-07 1.4572723863e+01 3.0992794541e+01 1.3592793596e+00 1.8903413744e+06 2.8533678285e+00 1.0000000000e+00 2.5132741229e+03 9.8689398194e+00 1.9117425215e-04 5.1953134643e+02 1.0857226367e+00 1.0000000000e+00
1.3940997248e+00 6.5133319764e-05 5.1821169397e-02 4.9859798972e-01 5.9750969901e-07 1.4600352902e+01 3.1197618588e+01 1.3297495863e+00 2.2254861946e+06 2.9380489069e+00 1.0000000000e+00 2.5132741229e+03 9.8876507569e+00 1.8581061539e-04 5.2155653983e+02 1.1028206537e+00 1.0000000000e+00
1.3715374753e+00 6.5133319764e-05 5.3407423276e-02 4.6904430888e-01 4.9689743710e-07 1.4644616054e+01 3.1419076747e+01 1.3025476173e+00 2.6213611100e+06 3.0254855236e+00 1.0000000000e+00 2.5132741229e+03 9.9176266480e+00 1.8179977740e-04 5.2871055490e+02 1.1201191208e+00 1.0000000000e+00
1.3508674286e+00 6.5133319764e-05 5.5025721608e-02 4.4152342091e-01 4.1359666310e-07 1.4720458920e+01 3.1524452115e+01 1.2777230824e+00 3.0892973672e+06 3.1157603389e+00 1.0000000000e+00 2.5132741229e+03 9.9689889527e+00 1.8325444456e-04 5.4192356339e+02 1.1375874621e+00 1.0000000000e+00
1.3321415669e+00 6.5133319764e-05 5.6676384840e-02 4.1494705384e-01 3.4442617408e-07 1.4812026978e+01 3.1675085175e+01 1.2553193774e+00 3.6446689360e+06 3.2089611376e+00 1.0000000000e+00 2.5132741229e+03 1.0031000671e+01 1.8494928643e-04 5.6088533556e+02 1.1551953480e+00 1.0000000000e+00
1.3154050791e+00 6.5133319764e-05 5.8359733414e-02 3.9149986293e-01 2.8707871220e-07 1.4921476043e+01 3.1799300490e+01 1.2353707965e+00 4.3032476600e+06 3.3051811723e+00 1.0000000000e+00 2.5132741229e+03 1.0105121765e+01 1.8936752408e-04 5.8523963818e+02 1.1729127266e+00 1.0000000000e+00
1.3006971523e+00 6.5133319764e-05 6.0076087776e-02 3.6824734427e-01 2.3944587438e-07 1.5053254736e+01 3.1960611684e+01 1.2179040092e+00 5.0863436772e+06 3.4045195294e+00 1.0000000000e+00 2.5132741229e+03 1.0194364929e+01 1.9411508244e-04 6.1596568981e+02 1.1907098534e+00 1.0000000000e+00
1.2880491537e+00 6.5133319764e-05 6.1825768370e-02 3.4611238852e-01 1.9987488583e-07 1.5208329207e+01 3.2159984908e+01 1.2029363258e+00 6.0184465936e+06 3.5070815216e+00 1.0000000000e+00 2.5132741229e+03 1.0299384461e+01 2.0007492624e-04 6.5388454913e+02 1.2085572999e+00 1.0000000000e+00
1.2774831171e+00 6.5133319764e-05 6.3609095640e-02 3.2746711309e-01 1.6696269821e-07 1.5381630770e+01 3.2392351472e+01 1.1904743949e+00 7.1301818169e+06 3.6129791093e+00 1.0000000000e+00 2.5132741229e+03 1.0416747742e+01 2.0600723616e-04 6.9911349322e+02 1.2264260088e+00 1.0000000000e+00
1.2690100178e+00 6.5133319764e-05 6.5426390032e-02 3.0785568650e-01 1.3955795685e-07 1.5553980601e+01 3.2623766306e+01 1.1805136713e+00 8.4589492272e+06 3.7223313533e+00 1.0000000000e+00 2.5132741229e+03 1.0533466492e+01 2.1374521783e-04 7.5167260789e+02 1.2442872665e+00 1.0000000000e+00
1.2626273713e+00 6.5133319764e-05 6.7277971990e-02 2.9034960424e-01 1.1670028992e-07 1.5757968278e+01 3.2783455231e+01 1.1730324008e+00 1.0051666552e+07 3.8352649035e+00 1.0000000000e+00 2.5132741229e+03 1.0671611023e+01 2.2544602707e-04 8.1240338596e+02 1.2621127996e+00 1.0000000000e+00
1.2583184998e+00 6.5133319764e-05 6.9164161957e-02 2.7310308497e-01 9.7634309311e-08 1.5962215518e+01 3.2958169970e+01 1.1679953932e+00 1.1962960576e+07 3.9519145252e+00 1.0000000000e+00 2.5132741229e+03 1.0809931336e+01 2.3824719596e-04 8.8160695393e+02 1.2798747691e+00 1.0000000000e+00
1.2560501187e+00 6.5133319764e-05 7.1085280380e-02 2.5853894201e-01 8.1699506745e-08 1.6169159554e+01 3.3238945259e+01 1.1653501329e+00 1.4263857634e+07 4.0724236686e+00 1.0000000000e+00 2.5132741229e+03 1.0950077973e+01 2.4887869028e-04 9.5940332280e+02 1.2975457985e+00 1.0000000000e+00
1.2557666535e+00 6.5133319764e-05 7.3041647702e-02 2.4427018715e-01 6.8418370584e-08 1.6391136389e+01 3.3401857092e+01 1.1650200027e+00 1.7027882902e+07 4.1969450855e+00 1.0000000000e+00 2.5132741229e+03 1.1100405121e+01 2.6472206970e-04 1.0455819601e+03 1.3150990166e+00 1.0000000000e+00
1.2573952286e+00 6.5133319764e-05 7.5033584368e-02 2.2747790313e-01 5.7316553588e-08 1.6595837864e+01 3.3562259815e+01 1.1669105402e+00 2.0359049300e+07 4.3256414967e+00 1.0000000000e+00 2.5132741229e+03 1.1239033051e+01 2.8153807637e-04 1.1401621998e+03 1.3325081040e+00 1.0000000000e+00
1.2608436967e+00 6.5133319764e-05 7.7061410822e-02 2.1541543376e-01 4.8040016859e-08 1.6823726967e+01 3.3996876426e+01 1.1709073005e+00 2.4373582215e+07 4.4586863172e+00 1.0000000000e+00 2.5132741229e+03 1.1393364105e+01 2.8786051883e-04 1.2433014694e+03 1.3497472857e+00 1.0000000000e+00
1.2659906323e+00 6.5133319764e-05 7.9125447510e-02 2.0339622489e-01 4.0281460713e-08 1.7029509955e+01 3.4187893163e+01 1.1768642060e+00 2.9216026063e+07 4.5962644432e+00 1.0000000000e+00 2.5132741229e+03 1.1532724457e+01 3.0441013582e-04 1.3518544808e+03 1.3667913851e+00 1.0000000000e+00
1.2727020074e+00 6.5133319764e-05 8.1226014875e-02 1.9173752018e-01 3.3789944676e-08 1.7224578758e+01 3.4353429466e+01 1.1846228762e+00 3.5058443792e+07 4.7385731084e+00 1.0000000000e+00 2.5132741229e+03 1.1664828949e+01 3.2223611265e-04 1.4662136449e+03 1.3836158395e+00 1.0000000000e+00
1.2808242654e+00 6.5133319764e-05 8.3363433361e-02 1.8054747089e-01 2.8349401493e-08 1.7431190906e+01 3.4530509112e+01 1.1940043429e+00 4.2117444462e+07 4.8858228158e+00 1.0000000000e+00 2.5132741229e+03 1.1804750824e+01 3.3973056996e-04 1.5848130559e+03 1.4001967552e+00 1.0000000000e+00
1.2901874160e+00 6.5133319764e-05 8.5538023415e-02 1.7075617776e-01 2.3798461159e-08 1.7609683728e+01 3.4664703183e+01 1.2048123296e+00 5.0625640102e+07 5.0382383542e+00 1.0000000000e+00 2.5132741229e+03 1.1925629730e+01 3.5830134835e-04 1.7049869280e+03 1.4165108683e+00 1.0000000000e+00
1.3006113483e+00 6.5133319764e-05 8.7750105480e-02 1.6170031313e-01 1.9980421422e-08 1.7777808451e+01 3.4773762903e+01 1.2168402320e+00 6.0901629967e+07 5.1960599054e+00 1.0000000000e+00 2.5132741229e+03 1.2039487152e+01 3.7789300681e-04 1.8249363187e+03 1.4325356323e+00 1.0000000000e+00
1.3119076294e+00 6.5133319764e-05 9.0000000000e-02 1.5177202842e-01 1.6783248827e-08 1.7922925797e+01 3.4845048996e+01 1.2298727761e+00 7.3279779664e+07 5.3595442547e+00 1.0000000000e+00 2.5132741229e+03 1.2137763519e+01 3.9813173948e-04 1.9426567370e+03 1.4482491915e+00 1.0000000000e+00
6.2942220317e-01 7.2364091460e-05 0.0000000000e+00 7.3831991362e+02 6.3519852545e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 2.5132741229e+03 4.2779500000e+02 1.7810567812e-02 3.7103383072e+11 0.0000000000e+00 1.0000000000e+00
6.2942208707e-01 7.2364091460e-05 5.3407423276e-08 7.3831622206e+02 6.3519840559e-01 9.2529017885e+01 1.9231933951e+02 1.8917054780e-10 2.9781332280e-10 1.0103294331e+00 1.0000000000e+00 2.5132741229e+03 4.2779250000e+02 1.7810630548e-02 3.7103513763e+11 6.2018418817e-05 1.0000000000e+00
6.2942236313e-01 7.2364091460e-05 4.2725938621e-07 7.3832545097e+02 6.3519867724e-01 9.2523480541e+01 1.9231380216e+02 1.2106914186e-08 1.9060043133e-08 1.0103294333e+00 1.0000000000e+00 2.5132741229e+03 4.2778875000e+02 1.7810618950e-02 3.7102909858e+11 4.9614739066e-04 1.0000000000e+00
6.2942212989e-01 7.2364091460e-05 1.4420004284e-06 7.3832637386e+02 6.3519831000e-01 9.2524403432e+01 1.9231472505e+02 1.3790528695e-07 2.1710587825e-07 1.0103294354e+00 1.0000000000e+00 2.5132741229e+03 4.2778937500e+02 1.7810372817e-02 3.7102976852e+11 1.6744966581e-03 1.0000000000e+00
6.2942054975e-01 7.2364091460e-05 3.4180750897e-06 7.3831945218e+02 6.3519607514e-01 9.2517481752e+01 1.9232256962e+02 7.7484143775e-07 1.2198460729e-06 1.0103294460e+00 1.0000000000e+00 2.5132741229e+03 4.2779468750e+02 1.7810436983e-02 3.7104907761e+11 3.9691682326e-03 1.0000000000e+00
6.2941592920e-01 7.2364091460e-05 6.6759279095e-06 7.3831945218e+02 6.3518921575e-01 9.2517481752e+01 1.9232256962e+02 2.9557740531e-06 4.6533756867e-06 1.0103294824e+00 1.0000000000e+00 2.5132741229e+03 4.2779468750e+02 1.7811403843e-02 3.7105066733e+11 7.7522224382e-03 1.0000000000e+00
6.2940349490e-01 7.2364091460e-05 1.1536003428e-05 7.3831968290e+02 6.3517075795e-01 9.2517712474e+01 1.9230803410e+02 8.8258017931e-06 1.3895163911e-05 1.0103295804e+00 1.0000000000e+00 2.5132741229e+03 4.2781484375e+02 1.7814183673e-02 3.7110741756e+11 1.3395563014e-02 1.0000000000e+00
6.2937503199e-01 7.2364091460e-05 1.8318746184e-05 7.3831968290e+02 6.3512850895e-01 9.2517712474e+01 1.9230803410e+02 2.2254843031e-05 3.5039905654e-05 1.0103298045e+00 1.0000000000e+00 2.5132741229e+03 4.2784484375e+02 1.7818654626e-02 3.7121737758e+11 2.1270653887e-02 1.0000000000e+00
6.2931708675e-01 7.2364091460e-05 2.7344600717e-05 7.3831968290e+02 6.3504250794e-01 9.2517712474e+01 1.9230803410e+02 4.9585547496e-05 7.8082249419e-05 1.0103302607e+00 1.0000000000e+00 2.5132741229e+03 4.2791484375e+02 1.7830801821e-02 3.7144606384e+11 3.1747899473e-02 1.0000000000e+00
6.2920903659e-01 7.2364091460e-05 3.8934011568e-05 7.3831979826e+02 6.3488217063e-01 9.2517827836e+01 1.9230814946e+02 1.0051500993e-04 1.5832073191e-04 1.0103311108e+00 1.0000000000e+00 2.5132741229e+03 4.2804492187e+02 1.7850258422e-02 3.7185660734e+11 4.5195468928e-02 1.0000000000e+00
6.2902084432e-01 7.2364091460e-05 5.3407423276e-05 7.3831979826e+02 6.3460302360e-01 9.2503061585e+01 1.9230814946e+02 1.8910692846e-04 2.9799247944e-04 1.0103325900e+00 1.0000000000e+00 2.5132741229e+03 4.2827492187e+02 1.7885513165e-02 3.7259452730e+11 6.1977245391e-02 1.0000000000e+00
6.2871044169e-01 7.2364091460e-05 7.1085280380e-05 7.3831979826e+02 6.3414290803e-01 9.2488295335e+01 1.9229338321e+02 3.3492758060e-04 5.2815789054e-04 1.0103350258e+00 1.0000000000e+00 2.5132741229e+03 4.2864492187e+02 1.7942368992e-02 3.7379063993e+11 8.2449497243e-02 1.0000000000e+00
6.2822053453e-01 7.2364091460e-05 9.2288027421e-05 7.3831979826e+02 6.3341749120e-01 9.2473529084e+01 1.9227861696e+02 5.6429347408e-04 8.9087131619e-04 1.0103388597e+00 1.0000000000e+00 2.5132741229e+03 4.2922492187e+02 1.8033634923e-02 3.7567846787e+11 1.0695575618e-01 1.0000000000e+00
6.2747482828e-01 7.2364091460e-05 1.1733610894e-04 7.3831979826e+02 6.3231512358e-01 9.2443996583e+01 1.9226385071e+02 9.1161012512e-04 1.4417022322e-03 1.0103446711e+00 1.0000000000e+00 2.5132741229e+03 4.3009492187e+02 1.8171418197e-02 3.7855410610e+11 1.3581934597e-01 1.0000000000e+00
6.2637331612e-01 7.2364091460e-05 1.4654996947e-04 7.3832723907e+02 6.3069067301e-01 9.2392372386e+01 1.9224175901e+02 1.4207682934e-03 2.2527180981e-03 1.0103532040e+00 1.0000000000e+00 2.5132741229e+03 4.3136996094e+02 1.8374461627e-02 3.8277082828e+11 1.6933274563e-01 1.0000000000e+00
6.2478454303e-01 7.2364091460e-05 1.8025005356e-04 7.3831985594e+02 6.2835627670e-01 9.2325924259e+01 1.9220484338e+02 2.1465470666e-03 3.4161305396e-03 1.0103653942e+00 1.0000000000e+00 2.5132741229e+03 4.3313496094e+02 1.8662714690e-02 3.8879263216e+11 2.0774381957e-01 1.0000000000e+00
6.2253904057e-01 7.2364091460e-05 2.1875680574e-04 7.3831985594e+02 6.2507339302e-01 9.2237326755e+01 1.9214577838e+02 3.1559471375e-03 5.0489225308e-03 1.0103824014e+00 1.0000000000e+00 2.5132741229e+03 4.3555496094e+02 1.9066859178e-02 3.9720455973e+11 2.5123727770e-01 1.0000000000e+00
6.1941327743e-01 7.2364091460e-05 2.6239067055e-04 7.3831985594e+02 6.2053541098e-01 9.2119196750e+01 1.9205718088e+02 4.5293486008e-03 7.2990977158e-03 1.0104056419e+00 1.0000000000e+00 2.5132741229e+03 4.3872496094e+02 1.9616479475e-02 4.0867095987e+11 2.9991238614e-01 1.0000000000e+00
6.1511031289e-01 7.2364091460e-05 3.1147209254e-04 7.3831985594e+02 6.1434724912e-01 9.1942001743e+01 1.9193905087e+02 6.3613530263e-03 1.0354653716e-02 1.0104368233e+00 1.0000000000e+00 2.5132741229e+03 4.4275496094e+02 2.0354206382e-02 4.2403541831e+11 3.5375787605e-01 1.0000000000e+00
6.0922636864e-01 7.2364091460e-05 3.6632151625e-04 7.3831985594e+02 6.0599125685e-01 9.1720507983e+01 1.9177662212e+02 8.7611201804e-03 1.4457502615e-02 1.0104779836e+00 1.0000000000e+00 2.5132741229e+03 4.4766496094e+02 2.1318955269e-02 4.4413524142e+11 4.1262233368e-01 1.0000000000e+00
6.0119716376e-01 7.2364091460e-05 4.2725938621e-04 7.3832354751e+02 5.9477333386e-01 9.1414108283e+01 1.9154405367e+02 1.1851997168e-02 1.9926914159e-02 1.0105315295e+00 1.0000000000e+00 2.5132741229e+03 4.5340746094e+02 2.2556384472e-02 4.6990344223e+11 4.7618898113e-01 1.0000000000e+00
5.9020706741e-01 7.2364091460e-05 4.9460614696e-04 7.3831985594e+02 5.7973254354e-01 9.1026494205e+01 1.9121550459e+02 1.5770191039e-02 2.7202528502e-02 1.0106002798e+00 1.0000000000e+00 2.5132741229e+03 4.5972496094e+02 2.4095324232e-02 5.0195617959e+11 5.4395140293e-01 1.0000000000e+00
5.7504414403e-01 7.2364091460e-05 5.6868224304e-04 7.3831988478e+02 5.5949711926e-01 9.0539236775e+01 1.9074301341e+02 2.0662294751e-02 3.6930118207e-02 1.0106875082e+00 1.0000000000e+00 2.5132741229e+03 4.6626498047e+02 2.5927847896e-02 5.4015428143e+11 6.1520289611e-01 1.0000000000e+00
5.5386272251e-01 7.2364091460e-05 6.4980811900e-04 7.3832726791e+02 5.3204851616e-01 8.9896904873e+01 1.9008591526e+02 2.6681531967e-02 5.0148682230e-02 1.0107969899e+00 1.0000000000e+00 2.5132741229e+03 4.7254998047e+02 2.7954084432e-02 5.8237228206e+11 6.8904006641e-01 1.0000000000e+00
5.2383677883e-01 7.2364091460e-05 7.3830421936e-04 7.3832726791e+02 4.9437646933e-01 8.9114293591e+01 1.8917040772e+02 3.3982806197e-02 6.8738721005e-02 1.0109330490e+00 1.0000000000e+00 2.5132741229e+03 4.7810998047e+02 2.9850501371e-02 6.2182722347e+11 7.6438906815e-01 1.0000000000e+00
4.8079724616e-01 7.2364091460e-05 8.3449098868e-04 7.3832726791e+02 4.4211894449e-01 8.8124954800e+01 1.8787097767e+02 4.2716929282e-02 9.6618635808e-02 1.0111006092e+00 1.0000000000e+00 2.5132741229e+03 4.8250998047e+02 3.0869634883e-02 6.4310441064e+11 8.4005388711e-01 1.0000000000e+00
4.1943509039e-01 7.2364091460e-05 9.3868887150e-04 7.3832726791e+02 3.6977389936e-01 8.6914122250e+01 1.8608426135e+02 5.3024875547e-02 1.4339810257e-01 1.0113052467e+00 1.0000000000e+00 2.5132741229e+03 4.8535998047e+02 2.9577650723e-02 6.1619150575e+11 9.1478711794e-01 1.0000000000e+00
3.3648333029e-01 7.2364091460e-05 1.0512183123e-03 7.3831988478e+02 2.7391777496e-01 8.5459646565e+01 1.8368474562e+02 6.5033370373e-02 2.3741931454e-01 1.0115532496e+00 1.0000000000e+00 2.5132741229e+03 4.8555498047e+02 2.3871882011e-02 4.9732161257e+11 9.8737156538e-01 1.0000000000e+00
2.4298389702e-01 7.2364091460e-05 1.1723997558e-03 7.3832726791e+02 1.6559110696e-01 8.3754144620e+01 1.8053215112e+02 7.8853447234e-02 4.7619373216e-01 1.0118516843e+00 1.0000000000e+00 2.5132741229e+03 4.7477998047e+02 1.2571509260e-02 2.6189992809e+11 1.0567052411e+00 1.0000000000e+00
1.8148575824e-01 7.2364091460e-05 1.3025536463e-03 4.3056903665e+02 8.7658975498e-02 8.1804999539e+01 1.7657479595e+02 9.4583168379e-02 1.0789901187e+00 1.0122084750e+00 1.0000000000e+00 2.5132741229e+03 2.0725998047e+02 2.9320829696e-03 4.1204800809e+09 1.1218704801e+00 1.0000000000e+00
1.7622488773e-01 7.2364091460e-05 1.4420004284e-03 2.0215216993e+02 6.4515102622e-02 7.9641743825e+01 1.7181268013e+02 1.1231445173e-01 1.7409016985e+00 1.0126325005e+00 1.0000000000e+00 2.5132741229e+03 6.9114980469e+01 1.2379838570e-03 3.9688749641e+07 1.1821691440e+00 1.0000000000e+00
1.8624554102e-01 7.2364091460e-05 1.5910605468e-03 1.2285291227e+02 5.4705569007e-02 7.7286526853e+01 1.6641332273e+02 1.3214237675e-01 2.4155196473e+00 1.0131337152e+00 1.0000000000e+00 2.5132741229e+03 5.2029980469e+01 4.3022488020e-04 5.2165351052e+06 1.2371110216e+00 1.0000000000e+00
2.0208623663e-01 7.2364091460e-05 1.7500544459e-03 8.7016195400e+01 4.8570430378e-02 7.4831637689e+01 1.6058164152e+02 1.5417475321e-01 3.1742513296e+00 1.0137232875e+00 1.0000000000e+00 2.5132741229e+03 4.9037480469e+01 3.1943452032e-04 3.2405134254e+06 1.2863688541e+00 1.0000000000e+00
2.2174892086e-01 7.2364091460e-05 1.9193025703e-03 6.7386253314e+01 4.3968278389e-02 7.2303385927e+01 1.5453663557e+02 1.7853970065e-01 4.0606479761e+00 1.0144137521e+00 1.0000000000e+00 2.5132741229e+03 4.7625297852e+01 3.3665723414e-04 2.8186550968e+06 1.3297184066e+00 1.0000000000e+00
2.4464697806e-01 7.2364091460e-05 2.0991253644e-03 5.5111353259e+01 4.0160261277e-02 6.9788977525e+01 1.4846356078e+02 2.0538946584e-01 5.1142462551e+00 1.0152191642e+00 1.0000000000e+00 2.5132741229e+03 4.6222490234e+01 3.7696569218e-04 2.5832670035e+06 1.3669868360e+00 1.0000000000e+00
2.7062528906e-01 7.2364091460e-05 2.2898432729e-03 4.6693263756e+01 3.6821360367e-02 6.7306920768e+01 1.4248190262e+02 2.3489972906e-01 6.3794418979e+00 1.0161552504e+00 1.0000000000e+00 2.5132741229e+03 4.4781591797e+01 4.2720734507e-04 2.3834223147e+06 1.3980160717e+00 1.0000000000e+00
2.9970601008e-01 7.2364091460e-05 2.4917767404e-03 4.0520322094e+01 3.3788125651e-02 6.4884606760e+01 1.3667811723e+02 2.6726552461e-01 7.9100429354e+00 1.0172395408e+00 1.0000000000e+00 2.5132741229e+03 4.3321152344e+01 4.8445987604e-04 2.1951633978e+06 1.4226523745e+00 1.0000000000e+00
3.3199724537e-01 7.2364091460e-05 2.7052462112e-03 3.5758545146e+01 3.0972706331e-02 6.2574041834e+01 1.3108944466e+02 3.0269540351e-01 9.7729723802e+00 1.0184914747e+00 1.0000000000e+00 2.5132741229e+03 4.1886391602e+01 5.4796627374e-04 2.0154957635e+06 1.4407597894e+00 1.0000000000e+00
3.6765064275e-01 7.2364091460e-05 2.9305721300e-03 3.1958059765e+01 2.8327123690e-02 6.0338764597e+01 1.2575325480e+02 3.4140481948e-01 1.2052223276e+01 1.0199324729e+00 1.0000000000e+00 2.5132741229e+03 4.0492617188e+01 6.1748430585e-04 1.8451596561e+06 1.4522501053e+00 1.0000000000e+00
4.0683669477e-01 7.2364091460e-05 3.1680749413e-03 2.8838840736e+01 2.5826056916e-02 5.8223650609e+01 1.2067012444e+02 3.8360889160e-01 1.4853560218e+01 1.0215859724e+00 1.0000000000e+00 2.5132741229e+03 3.9140219727e+01 6.9315012653e-04 1.6850940909e+06 1.4571185253e+00 1.0000000000e+00
4.4972714731e-01 7.2364091460e-05 3.4180750897e-03 2.6218328748e+01 2.3457479527e-02 5.6208554897e+01 1.1584944111e+02 4.2951443303e-01 1.8310340313e+01 1.0234774245e+00 1.0000000000e+00 2.5132741229e+03 3.7845556641e+01 7.7449745342e-04 1.5357550394e+06 1.4554761569e+00 1.0000000000e+00
4.9648034275e-01 7.2364091460e-05 3.6808930196e-03 2.3980686604e+01 2.1217126405e-02 5.4310550937e+01 1.1127874579e+02 4.7931107258e-01 2.2590762925e+01 1.0256342565e+00 1.0000000000e+00 2.5132741229e+03 3.6600190430e+01 8.6162951410e-04 1.3970939785e+06 1.4475729792e+00 1.0000000000e+00
5.4722779530e-01 7.2364091460e-05 3.9568491757e-03 2.2041448178e+01 1.9104980398e-02 5.2504208766e+01 1.0694737477e+02 5.3316148387e-01 2.7906936974e+01 1.0280858005e+00 1.0000000000e+00 2.5132741229e+03 3.5416899414e+01 9.5427721538e-04 1.2687269039e+06 1.4338080159e+00 1.0000000000e+00
6.0206133933e-01 7.2364091460e-05 4.2462640024e-03 2.0344490181e+01 1.7122954366e-02 5.0792470099e+01 1.0287303600e+02 5.9119080742e-01 3.4526215206e+01 1.0308631954e+00 1.0000000000e+00 2.5132741229e+03 3.4297675781e+01 1.0506888611e-03 1.1500668921e+06 1.4147244923e+00 1.0000000000e+00
6.6102080494e-01 7.2364091460e-05 4.5494579443e-03 1.8828786469e+01 1.5273385876e-02 4.9173402632e+01 9.9009498441e+01 6.5347559481e-01 4.2785247497e+01 1.0339992698e+00 1.0000000000e+00 2.5132741229e+03 3.3221210938e+01 1.1506775429e-03 1.0404373766e+06 1.3909907973e+00 1.0000000000e+00
7.2408251078e-01 7.2364091460e-05 4.8667514460e-03 1.7480500891e+01 1.3557997128e-02 4.7647922047e+01 9.5372444018e+01 7.2003272838e-01 5.3107602957e+01 1.0375284144e+00 1.0000000000e+00 2.5132741229e+03 3.2208125000e+01 1.2525428403e-03 9.3915150210e+05 1.3633696185e+00 1.0000000000e+00
7.9114901217e-01 7.2364091460e-05 5.1984649520e-03 1.6261744459e+01 1.1977364081e-02 4.6192905605e+01 9.1938749995e+01 7.9080884551e-01 6.6025282371e+01 1.0414864537e+00 1.0000000000e+00 2.5132741229e+03 3.1232758789e+01 1.3545778723e-03 8.4555701954e+05 1.3326791668e+00 1.0000000000e+00
8.6204071181e-01 7.2364091460e-05 5.5449189068e-03 1.5154030521e+01 1.0530545394e-02 4.4804647325e+01 8.8675177888e+01 8.6567095235e-01 8.2205709197e+01 1.0459105243e+00 1.0000000000e+00 2.5132741229e+03 3.0312602539e+01 1.4567439214e-03 7.5906888182e+05 1.2997514543e+00 1.0000000000e+00
9.3648980420e-01 7.2364091460e-05 5.9064337549e-03 1.4147106337e+01 9.2150428320e-03 4.3502383709e+01 8.5600964198e+01 9.4439873394e-01 1.0248446493e+02 1.0508389648e+00 1.0000000000e+00 2.5132741229e+03 2.9430683594e+01 1.5552125013e-03 6.7918194092e+05 1.2653924042e+00 1.0000000000e+00
