# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
2.3900054380e+00 2.8412272918e-03 8.7776036047e-04 1.1333796721e+01 2.8713143822e+00 7.5773685543e+01 1.9839263061e+02 6.2702799973e-04 2.1837664438e-04 3.4519201934e-01 1.0000000000e-01 2.5132741229e+01 9.6608283704e-09 2.8205767089e+02 1.1431112054e-02 1.0000000000e+00
2.3900061727e+00 2.8412272918e-03 9.9730083201e-04 1.1333400167e+01 2.8712892325e+00 7.5773288989e+01 1.9840700030e+02 8.0953631542e-04 2.8194175155e-04 3.4519838935e-01 1.0000000000e-01 2.5132741229e+01 9.7741278020e-09 2.8547151026e+02 1.2988174145e-02 1.0000000000e+00
2.3900070816e+00 2.8412272918e-03 1.1272298539e-03 1.1332549377e+01 2.8712582237e+00 7.5787204449e+01 1.9842091577e+02 1.0343541249e-03 3.6024420108e-04 3.4520623416e-01 1.0000000000e-01 2.5132741229e+01 9.9146078764e-09 2.8968209871e+02 1.4680673591e-02 1.0000000000e+00
2.3900081967e+00 2.8412272918e-03 1.2679802824e-03 1.1332592637e+01 2.8712202077e+00 7.5802028381e+01 1.9845050595e+02 1.3090099998e-03 4.5590721195e-04 3.4521581515e-01 1.0000000000e-01 2.5132741229e+01 1.0083478880e-08 2.9483440433e+02 1.6514299551e-02 1.0000000000e+00
2.3900095567e+00 2.8412272918e-03 1.4199849737e-03 1.1332571007e+01 2.8711743461e+00 7.5816773001e+01 1.9846525057e+02 1.6420061314e-03 5.7189356461e-04 3.4522742706e-01 1.0000000000e-01 2.5132741229e+01 1.0293669257e-08 3.0109249376e+02 1.8494753245e-02 1.0000000000e+00
2.3900112069e+00 2.8412272918e-03 1.5836767842e-03 1.1333118974e+01 2.8711188676e+00 7.5832072798e+01 1.9851008287e+02 2.0429036713e-03 7.1153573416e-04 3.4524140069e-01 1.0000000000e-01 2.5132741229e+01 1.0540120314e-08 3.0864500692e+02 2.0627756802e-02 1.0000000000e+00
2.3900131972e+00 2.8412272918e-03 1.7594885700e-03 1.1332325864e+01 2.8710529019e+00 7.5846045939e+01 1.9853882226e+02 2.5224133423e-03 8.7856735087e-04 3.4525810560e-01 1.0000000000e-01 2.5132741229e+01 1.0841398566e-08 3.1770246544e+02 2.2919048119e-02 1.0000000000e+00
2.3900155866e+00 2.8412272918e-03 1.9478531875e-03 1.1332361915e+01 2.8709745423e+00 7.5875614491e+01 1.9858315706e+02 3.0924922058e-03 1.0771576551e-03 3.4527795330e-01 1.0000000000e-01 2.5132741229e+01 1.1197611287e-08 3.2850650791e+02 2.5374394337e-02 1.0000000000e+00
2.3900184439e+00 2.8412272918e-03 2.1492034929e-03 1.1333364116e+01 2.8708816244e+00 7.5906149194e+01 1.9864322426e+02 3.7664470420e-03 1.3119478734e-03 3.4530140011e-01 1.0000000000e-01 2.5132741229e+01 1.1617421027e-08 3.4132961084e+02 2.7999590682e-02 1.0000000000e+00
2.3900218510e+00 2.8412272918e-03 2.3639723425e-03 1.1332152822e+01 2.8707724097e+00 7.5934470401e+01 1.9870107797e+02 4.5590454045e-03 1.5880901562e-03 3.4532895044e-01 1.0000000000e-01 2.5132741229e+01 1.2115036241e-08 3.5647853518e+02 3.0800466296e-02 1.0000000000e+00
2.3900259038e+00 2.8412272918e-03 2.5925925926e-03 1.1333111763e+01 2.8706449642e+00 7.5979728094e+01 1.9877586817e+02 5.4866354794e-03 1.9112901623e-03 3.4536116006e-01 1.0000000000e-01 2.5132741229e+01 1.2697249100e-08 3.7430312902e+02 3.3782894191e-02 1.0000000000e+00
2.3900307111e+00 2.8412272918e-03 2.8354970993e-03 1.1332996402e+01 2.8704966615e+00 7.6023925904e+01 1.9886436473e+02 6.5672758365e-03 2.2878535010e-03 3.4539863934e-01 1.0000000000e-01 2.5132741229e+01 1.3376292816e-08 3.9519920736e+02 3.6952795695e-02 1.0000000000e+00
2.3900364061e+00 2.8412272918e-03 3.0931187191e-03 1.1331691377e+01 2.8703242727e+00 7.6066905211e+01 1.9896640904e+02 7.8208767916e-03 2.7247363185e-03 3.4544205703e-01 1.0000000000e-01 2.5132741229e+01 1.4165970145e-08 4.1961627574e+02 4.0316148953e-02 1.0000000000e+00
2.3900431415e+00 2.8412272918e-03 3.3658903080e-03 1.1331467864e+01 2.8701257808e+00 7.6140527372e+01 1.9908432995e+02 9.2693552658e-03 3.2295989702e-03 3.4549214356e-01 1.0000000000e-01 2.5132741229e+01 1.5081664859e-08 4.4806602621e+02 4.3878999424e-02 1.0000000000e+00
2.3900511007e+00 2.8412272918e-03 3.6542447225e-03 1.1331237142e+01 2.8698973765e+00 7.6199361651e+01 1.9921699548e+02 1.0936805165e-02 3.8108697733e-03 3.4554969508e-01 1.0000000000e-01 2.5132741229e+01 1.6140862148e-08 4.8113261635e+02 4.7647469962e-02 1.0000000000e+00
2.3900605036e+00 2.8412272918e-03 3.9586148187e-03 1.1330984789e+01 2.8696358410e+00 7.6287706802e+01 1.9937917189e+02 1.2849686281e-02 4.4778107721e-03 3.4561557719e-01 1.0000000000e-01 2.5132741229e+01 1.7356844991e-08 5.1948911357e+02 5.1627775707e-02 1.0000000000e+00
2.3900716124e+00 2.8412272918e-03 4.2794334530e-03 1.1331309243e+01 2.8693373503e+00 7.6376628760e+01 1.9954192510e+02 1.5037034172e-02 5.2405947213e-03 3.4569072905e-01 1.0000000000e-01 2.5132741229e+01 1.8764173460e-08 5.6389637303e+02 5.5826228869e-02 1.0000000000e+00
2.3900847389e+00 2.8412272918e-03 4.6171334815e-03 1.1330314251e+01 2.8689975941e+00 7.6478997522e+01 1.9974765761e+02 1.7530696393e-02 6.1103907614e-03 3.4577616728e-01 1.0000000000e-01 2.5132741229e+01 2.0367715845e-08 6.1525698007e+02 6.0249273446e-02 1.0000000000e+00
2.3901002626e+00 2.8412272918e-03 4.9721477606e-03 1.1329896066e+01 2.8686123379e+00 7.6611461173e+01 1.9996871877e+02 2.0365596949e-02 7.0994594424e-03 3.4587299069e-01 1.0000000000e-01 2.5132741229e+01 2.2208694292e-08 6.7458946537e+02 6.4903477847e-02 1.0000000000e+00
2.3901186294e+00 2.8412272918e-03 5.3449091466e-03 1.1330573814e+01 2.8681765985e+00 7.6745035176e+01 2.0023518903e+02 2.3580038073e-02 8.2212643687e-03 3.4598238374e-01 1.0000000000e-01 2.5132741229e+01 2.4302921569e-08 7.4311206050e+02 6.9795581214e-02 1.0000000000e+00
2.3901403899e+00 2.8412272918e-03 5.7358504956e-03 1.1328865024e+01 2.8676852308e+00 7.6890988892e+01 2.0052880525e+02 2.7216041730e-02 9.4905959127e-03 3.4610562229e-01 1.0000000000e-01 2.5132741229e+01 2.6693090841e-08 8.2222248347e+02 7.4932492498e-02 1.0000000000e+00
2.3901661963e+00 2.8412272918e-03 6.1454046639e-03 1.1329088537e+01 2.8671324529e+00 7.7068421833e+01 2.0085390070e+02 3.1319742790e-02 1.0923716746e-02 3.4624407736e-01 1.0000000000e-01 2.5132741229e+01 2.9420374893e-08 9.1358088020e+02 8.0321332036e-02 1.0000000000e+00
2.3901968441e+00 2.8412272918e-03 6.5740045079e-03 1.1327769092e+01 2.8665120951e+00 7.7273815476e+01 2.0122172310e+02 3.5941840760e-02 1.2538527509e-02 3.4639922040e-01 1.0000000000e-01 2.5132741229e+01 3.2520885333e-08 1.0191599536e+03 8.5969458489e-02 1.0000000000e+00
2.3902332914e+00 2.8412272918e-03 7.0220828837e-03 1.1327058899e+01 2.8658176505e+00 7.7494599042e+01 2.0163446792e+02 4.1138122961e-02 1.4354759436e-02 3.4657262819e-01 1.0000000000e-01 2.5132741229e+01 3.6047217775e-08 1.1413027680e+03 9.1884497873e-02 1.0000000000e+00
2.3902767003e+00 2.8412272918e-03 7.4900726477e-03 1.1327347302e+01 2.8650417232e+00 7.7745913705e+01 2.0210727634e+02 4.6970073430e-02 1.6394202238e-02 3.4676598792e-01 1.0000000000e-01 2.5132741229e+01 4.0046707039e-08 1.2828319513e+03 9.8074387348e-02 1.0000000000e+00
2.3903284792e+00 2.8412272918e-03 7.9784066561e-03 1.1325977386e+01 2.8641769252e+00 7.8025102551e+01 2.0262272520e+02 5.3505584541e-02 1.8680963480e-02 3.4698110277e-01 1.0000000000e-01 2.5132741229e+01 4.4603061230e-08 1.4471164135e+03 1.0454740688e-01 1.0000000000e+00
2.3903903340e+00 2.8412272918e-03 8.4875177651e-03 1.1324254176e+01 2.8632147920e+00 7.8333470604e+01 2.0321165201e+02 6.0819795856e-02 2.1241785991e-02 3.4721989704e-01 1.0000000000e-01 2.5132741229e+01 4.9767923413e-08 1.6383171156e+03 1.1131225243e-01 1.0000000000e+00
2.3904643372e+00 2.8412272918e-03 9.0178388311e-03 1.1324369537e+01 2.8621464661e+00 7.8673209729e+01 2.0386148240e+02 6.8996081690e-02 2.4106411921e-02 3.4748442229e-01 1.0000000000e-01 2.5132741229e+01 5.5652424691e-08 1.8614521200e+03 1.1837806360e-01 1.0000000000e+00
2.3905530108e+00 2.8412272918e-03 9.5698027103e-03 1.1321925319e+01 2.8609622074e+00 7.9069454278e+01 2.0459735071e+02 7.8127230053e-02 2.7308025898e-02 3.4777686312e-01 1.0000000000e-01 2.5132741229e+01 6.2329969970e-08 2.1227585379e+03 1.2575451649e-01 1.0000000000e+00
2.3906594180e+00 2.8412272918e-03 1.0143842259e-02 1.1320562613e+01 2.8596515226e+00 7.9496312840e+01 2.0540813179e+02 8.8316847098e-02 3.0883779509e-02 3.4809954311e-01 1.0000000000e-01 2.5132741229e+01 6.9952361060e-08 2.4299330035e+03 1.3345187814e-01 1.0000000000e+00
2.3907872959e+00 2.8412272918e-03 1.0740390333e-02 1.1319819975e+01 2.8582034139e+00 7.9982870891e+01 2.0630814486e+02 9.9681050079e-02 3.4875421950e-02 3.4845493145e-01 1.0000000000e-01 2.5132741229e+01 7.8656843590e-08 2.7926304007e+03 1.4148111206e-01 1.0000000000e+00
2.3909412074e+00 2.8412272918e-03 1.1359879790e-02 1.1317483908e+01 2.8566055187e+00 8.0526871677e+01 2.0732466566e+02 1.1235051385e-01 3.9330076594e-02 3.4884564954e-01 1.0000000000e-01 2.5132741229e+01 8.8575730855e-08 3.2230796555e+03 1.4985398291e-01 1.0000000000e+00
2.3911267261e+00 2.8412272918e-03 1.2002743484e-02 1.1316272614e+01 2.8548450564e+00 8.1131091078e+01 2.0844570384e+02 1.2647296296e-01 4.4301165376e-02 3.4927447762e-01 1.0000000000e-01 2.5132741229e+01 9.9961480531e-08 3.7367271744e+03 1.5858315658e-01 1.0000000000e+00
2.3913506968e+00 2.8412272918e-03 1.2669414273e-02 1.1314297051e+01 2.8529078182e+00 8.1808348623e+01 2.0969884516e+02 1.4221623309e-01 4.9849571789e-02 3.4974436257e-01 1.0000000000e-01 2.5132741229e+01 1.1302374337e-07 4.3535359759e+03 1.6768237789e-01 1.0000000000e+00
2.3916215177e+00 2.8412272918e-03 1.3360325013e-02 1.1311391388e+01 2.8507784150e+00 8.2558521740e+01 2.1108396705e+02 1.5977205271e-01 5.6045061893e-02 3.5025842458e-01 1.0000000000e-01 2.5132741229e+01 1.2809583192e-07 5.0992963100e+03 1.7716661619e-01 1.0000000000e+00
2.3919495489e+00 2.8412272918e-03 1.4075908560e-02 1.1309891690e+01 2.8484407683e+00 8.3383932077e+01 2.1263292367e+02 1.7936075962e-01 6.2968049613e-02 3.5081996586e-01 1.0000000000e-01 2.5132741229e+01 1.4550823869e-07 6.0079595705e+03 1.8705230057e-01 1.0000000000e+00
2.3923476073e+00 2.8412272918e-03 1.4816597770e-02 1.1306892296e+01 2.8458769059e+00 8.4325972722e+01 2.1435757559e+02 2.0123723027e-01 7.0711853297e-02 3.5143247842e-01 1.0000000000e-01 2.5132741229e+01 1.6571831763e-07 7.1244856566e+03 1.9735755124e-01 1.0000000000e+00
2.3928316054e+00 2.8412272918e-03 1.5582825500e-02 1.1303294464e+01 2.8430676856e+00 8.5370778683e+01 2.1627359034e+02 2.2569841261e-01 7.9385522107e-02 3.5209965304e-01 1.0000000000e-01 2.5132741229e+01 1.8931216859e-07 8.5092263928e+03 2.0810249714e-01 1.0000000000e+00
2.3934214131e+00 2.8412272918e-03 1.6375024606e-02 1.1300619523e+01 2.8399920342e+00 8.6534637541e+01 2.1841202174e+02 2.5309298246e-01 8.9117497307e-02 3.5282538916e-01 1.0000000000e-01 2.5132741229e+01 2.1697765894e-07 1.0244361238e+04 2.1930965964e-01 1.0000000000e+00
2.3941419432e+00 2.8412272918e-03 1.7193627944e-02 1.1296300683e+01 2.8366275099e+00 8.7829763175e+01 2.2081461617e+02 2.8383388470e-01 1.0006032999e-01 3.5361380434e-01 1.0000000000e-01 2.5132741229e+01 2.4952594831e-07 1.2443654169e+04 2.3100443954e-01 1.0000000000e+00
2.3950246576e+00 2.8412272918e-03 1.8039068370e-02 1.1292327927e+01 2.8329501213e+00 8.9302401060e+01 2.2348332035e+02 3.1841477400e-01 1.1239688677e-01 3.5446924646e-01 1.0000000000e-01 2.5132741229e+01 2.8827353500e-07 1.5265922576e+04 2.4321565681e-01 1.0000000000e+00
2.3961095322e+00 2.8412272918e-03 1.8911778740e-02 1.1288030718e+01 2.8289327227e+00 9.0951923918e+01 2.2649133827e+02 3.5743192821e-01 1.2634868455e-01 3.5539630583e-01 1.0000000000e-01 2.5132741229e+01 3.3450850634e-07 1.8938903122e+04 2.5597639059e-01 1.0000000000e+00
2.3974477868e+00 2.8412272918e-03 1.9812191912e-02 1.1283430684e+01 2.8245467815e+00 9.2807871462e+01 2.2985344337e+02 4.0161377714e-01 1.4218698015e-01 3.5639983011e-01 1.0000000000e-01 2.5132741229e+01 3.9039695524e-07 2.3792986332e+04 2.6932485630e-01 1.0000000000e+00
2.3991056520e+00 2.8412272918e-03 2.0740740741e-02 1.1278715290e+01 2.8197607704e+00 9.4914729905e+01 2.3365842064e+02 4.5186139119e-01 1.6024813024e-01 3.5748494267e-01 1.0000000000e-01 2.5132741229e+01 4.5828716306e-07 3.0319730221e+04 2.8330571482e-01 1.0000000000e+00
2.4011696199e+00 2.8412272918e-03 2.1697858083e-02 1.1272543459e+01 2.8145409390e+00 9.7300690672e+01 2.3794922773e+02 5.0930492782e-01 1.8095488353e-01 3.5865706321e-01 1.0000000000e-01 2.5132741229e+01 5.4189051445e-07 3.9265817396e+04 2.9797164148e-01 1.0000000000e+00
2.4037540394e+00 2.8412272918e-03 2.2683976795e-02 1.1266321157e+01 2.8088498165e+00 1.0001147290e+02 2.4281588255e+02 5.7538370924e-01 2.0484673330e-01 3.5992193813e-01 1.0000000000e-01 2.5132741229e+01 6.4599398872e-07 5.1795581883e+04 3.1338547149e-01 1.0000000000e+00
2.4070120818e+00 2.8412272918e-03 2.3699529733e-02 1.1259233645e+01 2.8026469031e+00 1.0313483052e+02 2.4834613902e+02 6.5196228629e-01 2.3262376919e-01 3.6128567711e-01 1.0000000000e-01 2.5132741229e+01 7.7757873300e-07 6.9776507267e+04 3.2962300200e-01 1.0000000000e+00
2.4111521442e+00 2.8412272918e-03 2.4744949753e-02 1.1252348015e+01 2.7958883426e+00 1.0671612937e+02 2.5468872673e+02 7.4150220618e-01 2.6521166632e-01 3.6275480806e-01 1.0000000000e-01 2.5132741229e+01 9.4607984556e-07 9.6304528849e+04 3.4677678297e-01 1.0000000000e+00
2.4164627833e+00 2.8412272918e-03 2.5820669711e-02 1.1244330403e+01 2.7885258129e+00 1.1085742818e+02 2.6197523692e+02 8.4732254279e-01 3.0386039062e-01 3.6433635461e-01 1.0000000000e-01 2.5132741229e+01 1.1661925519e-06 1.3668999675e+05 3.6496102768e-01 1.0000000000e+00
2.4233517105e+00 2.8412272918e-03 2.6927122464e-02 1.1235317799e+01 2.7805070086e+00 1.1567699394e+02 2.7041253409e+02 9.7400560039e-01 3.5029784042e-01 3.6603795274e-01 1.0000000000e-01 2.5132741229e+01 1.4593821226e-06 2.0043057416e+05 3.8431835581e-01 1.0000000000e+00
2.4324084731e+00 2.8412272918e-03 2.8064740869e-02 1.1225038022e+01 2.7717739081e+00 1.2133693998e+02 2.8023656279e+02 1.1280470289e+00 4.0697656675e-01 3.6786803003e-01 1.0000000000e-01 2.5132741229e+01 1.8596320135e-06 3.0528898181e+05 4.0502837741e-01 1.0000000000e+00
2.4445083640e+00 2.8412272918e-03 2.9233957780e-02 1.1214179637e+01 2.7622641586e+00 1.2804474004e+02 2.9177292681e+02 1.3189309443e+00 4.7748182960e-01 3.6983608510e-01 1.0000000000e-01 2.5132741229e+01 2.4211160332e-06 4.8629169345e+05 4.2731868902e-01 1.0000000000e+00
2.4609905296e+00 2.8412272918e-03 3.0435206055e-02 1.1202174848e+01 2.7519086870e+00 1.3603602866e+02 3.0544922191e+02 1.5609680441e+00 5.6723104640e-01 3.7195313542e-01 1.0000000000e-01 2.5132741229e+01 3.2337100224e-06 8.1667177104e+05 4.5147698433e-01 1.0000000000e+00
2.4839739448e+00 2.8412272918e-03 3.1668918550e-02 1.1188965976e+01 2.7406319579e+00 1.4566518144e+02 3.2178225247e+02 1.8765502624e+00 6.8471443491e-01 3.7423243450e-01 1.0000000000e-01 2.5132741229e+01 4.4558403228e-06 1.4601141085e+06 4.7786058482e-01 1.0000000000e+00
2.5169373023e+00 2.8412272918e-03 3.2935528121e-02 1.1174891893e+01 2.7283504091e+00 1.5736074409e+02 3.4148112295e+02 2.3021127478e+00 8.4377458997e-01 3.7669062551e-01 1.0000000000e-01 2.5132741229e+01 6.3736020618e-06 2.8109820657e+06 5.0689061378e-01 1.0000000000e+00
2.5658131806e+00 2.8412272918e-03 3.4235467624e-02 1.1159303693e+01 2.7149712642e+00 1.7168318523e+02 3.6534256198e+02 2.8993651277e+00 1.0679174273e+00 3.7934955302e-01 1.0000000000e-01 2.5132741229e+01 9.5422560844e-06 5.8990863736e+06 5.3899435872e-01 1.0000000000e+00
2.6410726890e+00 2.8412272918e-03 3.5569169916e-02 1.1141076602e+01 2.7003914654e+00 1.8923679637e+02 3.9431048484e+02 3.7766628312e+00 1.3985612381e+00 3.8223892053e-01 1.0000000000e-01 2.5132741229e+01 1.5066622170e-05 1.3640742836e+07 5.7440598428e-01 1.0000000000e+00
2.7615514622e+00 2.8412272918e-03 3.6937067852e-02 1.1121299344e+01 2.6844941891e+00 2.1048041999e+02 4.2899139652e+02 5.1282085622e+00 1.9103071942e+00 3.8539951145e-01 1.0000000000e-01 2.5132741229e+01 2.5250968881e-05 3.4845634001e+07 6.1263759535e-01 1.0000000000e+00
2.9604099668e+00 2.8412272918e-03 3.8339594290e-02 1.1100606405e+01 2.6671477004e+00 2.3523750999e+02 4.6878052964e+02 7.2952103104e+00 2.7352104682e+00 3.8888496532e-01 1.0000000000e-01 2.5132741229e+01 4.4853815332e-05 9.6441893557e+07 6.5141922071e-01 1.0000000000e+00
3.2899173827e+00 2.8412272918e-03 3.9777182085e-02 1.1076892441e+01 2.6482069487e+00 2.6167490270e+02 5.1020566672e+02 1.0815671513e+01 4.0841489062e+00 3.9275661890e-01 1.0000000000e-01 2.5132741229e+01 8.2859756198e-05 2.7207373013e+08 6.8562872061e-01 1.0000000000e+00
3.8119689456e+00 2.8412272918e-03 4.1250264094e-02 1.1051880662e+01 2.6275195562e+00 2.8579271067e+02 5.4626937143e+02 1.6330186252e+01 6.2150579291e+00 3.9706561360e-01 1.0000000000e-01 2.5132741229e+01 1.5237820786e-04 7.0399177337e+08 7.0882533944e-01 1.0000000000e+00
4.5623943874e+00 2.8412272918e-03 4.2759273172e-02 1.1023537824e+01 2.6049375035e+00 3.0329190731e+02 5.6997039332e+02 2.4221125014e+01 9.2981597374e+00 4.0183133879e-01 1.0000000000e-01 2.5132741229e+01 2.6390177497e-04 1.5076948064e+09 7.1894032834e-01 1.0000000000e+00
5.5181871293e+00 2.8412272918e-03 4.4304642177e-02 1.0992815659e+01 2.5803221406e+00 3.1260822178e+02 5.7961156531e+02 3.4276704485e+01 1.3283885739e+01 4.0704047478e-01 1.0000000000e-01 2.5132741229e+01 4.1448902450e-04 2.5751764772e+09 7.2086200365e-01 1.0000000000e+00
6.6107997384e+00 2.8412272918e-03 4.5886803965e-02 1.0960399125e+01 2.5535381625e+00 3.1518943160e+02 5.7830925122e+02 4.5817669857e+01 1.7942817746e+01 4.1266667379e-01 1.0000000000e-01 2.5132741229e+01 5.8727658855e-04 3.6078465254e+09 7.2124772668e-01 1.0000000000e+00
7.7640743148e+00 2.8412272918e-03 4.7506191390e-02 1.0923584439e+01 2.5244476453e+00 3.1335114876e+02 5.7022484437e+02 5.8076278479e+01 2.3005538889e+01 4.1868675998e-01 1.0000000000e-01 2.5132741229e+01 7.6163244590e-04 4.3609473659e+09 7.2402248884e-01 1.0000000000e+00
8.9168518809e+00 2.8412272918e-03 4.9163237311e-02 1.0883200763e+01 2.4929097304e+00 3.0892517423e+02 5.5850434204e+02 7.0425745130e+01 2.8250419288e+01 4.2508534296e-01 1.0000000000e-01 2.5132741229e+01 9.2121759704e-04 4.7544630052e+09 7.3041598585e-01 1.0000000000e+00
1.0026974041e+01 2.8412272918e-03 5.0858374584e-02 1.0838469406e+01 2.4587813302e+00 3.0310683889e+02 5.4519951764e+02 8.2424110309e+01 3.3522342672e+01 4.3185393387e-01 1.0000000000e-01 2.5132741229e+01 1.0554788830e-03 4.8287894374e+09 7.4035997984e-01 1.0000000000e+00
1.1067841302e+01 2.8412272918e-03 5.2592036063e-02 1.0790226738e+01 2.4219204296e+00 2.9659097845e+02 5.3135959690e+02 9.3782888809e+01 3.8722530957e+01 4.3898919064e-01 1.0000000000e-01 2.5132741229e+01 1.1608004832e-03 4.6699684287e+09 7.5338787630e-01 1.0000000000e+00
1.2024013703e+01 2.8412272918e-03 5.4364654606e-02 1.0737895954e+01 2.3821881101e+00 2.8976095306e+02 5.1760419997e+02 1.0432521670e+02 4.3793861728e+01 4.4649157974e-01 1.0000000000e-01 2.5132741229e+01 1.2363528817e-03 4.3626101416e+09 7.6899928014e-01 1.0000000000e+00
1.2887697681e+01 2.8412272918e-03 5.6176663070e-02 1.0682003388e+01 2.3394529350e+00 2.8288303829e+02 5.0428819994e+02 1.1395210945e+02 4.8708870245e+01 4.5436451897e-01 1.0000000000e-01 2.5132741229e+01 1.2844830224e-03 3.9786245235e+09 7.8676656111e-01 1.0000000000e+00
1.3656252305e+01 2.8412272918e-03 5.8028494309e-02 1.0618677226e+01 2.2935938861e+00 2.7605676935e+02 4.9134870324e+02 1.2261835553e+02 5.3461232292e+01 4.6261385273e-01 1.0000000000e-01 2.5132741229e+01 1.3105219832e-03 3.5646011389e+09 8.0634700119e-01 1.0000000000e+00
1.4330492038e+01 2.8412272918e-03 5.9920581182e-02 1.0550996174e+01 2.2445044519e+00 2.6940335495e+02 4.7923177612e+02 1.3031599441e+02 5.8060029374e+01 4.7124753376e-01 1.0000000000e-01 2.5132741229e+01 1.3138554547e-03 3.1542368960e+09 8.2746885494e-01 1.0000000000e+00
1.4913502615e+01 2.8412272918e-03 6.1853356543e-02 1.0478030131e+01 2.1920976845e+00 2.6293660239e+02 4.6772973210e+02 1.3706262271e+02 6.2525782349e+01 4.8027543305e-01 1.0000000000e-01 2.5132741229e+01 1.3018794879e-03 2.7679812798e+09 8.4991326765e-01 1.0000000000e+00
1.5409844083e+01 2.8412272918e-03 6.3827253249e-02 1.0397306039e+01 2.1363110983e+00 2.5669835179e+02 4.5667768380e+02 1.4289340414e+02 6.6887919204e+01 4.8970923064e-01 1.0000000000e-01 2.5132741229e+01 1.2797216122e-03 2.4142769167e+09 8.7349907034e-01 1.0000000000e+00
1.5824996032e+01 2.8412272918e-03 6.5842704156e-02 1.0311311375e+01 2.0771111737e+00 2.5070584247e+02 4.4619623429e+02 1.4785537452e+02 7.1183178055e+01 4.9956236050e-01 1.0000000000e-01 2.5132741229e+01 1.2501430464e-03 2.0999567628e+09 8.9807142109e-01 1.0000000000e+00
1.6164968582e+01 2.8412272918e-03 6.7900142121e-02 1.0217919166e+01 2.0145005591e+00 2.4497175694e+02 4.3674105362e+02 1.5200332305e+02 7.5454594619e+01 5.0984999334e-01 1.0000000000e-01 2.5132741229e+01 1.2060768416e-03 1.8201851821e+09 9.2349349130e-01 1.0000000000e+00
1.6436008682e+01 2.8412272918e-03 7.0000000000e-02 1.0115925328e+01 1.9485214899e+00 2.3949483346e+02 4.2754303498e+02 1.5539655198e+02 7.9751007513e+01 5.2058904730e-01 1.0000000000e-01 2.5132741229e+01 1.1632389474e-03 1.5783145684e+09 9.4964087714e-01 1.0000000000e+00
2.3790698805e+00 2.9464474353e-03 0.0000000000e+00 1.1237484429e+01 2.8533925948e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 1.4630929853e-02 2.4907437186e+02 0.0000000000e+00 1.0000000000e+00
2.3790698805e+00 2.9464474353e-03 7.2142710649e-08 1.1237484429e+01 2.8533925866e+00 7.4023567602e+01 1.9485579634e+02 3.9421282282e-12 1.3815583060e-12 3.5518706985e-01 1.0000000000e-01 2.5132741229e+01 9.3336453178e-09 2.4907407751e+02 9.2415771937e-07 1.0000000000e+00
2.3790698795e+00 2.9464474353e-03 5.7714168519e-07 1.1237484429e+01 2.8533925827e+00 7.4023567602e+01 1.9485579634e+02 2.5229617860e-10 8.8419721888e-11 3.5518706984e-01 1.0000000000e-01 2.5132741229e+01 9.3336465789e-09 2.4907411116e+02 7.3932617650e-06 1.0000000000e+00
2.3790698800e+00 2.9464474353e-03 1.9478531875e-06 1.1237484429e+01 2.8533924904e+00 7.4023567602e+01 1.9485579634e+02 2.8738111460e-09 1.0071559225e-09 3.5518706996e-01 1.0000000000e-01 2.5132741229e+01 9.3336471718e-09 2.4907412698e+02 2.4952258437e-05 1.0000000000e+00
2.3790698800e+00 2.9464474353e-03 4.6171334815e-06 1.1237484429e+01 2.8533924885e+00 7.4023567602e+01 1.9485579634e+02 1.6146955487e-08 5.6588624075e-09 3.5518707045e-01 1.0000000000e-01 2.5132741229e+01 9.3336552951e-09 2.4907434376e+02 5.9146094167e-05 1.0000000000e+00
2.3790698801e+00 2.9464474353e-03 9.0178388311e-06 1.1237484429e+01 2.8533924840e+00 7.4023567602e+01 1.9485579634e+02 6.1595748587e-08 2.1586847562e-08 3.5518707215e-01 1.0000000000e-01 2.5132741229e+01 9.3336826238e-09 2.4907507304e+02 1.1551971576e-04 1.0000000000e+00
2.3790698802e+00 2.9464474353e-03 1.5582825500e-05 1.1237484429e+01 2.8533924665e+00 7.4023567602e+01 1.9485579634e+02 1.8392393357e-07 6.4457986669e-08 3.5518707672e-01 1.0000000000e-01 2.5132741229e+01 9.3337600306e-09 2.4907713869e+02 1.9961807173e-04 1.0000000000e+00
2.3790698760e+00 2.9464474353e-03 2.4744949753e-05 1.1237470008e+01 2.8533923494e+00 7.4023553182e+01 1.9485578192e+02 4.6378752254e-07 1.6253899420e-07 3.5518708699e-01 1.0000000000e-01 2.5132741229e+01 9.3339330011e-09 2.4908175452e+02 3.1698611800e-04 1.0000000000e+00
2.3790698764e+00 2.9464474353e-03 3.6937067852e-05 1.1237470008e+01 2.8533922677e+00 7.4023553182e+01 1.9485578192e+02 1.0334057990e-06 3.6216744913e-07 3.5518710826e-01 1.0000000000e-01 2.5132741229e+01 9.3343010325e-09 2.4909111485e+02 4.7316881429e-04 1.0000000000e+00
