# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
3.4818665280e-02 2.3590355569e-04 5.2501633377e-03 4.1869305249e+00 7.8084278799e-04 4.2902798590e+00 9.3108050664e+00 3.4267013334e-03 4.3884651125e+00 1.0195916346e+01 1.0000000000e+01 2.5132741229e+04 2.8353509522e+00 3.5967686550e-04 2.4013542288e+00 3.8772190941e+00 1.0000000000e+00
3.6013363416e-02 2.3590355569e-04 5.5851821698e-03 3.5850688210e+00 6.2272710691e-04 4.1609237544e+00 9.0337864557e+00 3.5643313591e-03 5.7237453124e+00 1.0209347340e+01 1.0000000000e+01 2.5132741229e+04 2.7578607179e+00 3.5949080351e-04 2.0698951329e+00 3.8662032246e+00 1.0000000000e+00
3.7238249773e-02 2.3590355569e-04 5.9341581418e-03 3.1402138911e+00 5.0000792838e-04 4.0409263380e+00 8.7661265332e+00 3.7016591694e-03 7.4032009479e+00 1.0223592086e+01 1.0000000000e+01 2.5132741229e+04 2.6865960694e+00 3.6152959154e-04 1.7856195040e+00 3.8525538752e+00 1.0000000000e+00
3.8488203437e-02 2.3590355569e-04 6.2973760933e-03 2.7780369865e+00 4.0394817885e-04 3.9150094431e+00 8.5073133828e+00 3.8390518009e-03 9.5038225245e+00 1.0238685750e+01 1.0000000000e+01 2.5132741229e+04 2.6213226319e+00 3.6406423436e-04 1.5415922519e+00 3.8365718130e+00 1.0000000000e+00
3.9759955589e-02 2.3590355569e-04 6.6751208640e-03 2.4938443429e+00 3.2818058430e-04 3.8080118069e+00 8.2674194911e+00 3.9768327881e-03 1.2117818599e+01 1.0254665967e+01 1.0000000000e+01 2.5132741229e+04 2.5488616944e+00 3.6211400802e-04 1.3321315588e+00 3.8185072655e+00 1.0000000000e+00
4.1051397790e-02 2.3590355569e-04 7.0676772934e-03 2.2541739637e+00 2.6800150464e-04 3.6864714326e+00 8.0277491119e+00 4.1152674639e-03 1.5355389401e+01 1.0271572970e+01 1.0000000000e+01 2.5132741229e+04 2.4865521241e+00 3.6086462501e-04 1.1522825966e+00 3.7985661396e+00 1.0000000000e+00
4.2361141815e-02 2.3590355569e-04 7.4753302211e-03 2.0567979332e+00 2.1990003863e-04 3.5924591564e+00 7.8008405802e+00 4.2545973264e-03 1.9347869845e+01 1.0289449708e+01 1.0000000000e+01 2.5132741229e+04 2.4128851319e+00 3.6142324393e-04 9.9781025953e-01 3.7769211627e+00 1.0000000000e+00
4.3688228941e-02 2.3590355569e-04 7.8983644867e-03 1.8832151777e+00 1.8122715858e-04 3.4927076538e+00 7.5681928222e+00 4.3949832565e-03 2.4251239664e+01 1.0308341967e+01 1.0000000000e+01 2.5132741229e+04 2.3453314210e+00 3.6354670675e-04 8.6505622151e-01 3.7537176017e+00 1.0000000000e+00
4.5031943220e-02 2.3590355569e-04 8.3370649298e-03 1.7365044026e+00 1.4996745196e-04 3.3903100507e+00 7.3624314648e+00 4.5365917674e-03 3.0250509082e+01 1.0328298485e+01 1.0000000000e+01 2.5132741229e+04 2.2859857179e+00 3.6248581862e-04 7.5089112967e-01 3.7290797196e+00 1.0000000000e+00
4.6391681723e-02 2.3590355569e-04 8.7917163900e-03 1.6010053070e+00 1.2457125310e-04 3.2991097070e+00 7.1678673668e+00 4.6795161414e-03 3.7564976068e+01 1.0349371076e+01 1.0000000000e+01 2.5132741229e+04 2.2242230226e+00 3.6266005090e-04 6.5258899939e-01 3.7031128355e+00 1.0000000000e+00
4.7766870207e-02 2.3590355569e-04 9.2626037068e-03 1.4848945761e+00 1.0384054299e-04 3.2125170571e+00 6.9631447120e+00 4.8238412192e-03 4.6454314280e+01 1.0371614759e+01 1.0000000000e+01 2.5132741229e+04 2.1655807496e+00 3.6292298520e-04 5.6784465620e-01 3.6759097264e+00 1.0000000000e+00
4.9156905985e-02 2.3590355569e-04 9.7500117200e-03 1.3815885025e+00 8.6852761458e-05 3.1239772341e+00 6.7860073854e+00 4.9696155069e-03 5.7218854340e+01 1.0395087881e+01 1.0000000000e+01 2.5132741229e+04 2.1056198121e+00 3.6193121113e-04 4.9469490083e-01 3.6475528545e+00 1.0000000000e+00
5.0561111595e-02 2.3590355569e-04 1.0254225269e-02 1.2880160413e+00 7.2866264362e-05 3.0304047730e+00 6.6038374206e+00 5.1168610544e-03 7.0222634564e+01 1.0419852264e+01 1.0000000000e+01 2.5132741229e+04 2.0522506715e+00 3.6003096835e-04 4.3145949789e-01 3.6181161533e+00 1.0000000000e+00
5.1978708416e-02 2.3590355569e-04 1.0775529193e-02 1.2008172938e+00 6.1310379407e-05 2.9579722761e+00 6.4280411694e+00 5.2655709051e-03 8.5883841464e+01 1.0445973340e+01 1.0000000000e+01 2.5132741229e+04 2.0031979371e+00 3.6060635866e-04 3.7670901777e-01 3.5876673979e+00 1.0000000000e+00
5.3408791598e-02 2.3590355569e-04 1.1314208333e-02 1.1236405621e+00 5.1729489710e-05 2.8807955444e+00 6.2622669341e+00 5.4157112293e-03 1.0469291810e+02 1.0473520297e+01 1.0000000000e+01 2.5132741229e+04 1.9509323121e+00 3.5735249150e-04 3.2924495067e-01 3.5562713209e+00 1.0000000000e+00
5.4850312091e-02 2.3590355569e-04 1.1870547527e-02 1.0544886531e+00 4.3756292721e-05 2.8116580556e+00 6.1045319416e+00 5.5672340693e-03 1.2723276409e+02 1.0502566231e+01 1.0000000000e+01 2.5132741229e+04 1.8941110230e+00 3.5470377849e-04 2.8803042224e-01 3.5239881649e+00 1.0000000000e+00
5.6302062106e-02 2.3590355569e-04 1.2444831615e-02 9.9033333188e-01 3.7098934438e-05 2.7327220635e+00 5.9517646965e+00 5.7200733678e-03 1.5418430352e+02 1.0533188297e+01 1.0000000000e+01 2.5132741229e+04 1.8506539918e+00 3.5531073773e-04 2.5218687093e-01 3.4908764309e+00 1.0000000000e+00
5.7762662951e-02 2.3590355569e-04 1.3037345437e-02 9.3008587578e-01 3.1527693922e-05 2.6577083568e+00 5.8029197367e+00 5.8741247875e-03 1.8631634784e+02 1.0565467865e+01 1.0000000000e+01 2.5132741229e+04 1.7998532105e+00 3.5063295363e-04 2.2098058971e-01 3.4569951427e+00 1.0000000000e+00
5.9230554652e-02 2.3590355569e-04 1.3648373833e-02 8.7621213332e-01 2.6846370665e-05 2.6038346144e+00 5.6604484906e+00 6.0292754973e-03 2.2458437949e+02 1.0599490672e+01 1.0000000000e+01 2.5132741229e+04 1.7633688355e+00 3.5044509145e-04 1.9376448320e-01 3.4224004720e+00 1.0000000000e+00
6.0703987501e-02 2.3590355569e-04 1.4278201642e-02 8.2697447443e-01 2.2906226171e-05 2.5398307049e+00 5.5373795787e+00 6.1853439394e-03 2.7002893856e+02 1.0635346980e+01 1.0000000000e+01 2.5132741229e+04 1.7200241090e+00 3.4045817012e-04 1.7001008274e-01 3.3871519148e+00 1.0000000000e+00
6.2181011912e-02 2.3590355569e-04 1.4927113703e-02 7.8089483202e-01 1.9579671969e-05 2.4789848118e+00 5.4027024326e+00 6.3421656722e-03 3.2391582874e+02 1.0673131727e+01 1.0000000000e+01 2.5132741229e+04 1.6688180543e+00 3.4015335094e-04 1.4923711368e-01 3.3513054688e+00 1.0000000000e+00
6.3659476832e-02 2.3590355569e-04 1.5595394856e-02 7.3844186152e-01 1.6764874097e-05 2.4069993401e+00 5.2716519585e+00 6.4995345466e-03 3.8768764435e+02 1.0712944674e+01 1.0000000000e+01 2.5132741229e+04 1.6300680543e+00 3.3627763076e-04 1.3105965855e-01 3.3149220479e+00 1.0000000000e+00
6.5137022475e-02 2.3590355569e-04 1.6283329941e-02 6.9783467234e-01 1.4378049146e-05 2.3516259003e+00 5.1424472656e+00 6.6572254614e-03 4.6301312464e+02 1.0754890558e+01 1.0000000000e+01 2.5132741229e+04 1.5925680543e+00 3.3384699691e-04 1.1513363790e-01 3.2780616191e+00 1.0000000000e+00
6.6611079774e-02 2.3590355569e-04 1.6991203797e-02 6.6225291123e-01 1.2349354979e-05 2.3012778886e+00 5.0330342515e+00 6.8149909937e-03 5.5184995533e+02 1.0799079222e+01 1.0000000000e+01 2.5132741229e+04 1.5584713746e+00 3.2897143843e-04 1.0116861073e-01 3.2407865213e+00 1.0000000000e+00
6.8078867757e-02 2.3590355569e-04 1.7719301265e-02 6.2739936853e-01 1.0621594708e-05 2.2368918447e+00 4.9391157063e+00 6.9725570337e-03 6.5645105327e+02 1.0845625753e+01 1.0000000000e+01 2.5132741229e+04 1.5148678590e+00 3.1525989444e-04 8.8914794989e-02 3.2031607403e+00 1.0000000000e+00
6.9537395879e-02 2.3590355569e-04 1.8467907183e-02 5.9282701908e-01 9.1477683852e-06 2.1949363699e+00 4.8380952291e+00 7.1296168800e-03 7.7938318722e+02 1.0894650600e+01 1.0000000000e+01 2.5132741229e+04 1.4864547730e+00 3.0642904627e-04 7.8149069411e-02 3.1652477100e+00 1.0000000000e+00
7.0983472016e-02 2.3590355569e-04 1.9237306391e-02 5.6350383559e-01 7.8861925478e-06 2.1360806852e+00 4.7497070432e+00 7.2858438081e-03 9.2387343626e+02 1.0946279692e+01 1.0000000000e+01 2.5132741229e+04 1.4465965272e+00 2.9561496849e-04 6.8686488511e-02 3.1271142730e+00 1.0000000000e+00
7.2413706173e-02 2.3590355569e-04 2.0027783728e-02 5.3526193928e-01 6.8069870468e-06 2.0930725383e+00 4.6624001444e+00 7.4408798887e-03 1.0931238502e+03 1.1000644534e+01 1.0000000000e+01 2.5132741229e+04 1.4174705506e+00 2.8530820555e-04 6.0364072586e-02 3.0888277630e+00 1.0000000000e+00
7.3824523615e-02 2.3590355569e-04 2.0839624035e-02 5.0950031163e-01 5.8809735797e-06 2.0451615347e+00 4.5701903890e+00 7.5943452572e-03 1.2913415023e+03 1.1057882300e+01 1.0000000000e+01 2.5132741229e+04 1.3850242616e+00 2.7965143141e-04 5.3040190670e-02 3.0504565096e+00 1.0000000000e+00
7.5212179234e-02 2.3590355569e-04 2.1673112151e-02 4.8482740656e-01 5.0857630250e-06 1.9983536739e+00 4.4790837764e+00 7.7458376979e-03 1.5230433781e+03 1.1118135905e+01 1.0000000000e+01 2.5132741229e+04 1.3533250428e+00 2.6984199063e-04 4.6594492375e-02 3.0120705990e+00 1.0000000000e+00
7.6572775196e-02 2.3590355569e-04 2.2528532916e-02 4.6151720723e-01 4.4018084018e-06 1.9455109734e+00 4.3967085746e+00 7.8949274834e-03 1.7935645450e+03 1.1181554071e+01 1.0000000000e+01 2.5132741229e+04 1.3175389100e+00 2.5892788020e-04 4.0919658324e-02 2.9737399438e+00 1.0000000000e+00
7.7902282340e-02 2.3590355569e-04 2.3406171168e-02 4.3763741132e-01 3.8125788451e-06 1.9068505067e+00 4.3285156067e+00 8.0411703033e-03 2.1091158059e+03 1.1248291372e+01 1.0000000000e+01 2.5132741229e+04 1.2913572694e+00 2.4619276489e-04 3.5922900194e-02 2.9355349643e+00 1.0000000000e+00
7.9196564679e-02 2.3590355569e-04 2.4306311749e-02 4.1693726215e-01 3.3039006522e-06 1.8566178563e+00 4.2487504551e+00 8.1840978524e-03 2.4771016789e+03 1.1318508270e+01 1.0000000000e+01 2.5132741229e+04 1.2573387147e+00 2.3571503521e-04 3.1522570284e-02 2.8975257249e+00 1.0000000000e+00
8.0451410872e-02 2.3590355569e-04 2.5229239496e-02 3.9829198672e-01 2.8654368924e-06 1.8158376251e+00 4.1636714721e+00 8.3232297941e-03 2.9046983433e+03 1.1392371141e+01 1.0000000000e+01 2.5132741229e+04 1.2297215272e+00 2.3023217292e-04 2.7647571559e-02 2.8597820110e+00 1.0000000000e+00
8.1662565994e-02 2.3590355569e-04 2.6175239250e-02 3.7852193830e-01 2.4857863788e-06 1.7739182008e+00 4.0922195465e+00 8.4580705818e-03 3.4025733884e+03 1.1470052275e+01 1.0000000000e+01 2.5132741229e+04 1.2013328553e+00 2.2005322340e-04 2.4236631965e-02 2.8223734332e+00 1.0000000000e+00
8.2825765605e-02 2.3590355569e-04 2.7144595851e-02 3.6069140228e-01 2.1577788605e-06 1.7339238687e+00 4.0226927132e+00 8.5881149035e-03 3.9800718512e+03 1.1551729887e+01 1.0000000000e+01 2.5132741229e+04 1.1742478944e+00 2.0965510018e-04 2.1234647002e-02 2.7853675648e+00 1.0000000000e+00
8.3936775611e-02 2.3590355569e-04 2.8137594138e-02 3.4395679893e-01 1.8735862185e-06 1.7024374349e+00 3.9469075276e+00 8.7128595115e-03 4.6503648594e+03 1.1637588101e+01 1.0000000000e+01 2.5132741229e+04 1.1529246522e+00 2.0111190220e-04 1.8593430633e-02 2.7488304810e+00 1.0000000000e+00
8.4991433347e-02 2.3590355569e-04 2.9154518950e-02 3.2536199408e-01 1.6273105297e-06 1.6616788340e+00 3.8766164255e+00 8.8316732359e-03 5.4271591530e+03 1.1727816939e+01 1.0000000000e+01 2.5132741229e+04 1.1253221131e+00 1.9349898697e-04 1.6270778333e-02 2.7128262794e+00 1.0000000000e+00
8.5985688840e-02 2.3590355569e-04 3.0195655128e-02 3.1048038214e-01 1.4136568112e-06 1.6246478461e+00 3.8100529364e+00 8.9442129012e-03 6.3270044258e+03 1.1822612305e+01 1.0000000000e+01 2.5132741229e+04 1.1002439881e+00 1.8569660525e-04 1.4229433909e-02 2.6774166088e+00 1.0000000000e+00
8.6915648456e-02 2.3590355569e-04 3.1261287511e-02 2.9548340887e-01 1.2283541342e-06 1.5948990424e+00 3.7507716314e+00 9.0500061798e-03 7.3675871867e+03 1.1922175970e+01 1.0000000000e+01 2.5132741229e+04 1.0800975038e+00 1.7461252161e-04 1.2436562342e-02 2.6426602456e+00 1.0000000000e+00
8.7777617491e-02 2.3590355569e-04 3.2351700937e-02 2.8221685558e-01 1.0674439112e-06 1.5594686930e+00 3.6858087809e+00 9.1485116267e-03 8.5704846225e+03 1.2026715559e+01 1.0000000000e+01 2.5132741229e+04 1.0561033631e+00 1.6498451066e-04 1.0862833565e-02 2.6086124377e+00 1.0000000000e+00
8.8568143632e-02 2.3590355569e-04 3.3467180248e-02 2.6886378130e-01 9.2787185026e-07 1.5239662428e+00 3.6207738294e+00 9.2392682310e-03 9.9574830602e+03 1.2136444556e+01 1.0000000000e+01 2.5132741229e+04 1.0320603944e+00 1.5860845825e-04 9.4824564825e-03 2.5753249103e+00 1.0000000000e+00
8.9284057093e-02 2.3590355569e-04 3.4608010283e-02 2.5755116059e-01 8.0636624418e-07 1.4868271037e+00 3.5614853144e+00 9.3218375607e-03 1.1560302317e+04 1.2251582314e+01 1.0000000000e+01 2.5132741229e+04 1.0069090272e+00 1.4911979873e-04 8.2728174259e-03 2.5428457769e+00 1.0000000000e+00
8.9922508474e-02 2.3590355569e-04 3.5774475880e-02 2.4563289289e-01 7.0070785807e-07 1.4601281652e+00 3.5052538747e+00 9.3959005855e-03 1.3409155438e+04 1.2372354091e+01 1.0000000000e+01 2.5132741229e+04 9.8882797251e-01 1.4136700022e-04 7.2135769593e-03 2.5112186041e+00 1.0000000000e+00
9.0481004001e-02 2.3590355569e-04 3.6966861881e-02 2.3385893951e-01 6.0913630654e-07 1.4262048359e+00 3.4565642948e+00 9.4609769426e-03 1.5531789586e+04 1.2498991105e+01 1.0000000000e+01 2.5132741229e+04 9.6585441599e-01 1.3311774498e-04 6.2868979458e-03 2.4804827704e+00 1.0000000000e+00
9.0957435526e-02 2.3590355569e-04 3.8185453123e-02 2.2295729355e-01 5.2923666333e-07 1.3968453767e+00 3.4050554597e+00 9.5167196499e-03 1.7981973490e+04 1.2631730623e+01 1.0000000000e+01 2.5132741229e+04 9.4597160349e-01 1.2566059178e-04 5.4768906290e-03 2.4506729904e+00 1.0000000000e+00
9.1350106927e-02 2.3590355569e-04 3.9430534448e-02 2.1335346259e-01 4.5977275504e-07 1.3650921698e+00 3.3511528769e+00 9.5628682937e-03 2.0799119106e+04 1.2770816085e+01 1.0000000000e+01 2.5132741229e+04 9.2446769724e-01 1.1824448136e-04 4.7695169292e-03 2.4218193681e+00 1.0000000000e+00
9.1657754090e-02 2.3590355569e-04 4.0702390694e-02 2.0203363180e-01 3.9952322738e-07 1.3390060884e+00 3.2955342943e+00 9.5991917381e-03 2.4026617429e+04 1.2916497263e+01 1.0000000000e+01 2.5132741229e+04 9.0680168162e-01 1.1119521842e-04 4.1523257568e-03 2.3939472143e+00 1.0000000000e+00
9.1879559400e-02 2.3590355569e-04 4.2001306702e-02 1.9365551500e-01 3.4695988072e-07 1.3121701584e+00 3.2391658630e+00 9.6254972452e-03 2.7742392651e+04 1.3069030472e+01 1.0000000000e+01 2.5132741229e+04 8.8862785349e-01 1.0549266870e-04 3.6142870309e-03 2.3670770397e+00 1.0000000000e+00
9.2015160289e-02 2.3590355569e-04 4.3327567310e-02 1.8482316295e-01 3.0126947688e-07 1.2848799931e+00 3.1897263217e+00 9.6416534963e-03 3.2003419650e+04 1.3228678829e+01 1.0000000000e+01 2.5132741229e+04 8.7014640818e-01 9.8983554478e-05 3.1456755951e-03 2.3412247091e+00 1.0000000000e+00
9.2064650983e-02 2.3590355569e-04 4.4681457358e-02 1.7552215548e-01 2.6145643594e-07 1.2571211723e+00 3.1472012504e+00 9.6475791058e-03 3.6899375115e+04 1.3395712564e+01 1.0000000000e+01 2.5132741229e+04 8.5134758006e-01 9.1233756009e-05 2.7378765650e-03 2.3164013734e+00 1.0000000000e+00
9.2028578441e-02 2.3590355569e-04 4.6063261686e-02 1.6788667726e-01 2.2693551043e-07 1.2273363182e+00 3.0952670204e+00 9.6432476354e-03 4.2493339263e+04 1.3570409394e+01 1.0000000000e+01 2.5132741229e+04 8.3117668162e-01 8.6912153260e-05 2.3832316965e-03 2.2926134615e+00 1.0000000000e+00
9.1907933541e-02 2.3590355569e-04 4.7473265134e-02 1.5920573696e-01 1.9689152144e-07 1.2001975646e+00 3.0533620162e+00 9.6286889115e-03 4.8903522311e+04 1.3753054963e+01 1.0000000000e+01 2.5132741229e+04 8.1279777537e-01 8.0428227123e-05 2.0750830222e-03 2.2698633527e+00 1.0000000000e+00
9.1704134182e-02 2.3590355569e-04 4.8911752541e-02 1.5150536799e-01 1.7073382604e-07 1.1814225077e+00 3.0124375833e+00 9.6039897024e-03 5.6251241625e+04 1.3943943349e+01 1.0000000000e+01 2.5132741229e+04 8.0008293162e-01 7.6677284068e-05 1.8074747150e-03 2.2481487989e+00 1.0000000000e+00
9.1419005774e-02 2.3590355569e-04 5.0379008746e-02 1.4470625943e-01 1.4802968727e-07 1.1561655859e+00 2.9797975362e+00 9.5692945444e-03 6.4644428566e+04 1.4143377641e+01 1.0000000000e+01 2.5132741229e+04 7.8297843943e-01 6.9097346412e-05 1.5752552759e-03 2.2274639665e+00 1.0000000000e+00
9.1054755102e-02 2.3590355569e-04 5.1875318590e-02 1.3823881471e-01 1.2829357891e-07 1.1331005294e+00 2.9271999785e+00 9.5247953899e-03 7.4242183209e+04 1.4351670598e+01 1.0000000000e+01 2.5132741229e+04 7.6735832224e-01 6.6158617063e-05 1.3737937581e-03 2.2077987816e+00 1.0000000000e+00
9.0613943494e-02 2.3590355569e-04 5.3400966912e-02 1.3134597507e-01 1.1108241719e-07 1.1114270190e+00 2.8907602175e+00 9.4707375006e-03 8.5258655152e+04 1.4569145386e+01 1.0000000000e+01 2.5132741229e+04 7.5268058787e-01 6.1321394405e-05 1.1991273323e-03 2.1891400825e+00 1.0000000000e+00
9.0099452587e-02 2.3590355569e-04 5.4956238551e-02 1.2542649668e-01 9.6250564253e-08 1.0888955086e+00 2.8534624565e+00 9.4074133122e-03 9.7738786107e+04 1.4796136401e+01 1.0000000000e+01 2.5132741229e+04 7.3742179881e-01 5.7629114450e-05 1.0477263099e-03 2.1714711613e+00 1.0000000000e+00
8.9514451742e-02 2.3590355569e-04 5.6541418347e-02 1.1959353928e-01 8.3315197570e-08 1.0664649395e+00 2.8310318874e+00 9.3351592417e-03 1.1204629544e+05 1.5032990181e+01 1.0000000000e+01 2.5132741229e+04 7.2223136912e-01 5.2135238766e-05 9.1653721840e-04 2.1547725329e+00 1.0000000000e+00
8.8862360705e-02 2.3590355569e-04 5.8156791140e-02 1.1422923730e-01 7.2084897086e-08 1.0500115294e+00 2.7924291014e+00 9.2543515952e-03 1.2838128331e+05 1.5280066414e+01 1.0000000000e+01 2.5132741229e+04 7.1108879099e-01 4.9708533969e-05 8.0285460103e-04 2.1390217011e+00 1.0000000000e+00
8.8146814739e-02 2.3590355569e-04 5.9802641769e-02 1.0818724382e-01 6.2349667690e-08 1.0310490666e+00 2.7513172627e+00 9.1654037227e-03 1.4700004126e+05 1.5537739035e+01 1.0000000000e+01 2.5132741229e+04 6.9824703227e-01 4.6590380783e-05 7.0436173474e-04 2.1241940999e+00 1.0000000000e+00
8.7371626990e-02 2.3590355569e-04 6.1479255073e-02 1.0311855526e-01 5.3872472035e-08 1.0130599088e+00 2.7259449795e+00 9.0687246397e-03 1.6833689447e+05 1.5806397440e+01 1.0000000000e+01 2.5132741229e+04 6.8606441508e-01 4.3156343164e-05 6.1902282711e-04 2.1102627671e+00 1.0000000000e+00
8.6540751531e-02 2.3590355569e-04 6.3186915893e-02 9.8475261608e-02 4.6572152559e-08 9.9365036451e-01 2.6991523100e+00 8.9648175394e-03 1.9249308969e+05 1.6086447798e+01 1.0000000000e+01 2.5132741229e+04 6.7291988383e-01 3.9666045092e-05 5.4506863475e-04 2.0971988950e+00 1.0000000000e+00
8.5658249073e-02 2.3590355569e-04 6.4925909069e-02 9.4286203207e-02 4.0241879093e-08 9.7469505550e-01 2.6654307503e+00 8.8541924975e-03 2.2002433030e+05 1.6378314478e+01 1.0000000000e+01 2.5132741229e+04 6.6008296977e-01 3.7232067619e-05 4.8095979159e-04 2.0849720447e+00 1.0000000000e+00
8.4728253397e-02 2.3590355569e-04 6.6696519438e-02 8.9534758309e-02 3.4719323208e-08 9.5517735999e-01 2.6385299295e+00 8.7373535555e-03 2.5165679363e+05 1.6682441601e+01 1.0000000000e+01 2.5132741229e+04 6.4686519633e-01 3.4856565587e-05 4.2537020814e-04 2.0735503889e+00 1.0000000000e+00
8.3754939097e-02 2.3590355569e-04 6.8499031842e-02 8.5338489825e-02 2.9990210353e-08 9.4175218487e-01 2.6103385038e+00 8.6148180472e-03 2.8725433886e+05 1.6999294718e+01 1.0000000000e+01 2.5132741229e+04 6.3777339945e-01 3.2649109723e-05 3.7714758022e-04 2.0629009688e+00 1.0000000000e+00
8.2742492946e-02 2.3590355569e-04 7.0333731120e-02 8.1142221341e-02 2.5876508826e-08 9.2648122843e-01 2.5876844221e+00 8.4871044332e-03 3.2798491057e+05 1.7329362624e+01 1.0000000000e+01 2.5132741229e+04 6.2743160258e-01 3.0140715003e-05 3.3529710251e-04 2.0529898053e+00 1.0000000000e+00
8.1695086743e-02 2.3590355569e-04 7.2200902111e-02 7.6866641941e-02 2.2304680121e-08 9.1482252372e-01 2.5612594667e+00 8.3547733752e-03 3.7457490221e+05 1.7673159312e+01 1.0000000000e+01 2.5132741229e+04 6.1953609477e-01 2.8317563675e-05 2.9895397369e-04 2.0437823012e+00 1.0000000000e+00
8.0616853961e-02 2.3590355569e-04 7.4100829655e-02 7.3542793537e-02 1.9218176788e-08 8.9857820604e-01 2.5376320237e+00 8.2183688503e-03 4.2763519874e+05 1.8031226093e+01 1.0000000000e+01 2.5132741229e+04 6.0853511820e-01 2.6460715382e-05 2.6737775013e-04 2.0352432896e+00 1.0000000000e+00
7.9511868582e-02 2.3590355569e-04 7.6033798591e-02 7.0175684633e-02 1.6552877758e-08 8.8598219050e-01 2.5250360082e+00 8.0784829684e-03 4.8804099726e+05 1.8404133877e+01 1.0000000000e+01 2.5132741229e+04 6.0000484477e-01 2.4345547334e-05 2.3992829999e-04 2.0273372663e+00 1.0000000000e+00
7.8384126456e-02 2.3590355569e-04 7.8000093760e-02 6.6347130398e-02 1.4251170438e-08 8.7477051096e-01 2.4990580781e+00 7.9355474709e-03 5.5683478810e+05 1.8792485626e+01 1.0000000000e+01 2.5132741229e+04 5.9241207133e-01 2.3290598527e-05 2.1604814877e-04 2.0200284590e+00 1.0000000000e+00
7.7237531553e-02 2.3590355569e-04 8.0000000000e-02 6.2720458495e-02 1.2265948101e-08 8.5731489928e-01 2.4742193411e+00 7.7901234158e-03 6.3510161236e+05 1.9196919018e+01 1.0000000000e+01 2.5132741229e+04 5.8059078227e-01 2.1926285331e-05 1.9526679581e-04 2.0132812243e+00 1.0000000000e+00
1.0286076084e-01 2.5274766357e-04 0.0000000000e+00 4.2554567788e+01 1.0342707489e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 2.5132741229e+04 9.0300000001e+00 3.8060679571e-04 5.0440181018e+03 0.0000000000e+00 1.0000000000e+00
1.0286076282e-01 2.5274766357e-04 4.7473265134e-08 4.2554127973e+01 1.0342706505e-01 6.3933250689e+00 1.2225994060e+01 1.4294429902e-12 1.3820782689e-11 1.0047886619e+01 1.0000000000e+01 2.5132741229e+04 9.0296875001e+00 3.8062733815e-04 5.0440168575e+03 1.5214963992e-04 1.0000000000e+00
1.0286075746e-01 2.5274766357e-04 3.7978612107e-07 4.2554596628e+01 1.0342706797e-01 6.3935557916e+00 1.2226224783e+01 9.1484343429e-11 8.8452999027e-10 1.0047886621e+01 1.0000000000e+01 2.5132741229e+04 9.0298437501e+00 3.8060672049e-04 5.0440171048e+03 1.2171970689e-03 1.0000000000e+00
1.0286072318e-01 2.5274766357e-04 1.2817781586e-06 4.2556701972e+01 1.0342702973e-01 6.3936711529e+00 1.2229108816e+01 1.0420634683e-09 1.0075349462e-08 1.0047886638e+01 1.0000000000e+01 2.5132741229e+04 9.0317968751e+00 3.8048107275e-04 5.0440266559e+03 4.1080383258e-03 1.0000000000e+00
1.0286055587e-01 2.5274766357e-04 3.0382889686e-06 4.2554791300e+01 1.0342682359e-01 6.3937288336e+00 1.2226397825e+01 5.8549852353e-09 5.6609929919e-08 1.0047886724e+01 1.0000000000e+01 2.5132741229e+04 9.0299609376e+00 3.8060075403e-04 5.0440747710e+03 9.7375509246e-03 1.0000000000e+00
1.0285997634e-01 2.5274766357e-04 5.9341581418e-06 4.2554791300e+01 1.0342607377e-01 6.3937288336e+00 1.2226397825e+01 2.2334858117e-08 2.1594997571e-07 1.0047887021e+01 1.0000000000e+01 2.5132741229e+04 9.0299609376e+00 3.8062348279e-04 5.0442392484e+03 1.9018511041e-02 1.0000000000e+00
1.0285841505e-01 2.5274766357e-04 1.0254225269e-05 4.2556586611e+01 1.0342403930e-01 6.3937288336e+00 1.2226397825e+01 6.6690419855e-08 6.4482513261e-07 1.0047887820e+01 1.0000000000e+01 2.5132741229e+04 9.0299609376e+00 3.8056755153e-04 5.0446773672e+03 3.2863321587e-02 1.0000000000e+00
1.0285485022e-01 2.5274766357e-04 1.6283329941e-05 4.2560148392e+01 1.0341944006e-01 6.3937576739e+00 1.2222735102e+01 1.6816192001e-07 1.6260184729e-06 1.0047889647e+01 1.0000000000e+01 2.5132741229e+04 9.0274804688e+00 3.8049285759e-04 5.0456871309e+03 5.2183319466e-02 1.0000000000e+00
1.0284758263e-01 2.5274766357e-04 2.4306311749e-05 4.2573191433e+01 1.0341002407e-01 6.3900661113e+00 1.2232886900e+01 3.7466722944e-07 3.6231229303e-06 1.0047893366e+01 1.0000000000e+01 2.5132741229e+04 9.0343554688e+00 3.7998505021e-04 5.0477347223e+03 7.7887289991e-02 1.0000000000e+00
