# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
4.1154704397e+00 2.7037508033e-04 1.0889227663e-02 2.5768275348e+01 1.0982910408e-01 2.9582082079e+02 6.4821739160e+02 4.0520396415e+01 3.6894042572e+02 1.0699511795e-01 1.0000000000e-01 0.0000000000e+00 2.9571745703e+02 2.5453914143e-04 2.7665581249e+09 1.3166444214e+00 1.0000000000e+00
4.1949096520e+00 2.7037508033e-04 1.1407677258e-02 2.5391454764e+01 1.0955014300e-01 2.8843004559e+02 6.3410797236e+02 4.1346357461e+01 3.7741947504e+02 1.0718076000e-01 1.0000000000e-01 0.0000000000e+00 2.8833406496e+02 2.4819130756e-04 2.4164434357e+09 1.3182143838e+00 1.0000000000e+00
4.2735386170e+00 2.7037508033e-04 1.1942327104e-02 2.5008325358e+01 1.0924836065e-01 2.8131350590e+02 6.1993316489e+02 4.2165497120e+01 3.8595999857e+02 1.0737330708e-01 1.0000000000e-01 0.0000000000e+00 2.8121752527e+02 2.4299680514e-04 2.1130425007e+09 1.3200122052e+00 1.0000000000e+00
4.3513040160e+00 2.7037508033e-04 1.2493426436e-02 2.4627387816e+01 1.0892223073e-01 2.7445755305e+02 6.0590819736e+02 4.2977286369e+01 3.9456854751e+02 1.0757294671e-01 1.0000000000e-01 0.0000000000e+00 2.7436157242e+02 2.3850703656e-04 1.8497663350e+09 1.3220569199e+00 1.0000000000e+00
4.4281529049e+00 2.7037508033e-04 1.3061224490e-02 2.4245404813e+01 1.0857025883e-01 2.6783682916e+02 5.9218490693e+02 4.3781196758e+01 4.0325220949e+02 1.0777987242e-01 1.0000000000e-01 0.0000000000e+00 2.6774823166e+02 2.3437651242e-04 1.6210036230e+09 1.3243681367e+00 1.0000000000e+00
4.5040327756e+00 2.7037508033e-04 1.3645970499e-02 2.3864510532e+01 1.0819090768e-01 2.6145346843e+02 5.7880972654e+02 4.4576700828e+01 4.1201891899e+02 1.0799428409e-01 1.0000000000e-01 0.0000000000e+00 2.6137225405e+02 2.3047448752e-04 1.4219513972e+09 1.3269658937e+00 1.0000000000e+00
4.5788917014e+00 2.7037508033e-04 1.4247913698e-02 2.3484964537e+01 1.0778252818e-01 2.5529292090e+02 5.6584193748e+02 4.5363273513e+01 4.2087780161e+02 1.0821638823e-01 1.0000000000e-01 0.0000000000e+00 2.5521170652e+02 2.2664239018e-04 1.2485260228e+09 1.3298709356e+00 1.0000000000e+00
4.6526783471e+00 2.7037508033e-04 1.4867303323e-02 2.3105822306e+01 1.0734340562e-01 2.4933213594e+02 5.5328802162e+02 4.6140392105e+01 4.2983909296e+02 1.0844639825e-01 1.0000000000e-01 0.0000000000e+00 2.4925830468e+02 2.2282991448e-04 1.0972704306e+09 1.3331048777e+00 1.0000000000e+00
4.7253420403e+00 2.7037508033e-04 1.5504388607e-02 2.2728771000e+01 1.0687187260e-01 2.4358016941e+02 5.4114226857e+02 4.6907536515e+01 4.3891377004e+02 1.0868453527e-01 1.0000000000e-01 0.0000000000e+00 2.4350633815e+02 2.1900621256e-04 9.6516199026e+08 1.3366892183e+00 1.0000000000e+00
4.7968328607e+00 2.7037508033e-04 1.6159418785e-02 2.2354524415e+01 1.0636610852e-01 2.3801558573e+02 5.2939062590e+02 4.7664190403e+01 4.4811445172e+02 1.0893102804e-01 1.0000000000e-01 0.0000000000e+00 2.3794175448e+02 2.1516789960e-04 8.4966096213e+08 1.3406465469e+00 1.0000000000e+00
4.8671016772e+00 2.7037508033e-04 1.6832643092e-02 2.1985613293e+01 1.0582428775e-01 2.3262614940e+02 5.1802824119e+02 4.8409841133e+01 4.5745492045e+02 1.0918611371e-01 1.0000000000e-01 0.0000000000e+00 2.3255970128e+02 2.1129698100e-04 7.4857895435e+08 1.3449997607e+00 1.0000000000e+00
4.9361001793e+00 2.7037508033e-04 1.7524310762e-02 2.1617228507e+01 1.0524458935e-01 2.2741443442e+02 5.0703553909e+02 4.9143979862e+01 4.6695017924e+02 1.0945003839e-01 1.0000000000e-01 0.0000000000e+00 2.2735536942e+02 2.0738659175e-04 6.6001019264e+08 1.3497718868e+00 1.0000000000e+00
5.0037809604e+00 2.7037508033e-04 1.8234671031e-02 2.1252196409e+01 1.0462510156e-01 2.2236850088e+02 4.9639319657e+02 4.9866102380e+01 4.7661700335e+02 1.0972305746e-01 1.0000000000e-01 0.0000000000e+00 2.2230943587e+02 2.0345270336e-04 5.8233292652e+08 1.3549865078e+00 1.0000000000e+00
5.0700975638e+00 2.7037508033e-04 1.8963973133e-02 2.0889038933e+01 1.0396393490e-01 2.1747948759e+02 4.8609235244e+02 5.0575709295e+01 4.8647359627e+02 1.1000543626e-01 1.0000000000e-01 0.0000000000e+00 2.1742042259e+02 1.9948251298e-04 5.1414544136e+08 1.3606673856e+00 1.0000000000e+00
5.1350044912e+00 2.7037508033e-04 1.9712466301e-02 2.0530791524e+01 1.0325919625e-01 2.1273567817e+02 4.7612129030e+02 5.1272305898e+01 4.9653985079e+02 1.1029745078e-01 1.0000000000e-01 0.0000000000e+00 2.1268399629e+02 1.9547867967e-04 4.5423205164e+08 1.3668383558e+00 1.0000000000e+00
5.1984572917e+00 2.7037508033e-04 2.0480399772e-02 2.0178218450e+01 1.0250895215e-01 2.0813779362e+02 4.6645858180e+02 5.1955402989e+01 5.0683771415e+02 1.1059938818e-01 1.0000000000e-01 0.0000000000e+00 2.0808611175e+02 1.9146297700e-04 4.0154700737e+08 1.3735233959e+00 1.0000000000e+00
5.2604125613e+00 2.7037508033e-04 2.1268022780e-02 1.9829690233e+01 1.0171129283e-01 2.0368424774e+02 4.5709525758e+02 5.2624516508e+01 5.1739108851e+02 1.1091154765e-01 1.0000000000e-01 0.0000000000e+00 2.0363256586e+02 1.8742682530e-04 3.5517783918e+08 1.3807462505e+00 1.0000000000e+00
5.3208279969e+00 2.7037508033e-04 2.2075584559e-02 1.9482286789e+01 1.0086440418e-01 1.9935733975e+02 4.4801361690e+02 5.3279167981e+01 5.2822567498e+02 1.1123424118e-01 1.0000000000e-01 0.0000000000e+00 1.9930565788e+02 1.8337744443e-04 3.1433418765e+08 1.3885304204e+00 1.0000000000e+00
5.3796624385e+00 2.7037508033e-04 2.2903334344e-02 1.9140817244e+01 9.9966390327e-02 1.9515449567e+02 4.3921108576e+02 5.3918884794e+01 5.3937012848e+02 1.1156779425e-01 1.0000000000e-01 0.0000000000e+00 1.9510281380e+02 1.7931149015e-04 2.7833328507e+08 1.3968991407e+00 1.0000000000e+00
5.4368758818e+00 2.7037508033e-04 2.3751521370e-02 1.8803060892e+01 9.9015506125e-02 1.9107349479e+02 4.3066329407e+02 5.4543200020e+01 5.5085513527e+02 1.1191254686e-01 1.0000000000e-01 0.0000000000e+00 1.9102181292e+02 1.7525520919e-04 2.4657745526e+08 1.4058750197e+00 1.0000000000e+00
5.4924295129e+00 2.7037508033e-04 2.4620394871e-02 1.8472817446e+01 9.8010060142e-02 1.8710337057e+02 4.2237404154e+02 5.5151652629e+01 5.6271420045e+02 1.1226885443e-01 1.0000000000e-01 0.0000000000e+00 1.8705907182e+02 1.7119106126e-04 2.1854788136e+08 1.4154800175e+00 1.0000000000e+00
5.5462857250e+00 2.7037508033e-04 2.5510204082e-02 1.8140865211e+01 9.6948434024e-02 1.8324966757e+02 4.1432672336e+02 5.5743787373e+01 5.7498388637e+02 1.1263708893e-01 1.0000000000e-01 0.0000000000e+00 1.8321275194e+02 1.6711762309e-04 1.9379066081e+08 1.4257350814e+00 1.0000000000e+00
5.5984081448e+00 2.7037508033e-04 2.6421198237e-02 1.7816671025e+01 9.5829154238e-02 1.7950710078e+02 4.0650867141e+02 5.6319154966e+01 5.8770376733e+02 1.1301763981e-01 1.0000000000e-01 0.0000000000e+00 1.7946280203e+02 1.6306561546e-04 1.7191130905e+08 1.4366601726e+00 1.0000000000e+00
5.6487616461e+00 2.7037508033e-04 2.7353626572e-02 1.7495375293e+01 9.4650879130e-02 1.7586338424e+02 3.9891498283e+02 5.6877311852e+01 6.0091688926e+02 1.1341091546e-01 1.0000000000e-01 0.0000000000e+00 1.7582646862e+02 1.5901916336e-04 1.5256273757e+08 1.4482737633e+00 1.0000000000e+00
5.6973123693e+00 2.7037508033e-04 2.8307738320e-02 1.7178694014e+01 9.3412402198e-02 1.7232029163e+02 3.9153266506e+02 5.7417820404e+01 6.1467020495e+02 1.1381734414e-01 1.0000000000e-01 0.0000000000e+00 1.7228337600e+02 1.5499624101e-04 1.3544371728e+08 1.4605929394e+00 1.0000000000e+00
5.7440277282e+00 2.7037508033e-04 2.9283782717e-02 1.6866122482e+01 9.2112761947e-02 1.6886987742e+02 3.8435377257e+02 5.7940248647e+01 6.2901434526e+02 1.1423737562e-01 1.0000000000e-01 0.0000000000e+00 1.6883296179e+02 1.5099873756e-04 1.2028928202e+08 1.4736329393e+00 1.0000000000e+00
5.7888764253e+00 2.7037508033e-04 3.0282008997e-02 1.6557228093e+01 9.0751079048e-02 1.6551175228e+02 3.7737791603e+02 5.8444170313e+01 6.4400523858e+02 1.1467148251e-01 1.0000000000e-01 0.0000000000e+00 1.6547483665e+02 1.4701630818e-04 1.0686765844e+08 1.4874069742e+00 1.0000000000e+00
5.8318284355e+00 2.7037508033e-04 3.1302666395e-02 1.6251967586e+01 8.9326866261e-02 1.6223847540e+02 3.7059765463e+02 5.8929164382e+01 6.5970258276e+02 1.1512016191e-01 1.0000000000e-01 0.0000000000e+00 1.6220894290e+02 1.4305212238e-04 9.4974609535e+07 1.5019259111e+00 1.0000000000e+00
5.8728550425e+00 2.7037508033e-04 3.2346004146e-02 1.5950456323e+01 8.7839806893e-02 1.5905754527e+02 3.6399833748e+02 5.9394815465e+01 6.7617197221e+02 1.1558393694e-01 1.0000000000e-01 0.0000000000e+00 1.5902062964e+02 1.3912583695e-04 8.4431630838e+07 1.5171980894e+00 1.0000000000e+00
5.9119288205e+00 2.7037508033e-04 3.3412271483e-02 1.5655059209e+01 8.6289872562e-02 1.5595656054e+02 3.5757494637e+02 5.9840713336e+01 6.9348478054e+02 1.1606335866e-01 1.0000000000e-01 0.0000000000e+00 1.5591964491e+02 1.3524152269e-04 7.5081336643e+07 1.5332289890e+00 1.0000000000e+00
5.9490236484e+00 2.7037508033e-04 3.4501717642e-02 1.5360390315e+01 8.4677361825e-02 1.5293013528e+02 3.5132209535e+02 6.0266453060e+01 7.1171859586e+02 1.1655900781e-01 1.0000000000e-01 0.0000000000e+00 1.5290060278e+02 1.3139159828e-04 6.6785555828e+07 1.5500209819e+00 1.0000000000e+00
5.9841147118e+00 2.7037508033e-04 3.5614591858e-02 1.5066903874e+01 8.3002881028e-02 1.4998610686e+02 3.4523285555e+02 6.0671634920e+01 7.3095818083e+02 1.1707149690e-01 1.0000000000e-01 0.0000000000e+00 1.4995657436e+02 1.2758195354e-04 5.9422725229e+07 1.5675730951e+00 1.0000000000e+00
6.0171784904e+00 2.7037508033e-04 3.6751143364e-02 1.4781161062e+01 8.1267386145e-02 1.4710888706e+02 3.3930640500e+02 6.1055864184e+01 7.5129602513e+02 1.1760147230e-01 1.0000000000e-01 0.0000000000e+00 1.4707935456e+02 1.2381917444e-04 5.2885532946e+07 1.5858806306e+00 1.0000000000e+00
6.0481927774e+00 2.7037508033e-04 3.7911621396e-02 1.4493832033e+01 7.9472276143e-02 1.4431129543e+02 3.3354079700e+02 6.1418751319e+01 7.7283241779e+02 1.1814961660e-01 1.0000000000e-01 0.0000000000e+00 1.4428176293e+02 1.2008291922e-04 4.7079307291e+07 1.6049349476e+00 1.0000000000e+00
6.0771366809e+00 2.7037508033e-04 3.9096275188e-02 1.4213951019e+01 7.7619222984e-02 1.4157284811e+02 3.2791554768e+02 6.1759912165e+01 7.9567805230e+02 1.1871665076e-01 1.0000000000e-01 0.0000000000e+00 1.4155069873e+02 1.1642053138e-04 4.1920834479e+07 1.6247232767e+00 1.0000000000e+00
6.1039906224e+00 2.7037508033e-04 4.0305353976e-02 1.3932584728e+01 7.5710388999e-02 1.3890673235e+02 3.2243646118e+02 6.2078967838e+01 8.1995309571e+02 1.1930333690e-01 1.0000000000e-01 0.0000000000e+00 1.3888458297e+02 1.1279981243e-04 3.7336429275e+07 1.6452283381e+00 1.0000000000e+00
6.1287363567e+00 2.7037508033e-04 4.1539106992e-02 1.3658046386e+01 7.3748320358e-02 1.3630650953e+02 3.1710448200e+02 6.2375545235e+01 8.4578936757e+02 1.1991048078e-01 1.0000000000e-01 0.0000000000e+00 1.3628436016e+02 1.0922767918e-04 3.3261074102e+07 1.6664282514e+00 1.0000000000e+00
6.1513569663e+00 2.7037508033e-04 4.2797783473e-02 1.3383991119e+01 7.1735959452e-02 1.3377320350e+02 3.1189848461e+02 6.2649277098e+01 8.7333155612e+02 1.2053893477e-01 1.0000000000e-01 0.0000000000e+00 1.3375105413e+02 1.0572526853e-04 2.9637171180e+07 1.6882961929e+00 1.0000000000e+00
6.1718369007e+00 2.7037508033e-04 4.4081632653e-02 1.3111291349e+01 6.9676698277e-02 1.3129294927e+02 3.0682675339e+02 6.2899802829e+01 9.0273799397e+02 1.2118960068e-01 1.0000000000e-01 0.0000000000e+00 1.3127079989e+02 1.0227448530e-04 2.6413969957e+07 1.7108003737e+00 1.0000000000e+00
6.1901619751e+00 2.7037508033e-04 4.5390903766e-02 1.2840819494e+01 6.7574331435e-02 1.2887398795e+02 3.0188276322e+02 6.3126768763e+01 9.3418266112e+02 1.2186343297e-01 1.0000000000e-01 0.0000000000e+00 1.2885183857e+02 9.8883562164e-05 2.3546470500e+07 1.7339038085e+00 1.0000000000e+00
6.2063194025e+00 2.7037508033e-04 4.6725846048e-02 1.2574399705e+01 6.5433048713e-02 1.2651077499e+02 2.9706835266e+02 6.3329828989e+01 9.6785691992e+02 1.2256144205e-01 1.0000000000e-01 0.0000000000e+00 1.2649600874e+02 9.5548591542e-05 2.0994832651e+07 1.7575642177e+00 1.0000000000e+00
6.2202978227e+00 2.7037508033e-04 4.8086708732e-02 1.2309147951e+01 6.3257440743e-02 1.2420776623e+02 2.9236582818e+02 6.3508646214e+01 1.0039711608e+03 1.2328469775e-01 1.0000000000e-01 0.0000000000e+00 1.2419299998e+02 9.2289380663e-05 1.8723793544e+07 1.7817340630e+00 1.0000000000e+00
6.2320873257e+00 2.7037508033e-04 4.9473741054e-02 1.2046261103e+01 6.1052459582e-02 1.2195883310e+02 2.8778382745e+02 6.3662892564e+01 1.0427572124e+03 1.2403433303e-01 1.0000000000e-01 0.0000000000e+00 1.2193668372e+02 8.9089353087e-05 1.6702073081e+07 1.8063604268e+00 1.0000000000e+00
6.2416794988e+00 2.7037508033e-04 5.0887192247e-02 1.1787938239e+01 5.8823386453e-02 1.1975874828e+02 2.8330974003e+02 6.3792250892e+01 1.0844709008e+03 1.2481154774e-01 1.0000000000e-01 0.0000000000e+00 1.1974398203e+02 8.5968804926e-05 1.4901966863e+07 1.8313852107e+00 1.0000000000e+00
6.2490674636e+00 2.7037508033e-04 5.2327311547e-02 1.1526954853e+01 5.6575839128e-02 1.1760767040e+02 2.7895110769e+02 6.3896415871e+01 1.1293940462e+03 1.2561761283e-01 1.0000000000e-01 0.0000000000e+00 1.1759290414e+02 8.2901490465e-05 1.3298895075e+07 1.8567451530e+00 1.0000000000e+00
6.2542459163e+00 2.7037508033e-04 5.3794348189e-02 1.1269937014e+01 5.4315665627e-02 1.1551226877e+02 2.7469983348e+02 6.3975095358e+01 1.1778387436e+03 1.2645387458e-01 1.0000000000e-01 0.0000000000e+00 1.1549750252e+02 7.9906663080e-05 1.1871030705e+07 1.8823720955e+00 1.0000000000e+00
6.2572111817e+00 2.7037508033e-04 5.5288551407e-02 1.1016156501e+01 5.2048955374e-02 1.1345699127e+02 2.7055513151e+02 6.4028011926e+01 1.2301497977e+03 1.2732175917e-01 1.0000000000e-01 0.0000000000e+00 1.1344960814e+02 7.6980469736e-05 1.0599023938e+07 1.9081931961e+00 1.0000000000e+00
6.2579612618e+00 2.7037508033e-04 5.6810170435e-02 1.0761849653e+01 4.9781935526e-02 1.1146028127e+02 2.6650591267e+02 6.4054904428e+01 1.2867098025e+03 1.2822277747e-01 1.0000000000e-01 0.0000000000e+00 1.1144551502e+02 7.4131269197e-05 9.4656857825e+06 1.9341313124e+00 1.0000000000e+00
6.2564958836e+00 2.7037508033e-04 5.8359454508e-02 1.0512935947e+01 4.7520930780e-02 1.0949848249e+02 2.6255805319e+02 6.4055529534e+01 1.3479434953e+03 1.2915853025e-01 1.0000000000e-01 0.0000000000e+00 1.0949109937e+02 7.1355551908e-05 8.4557272522e+06 1.9601053417e+00 1.0000000000e+00
6.2528165696e+00 2.7037508033e-04 5.9936652862e-02 1.0262097149e+01 4.5272410277e-02 1.0758644050e+02 2.5870424924e+02 6.4029663823e+01 1.4143197464e+03 1.3013071341e-01 1.0000000000e-01 0.0000000000e+00 1.0757905737e+02 6.8650428700e-05 7.5556115334e+06 1.9860308259e+00 1.0000000000e+00
6.2469266623e+00 2.7037508033e-04 6.1542014730e-02 1.0013147393e+01 4.3042763762e-02 1.0572057188e+02 2.5494830055e+02 6.3977105040e+01 1.4863614566e+03 1.3114112405e-01 1.0000000000e-01 0.0000000000e+00 1.0571318876e+02 6.6013520471e-05 6.7532565477e+06 2.0118203267e+00 1.0000000000e+00
6.2388314020e+00 2.7037508033e-04 6.3175789347e-02 9.7672979720e+00 4.0838255356e-02 1.0389474807e+02 2.5128407853e+02 6.3897674375e+01 1.5646524029e+03 1.3219166639e-01 1.0000000000e-01 0.0000000000e+00 1.0388736494e+02 6.3451935444e-05 6.0379483390e+06 2.0373842607e+00 1.0000000000e+00
6.2285379717e+00 2.7037508033e-04 6.4838225948e-02 9.5243758453e+00 3.8665209426e-02 1.0211612145e+02 2.4771135247e+02 6.3791218180e+01 1.6498350617e+03 1.3328435844e-01 1.0000000000e-01 0.0000000000e+00 1.0210135520e+02 6.0963103266e-05 5.4001700806e+06 2.0626313669e+00 1.0000000000e+00
6.2160555193e+00 2.7037508033e-04 6.6529573767e-02 9.2816267605e+00 3.6529497317e-02 1.0037459793e+02 2.4422002825e+02 6.3657609376e+01 1.7426357889e+03 1.3442133936e-01 1.0000000000e-01 0.0000000000e+00 1.0035983168e+02 5.8553559562e-05 4.8314235803e+06 2.0874695375e+00 1.0000000000e+00
6.2013952336e+00 2.7037508033e-04 6.8250082040e-02 9.0431748854e+00 3.4436889909e-02 9.8666918543e+01 2.4082161317e+02 6.3496749727e+01 1.8438584290e+03 1.3560487676e-01 1.0000000000e-01 0.0000000000e+00 9.8659535417e+01 5.6211588428e-05 4.3241739368e+06 2.1118066277e+00 1.0000000000e+00
6.1845703499e+00 2.7037508033e-04 7.0000000000e-02 8.8026825568e+00 3.2392791525e-02 9.7008851735e+01 2.3750234316e+02 6.3308571102e+01 1.9544030669e+03 1.3683737521e-01 1.0000000000e-01 0.0000000000e+00 9.7001468610e+01 5.3943474961e-05 3.8717074144e+06 2.1355511504e+00 1.0000000000e+00
1.2279951310e-01 2.8880360844e-04 0.0000000000e+00 2.7273416289e+01 1.2366253743e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 0.0000000000e+00 1.0696302786e+01 1.7610389301e-03 2.5236401215e+03 0.0000000000e+00 1.0000000000e+00
1.2279957156e-01 2.8880360844e-04 4.1539106992e-08 2.7273416289e+01 1.2366253743e-01 4.8498053380e+03 7.3489120395e+03 5.8119556463e-07 4.6998515211e-06 1.0377394090e-01 1.0000000000e-01 0.0000000000e+00 1.0696302786e+01 2.0489430489e-12 4.1706607364e+06 9.0733731598e-04 1.0000000000e+00
1.2280323236e-01 2.8880360844e-04 3.3231285594e-07 2.7273416289e+01 1.2366253742e-01 4.8497610393e+03 7.3489046563e+03 3.7195802287e-05 3.0078472480e-04 1.0377394108e-01 1.0000000000e-01 0.0000000000e+00 1.0733218412e+01 -1.3328368949e-10 -2.7130000442e+08 7.2585459498e-03 1.0000000000e+00
1.2284186949e-01 2.8880360844e-04 1.1215558888e-06 2.7273416289e+01 1.2366253725e-01 4.8492737530e+03 7.3488825070e+03 4.2359760276e-04 3.4254319229e-03 1.0377394293e-01 1.0000000000e-01 0.0000000000e+00 1.1486297193e+01 2.2411948789e-07 4.5619011594e+11 2.4492209958e-02 1.0000000000e+00
1.2303725637e-01 2.8880360844e-04 2.6585028475e-06 2.7273416289e+01 1.2366253712e-01 4.8468077892e+03 7.3487791432e+03 2.3776127480e-03 1.9226621120e-02 1.0377395232e-01 1.0000000000e-01 0.0000000000e+00 1.5253169094e+03 8.4416188152e-09 1.7181514580e+10 5.7990629522e-02 1.0000000000e+00
1.2370327064e-01 2.8880360844e-04 5.1923883740e-06 2.7273416289e+01 1.2366253269e-01 4.8384131757e+03 7.3484173701e+03 9.0382701142e-03 7.3088185383e-02 1.0377398438e-01 1.0000000000e-01 0.0000000000e+00 2.8207896079e+03 3.2463631133e-08 6.6058072995e+10 1.1283233040e-01 1.0000000000e+00
1.2547321476e-01 2.8880360844e-04 8.9724471103e-06 2.7273409078e+01 1.2366253155e-01 4.8160496675e+03 7.3474501590e+03 2.6739085648e-02 2.1622625150e-01 1.0377407026e-01 1.0000000000e-01 0.0000000000e+00 3.5955599896e+03 -2.0243595861e-07 -4.1165238798e+11 1.9301392659e-01 1.0000000000e+00
1.2940436795e-01 2.8880360844e-04 1.4247913698e-05 2.7273394658e+01 1.2366252894e-01 4.7662578705e+03 7.3451687733e+03 6.6053748083e-02 5.3414521479e-01 1.0377426433e-01 1.0000000000e-01 0.0000000000e+00 4.0529519853e+03 2.6054136673e-07 5.2898734988e+11 2.9974202058e-01 1.0000000000e+00
1.3694874741e-01 2.8880360844e-04 2.1268022780e-05 2.7274728524e+01 1.2366251578e-01 4.6704336066e+03 7.3402898469e+03 1.4150391391e-01 1.1442749084e+00 1.0377464972e-01 1.0000000000e-01 0.0000000000e+00 4.2597251121e+03 -1.2892100479e-06 -2.6088495991e+12 4.2894508343e-01 1.0000000000e+00
1.4965781806e-01 2.8880360844e-04 3.0282008997e-05 2.7274728524e+01 1.2366250588e-01 4.5097546505e+03 7.3302635627e+03 2.6860640370e-01 2.1720925173e+00 1.0377533791e-01 1.0000000000e-01 0.0000000000e+00 4.2696849481e+03 -1.4360962158e-06 -2.8862957014e+12 5.6984266579e-01 1.0000000000e+00
1.6866582223e-01 2.8880360844e-04 4.1539106992e-05 2.7274663633e+01 1.2366248866e-01 4.2759826891e+03 7.3097236433e+03 4.5870671074e-01 3.7093440033e+00 1.0377645967e-01 1.0000000000e-01 0.0000000000e+00 4.1310224069e+03 2.8755862552e-06 5.6988933582e+12 7.0757872886e-01 1.0000000000e+00
1.9430970803e-01 2.8880360844e-04 5.5288551407e-05 2.7274490591e+01 1.2366246029e-01 3.9821636614e+03 7.2662885440e+03 7.1517827473e-01 5.7833094462e+00 1.0377815078e-01 1.0000000000e-01 0.0000000000e+00 3.8914693502e+03 5.4834965121e-06 1.0548243730e+13 8.2955450694e-01 1.0000000000e+00
2.2619589274e-01 2.8880360844e-04 7.1779576883e-05 2.7273740742e+01 1.2366242053e-01 3.6591659457e+03 7.1688969883e+03 1.0340901719e+00 8.3622022552e+00 1.0378054060e-01 1.0000000000e-01 0.0000000000e+00 3.6003519696e+03 1.8150186690e-05 3.2636411418e+13 9.2998665402e-01 1.0000000000e+00
2.6355856496e-01 2.8880360844e-04 9.1261418062e-05 2.7273272087e+01 1.2366235284e-01 3.3382062682e+03 6.9509392919e+03 1.4077901525e+00 1.1384144973e+01 1.0378374791e-01 1.0000000000e-01 0.0000000000e+00 3.2985810347e+03 -6.4242872603e-05 -9.8992471278e+13 1.0092456881e+00 1.0000000000e+00
3.0557467884e-01 2.8880360844e-04 1.1398330959e-04 2.7272752961e+01 1.2366225365e-01 3.0384656280e+03 6.5364648844e+03 1.8280545793e+00 1.4782640016e+01 1.0378788189e-01 1.0000000000e-01 0.0000000000e+00 3.0107272262e+03 5.3541104284e-05 6.0668319593e+13 1.0706676685e+00 1.0000000000e+00
3.5152009553e-01 2.8880360844e-04 1.4019448610e-04 2.7273084625e+01 1.2366211305e-01 2.7676307741e+03 6.0073609242e+03 2.2876498744e+00 1.8499197676e+01 1.0379304472e-01 1.0000000000e-01 0.0000000000e+00 2.7475117576e+03 8.7833760313e-05 6.5258948321e+13 1.1181261133e+00 1.0000000000e+00
4.0081205888e-01 2.8880360844e-04 1.7014418224e-04 2.7272003112e+01 1.2366191483e-01 2.5267921451e+03 5.4878536137e+03 2.7807572552e+00 2.2486771768e+01 1.0379933396e-01 1.0000000000e-01 0.0000000000e+00 2.5117453357e+03 2.5023128969e-04 1.1828090394e+14 1.1549931208e+00 1.0000000000e+00
4.5299870799e-01 2.8880360844e-04 2.0408163265e-04 2.7271440726e+01 1.2366164388e-01 2.3140468270e+03 4.9761138702e+03 3.3028679254e+00 2.6708911686e+01 1.0380684417e-01 1.0000000000e-01 0.0000000000e+00 2.3024996191e+03 2.0570152396e-04 5.9600479156e+13 1.1839039625e+00 1.0000000000e+00
5.0773673941e-01 2.8880360844e-04 2.4225607198e-04 2.7270575516e+01 1.2366127228e-01 2.1266179284e+03 4.6088025066e+03 3.8505597159e+00 3.1137959725e+01 1.0381566806e-01 1.0000000000e-01 0.0000000000e+00 2.1175514505e+03 1.7775857288e-04 3.5102010793e+13 1.2068536878e+00 1.0000000000e+00
5.6475671353e-01 2.8880360844e-04 2.8491673486e-04 2.7269364222e+01 1.2366079195e-01 1.9612199440e+03 4.2552603401e+03 4.4211501280e+00 3.5752238510e+01 1.0382589725e-01 1.0000000000e-01 0.0000000000e+00 1.9539697150e+03 1.9255339587e-04 2.5511918543e+13 1.2252711212e+00 1.0000000000e+00
6.2384925264e-01 2.8880360844e-04 3.3231285594e-04 2.7268095247e+01 1.2366016676e-01 1.8149368278e+03 3.9358650848e+03 5.0125583865e+00 4.0534947655e+01 1.0383762267e-01 1.0000000000e-01 0.0000000000e+00 1.8090377107e+03 2.0043432057e-04 1.7977715157e+13 1.2402250563e+00 1.0000000000e+00
6.8483953106e-01 2.8880360844e-04 3.8469366986e-04 2.7268441331e+01 1.2365936190e-01 1.6849646360e+03 3.5217090169e+03 5.6230502735e+00 4.5472095176e+01 1.0385093498e-01 1.0000000000e-01 0.0000000000e+00 1.6800991564e+03 2.5056409696e-04 1.2889813753e+13 1.2524696832e+00 1.0000000000e+00
7.4760760055e-01 2.8880360844e-04 4.4230841125e-04 2.7264064811e+01 1.2365833506e-01 1.5694734135e+03 3.3643702402e+03 6.2514417251e+00 5.0554147622e+01 1.0386592438e-01 1.0000000000e-01 0.0000000000e+00 1.5654126946e+03 2.3232311233e-04 9.5098393641e+12 1.2626581129e+00 1.0000000000e+00
8.1202175906e-01 2.8880360844e-04 5.0540631478e-04 2.7260748172e+01 1.2365705440e-01 1.4661210944e+03 3.1699323042e+03 6.8964318891e+00 5.5770630493e+01 1.0388268155e-01 1.0000000000e-01 0.0000000000e+00 1.4626805580e+03 2.3080781468e-04 7.0155681393e+12 1.2711579333e+00 1.0000000000e+00
8.7798482310e-01 2.8880360844e-04 5.7423661506e-04 2.7256660055e+01 1.2365546339e-01 1.3733185043e+03 2.9763648199e+03 7.5570664420e+00 6.1113890442e+01 1.0390129702e-01 1.0000000000e-01 0.0000000000e+00 1.3703874036e+03 2.3540969315e-04 5.2217732637e+12 1.2783101121e+00 1.0000000000e+00
