# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.3273838111e-02 8.5302336456e-04 5.4956238551e-02 4.5837377989e-01 4.8429839343e-05 1.1302093423e+00 2.9759906686e+00 6.5227102248e-03 1.3468370561e+02 1.2487847594e+01 1.0000000000e+01 0.0000000000e+00 7.6540035258e-01 4.8136086253e-05 1.0747350375e-03 3.3400979073e+00 1.0000000000e+00
6.3249668841e-02 8.5302336456e-04 5.6541418347e-02 4.3304475724e-01 4.2010444348e-05 1.1122634450e+00 2.9432785206e+00 6.5204602627e-03 1.5521045692e+02 1.2586258971e+01 1.0000000000e+01 0.0000000000e+00 7.4824703227e-01 4.4440649544e-05 9.5487499883e-04 3.3174478120e+00 1.0000000000e+00
6.3201860516e-02 8.5302336456e-04 5.8156791140e-02 4.1119099474e-01 3.6489307217e-05 1.0904096825e+00 2.8992753822e+00 6.5153233861e-03 1.7855431859e+02 1.2688561810e+01 1.0000000000e+01 0.0000000000e+00 7.3844722758e-01 4.3576784485e-05 8.4858457719e-04 3.2946165766e+00 1.0000000000e+00
6.3130476863e-02 8.5302336456e-04 5.9802641769e-02 3.9302158481e-01 3.1731637856e-05 1.0722402725e+00 2.8663397217e+00 6.5072947829e-03 2.0507276720e+02 1.2794939808e+01 1.0000000000e+01 0.0000000000e+00 7.2114254008e-01 4.0100727026e-05 7.5439002945e-04 3.2716144032e+00 1.0000000000e+00
6.3035613646e-02 8.5302336456e-04 6.1479255073e-02 3.7459261188e-01 2.7619648529e-05 1.0501197370e+00 2.8368360608e+00 6.4963795892e-03 2.3520862630e+02 1.2905587807e+01 1.0000000000e+01 0.0000000000e+00 7.1116207133e-01 3.7580797260e-05 6.7085923555e-04 3.2484490637e+00 1.0000000000e+00
6.2917396088e-02 8.5302336456e-04 6.3186915893e-02 3.5720189095e-01 2.4063607928e-05 1.0290374534e+00 2.8009875266e+00 6.4825778053e-03 2.6939342698e+02 1.3020712607e+01 1.0000000000e+01 0.0000000000e+00 6.9688472758e-01 3.5906783550e-05 5.9677692300e-04 3.2251291402e+00 1.0000000000e+00
6.2775975922e-02 8.5302336456e-04 6.4925909069e-02 3.4056822876e-01 2.0981350700e-05 1.0124037912e+00 2.7548213632e+00 6.4658835735e-03 3.0817289440e+02 1.3140533848e+01 1.0000000000e+01 0.0000000000e+00 6.8562007914e-01 3.4908019412e-05 5.3106677181e-04 3.2016631961e+00 1.0000000000e+00
6.2611529878e-02 8.5302336456e-04 6.6696519438e-02 3.2406434808e-01 1.8307392186e-05 9.9589991050e-01 2.7235512319e+00 6.4463021778e-03 3.5211471477e+02 1.3265284964e+01 1.0000000000e+01 0.0000000000e+00 6.7444332133e-01 3.2884942280e-05 4.7279081059e-04 3.1780600678e+00 1.0000000000e+00
6.2424256223e-02 8.5302336456e-04 6.8499031842e-02 3.0981001338e-01 1.5981925321e-05 9.7426245050e-01 2.7019137719e+00 6.4238420523e-03 4.0194419154e+02 1.3395214230e+01 1.0000000000e+01 0.0000000000e+00 6.5979000102e-01 3.0510464157e-05 4.2109399723e-04 3.1543279608e+00 1.0000000000e+00
6.2214373676e-02 8.5302336456e-04 7.0333731120e-02 2.9592339293e-01 1.3959353732e-05 9.6039025022e-01 2.6658921957e+00 6.3985578158e-03 4.5837063366e+02 1.3530585882e+01 1.0000000000e+01 0.0000000000e+00 6.5039546977e-01 2.9061886856e-05 3.7521567498e-04 3.1304747895e+00 1.0000000000e+00
6.1982121610e-02 8.5302336456e-04 7.2200902111e-02 2.8241890690e-01 1.2198902739e-05 9.4317978137e-01 2.6339154762e+00 6.3704350157e-03 5.2221377219e+02 1.3671681355e+01 1.0000000000e+01 0.0000000000e+00 6.3874019633e-01 2.7455429242e-05 3.3450239753e-04 3.1065091535e+00 1.0000000000e+00
6.1727757360e-02 8.5302336456e-04 7.4100829655e-02 2.6972916028e-01 1.0663044473e-05 9.3049003475e-01 2.5990763537e+00 6.3394850498e-03 5.9452861381e+02 1.3818800620e+01 1.0000000000e+01 0.0000000000e+00 6.2514644633e-01 2.6453512888e-05 2.9836085764e-04 3.0824390108e+00 1.0000000000e+00
6.1451556532e-02 8.5302336456e-04 7.6033798591e-02 2.5752248925e-01 9.3224582970e-06 9.1459180106e-01 2.5757949947e+00 6.3057290349e-03 6.7640195687e+02 1.3972263643e+01 1.0000000000e+01 0.0000000000e+00 6.1437984477e-01 2.4427383798e-05 2.6628264353e-04 3.0582730063e+00 1.0000000000e+00
6.1153811101e-02 8.5302336456e-04 7.8000093760e-02 2.4560422154e-01 8.1533039176e-06 8.9898197070e-01 2.5454189137e+00 6.2692006714e-03 7.6891536668e+02 1.4132411975e+01 1.0000000000e+01 0.0000000000e+00 6.0880855570e-01 2.3299511984e-05 2.3779353350e-04 3.0340187830e+00 1.0000000000e+00
6.0834830333e-02 8.5302336456e-04 8.0000000000e-02 2.3486840750e-01 7.1300962728e-06 8.7718588887e-01 2.5236228319e+00 6.2298939440e-03 8.7374611866e+02 1.4299610498e+01 1.0000000000e+01 0.0000000000e+00 5.9404781352e-01 2.1584050948e-05 2.1249532920e-04 3.0096848650e+00 1.0000000000e+00
1.2695608579e+00 8.9238760259e-04 0.0000000000e+00 1.3189679374e+01 1.3875900609e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+01 0.0000000000e+00 8.1768750001e+00 1.0455881947e-01 3.9636025365e+03 0.0000000000e+00 1.0000000000e+00
1.2695608595e+00 8.9238760259e-04 4.7473265134e-08 1.3189679374e+01 1.3875900986e+00 4.1045562244e+00 7.3715891719e+00 4.0962850624e-13 2.9520858260e-13 1.0108244298e+01 1.0000000000e+01 0.0000000000e+00 8.1753125001e+00 1.0455882014e-01 3.9636025618e+03 7.0237792059e-05 1.0000000000e+00
1.2695608565e+00 8.9238760259e-04 3.7978612107e-07 1.3188028265e+01 1.3875900529e+00 4.1049023084e+00 7.3719352559e+00 2.6216220610e-11 1.8893347178e-11 1.0108244299e+01 1.0000000000e+01 0.0000000000e+00 8.1767968751e+00 1.0455881958e-01 3.9636025406e+03 5.6190233155e-04 1.0000000000e+00
1.2695608377e+00 8.9238760259e-04 1.2817781586e-06 1.3188028265e+01 1.3875900280e+00 4.1049023084e+00 7.3719352559e+00 2.9861911296e-10 2.1520701860e-10 1.0108244307e+01 1.0000000000e+01 0.0000000000e+00 8.1767968751e+00 1.0455881878e-01 3.9636025103e+03 1.8964201923e-03 1.0000000000e+00
1.2695607439e+00 8.9238760259e-04 3.0382889686e-06 1.3188114786e+01 1.3875900150e+00 4.1049599891e+00 7.3719929365e+00 1.6778372576e-09 1.2091736316e-09 1.0108244347e+01 1.0000000000e+01 0.0000000000e+00 8.1768359376e+00 1.0455881541e-01 3.9636023826e+03 4.4952161125e-03 1.0000000000e+00
1.2695604174e+00 8.9238760259e-04 5.9341581418e-06 1.3188028265e+01 1.3875896170e+00 4.1049888294e+00 7.3591013076e+00 6.4004319059e-09 4.6126259720e-09 1.0108244483e+01 1.0000000000e+01 0.0000000000e+00 8.1768554688e+00 1.0455880187e-01 3.9636018695e+03 8.7797027964e-03 1.0000000000e+00
1.2695595375e+00 8.9238760259e-04 1.0254225269e-05 1.3188042685e+01 1.3875884575e+00 4.1049888294e+00 7.3591013076e+00 1.9111512842e-08 1.3773185225e-08 1.0108244850e+01 1.0000000000e+01 0.0000000000e+00 8.1768554688e+00 1.0455876448e-01 3.9636004519e+03 1.5171260459e-02 1.0000000000e+00
1.2695575244e+00 8.9238760259e-04 1.6283329941e-05 1.3189701005e+01 1.3875857144e+00 4.1049888294e+00 7.3591013076e+00 4.8191665452e-08 3.4730586335e-08 1.0108245690e+01 1.0000000000e+01 0.0000000000e+00 8.1768554688e+00 1.0455239304e-01 3.9635972508e+03 2.4091160036e-02 1.0000000000e+00
1.2695534244e+00 8.9238760259e-04 2.4306311749e-05 1.3189672164e+01 1.3875802638e+00 4.1050032496e+00 7.3591157277e+00 1.0737810670e-07 7.7385149892e-08 1.0108247399e+01 1.0000000000e+01 0.0000000000e+00 8.1768652345e+00 1.0455221800e-01 3.9635906150e+03 3.5960420368e-02 1.0000000000e+00
1.2695457901e+00 8.9238760259e-04 3.4608010283e-05 1.3189664954e+01 1.3875702310e+00 4.1050032496e+00 7.3591157277e+00 2.1767883340e-07 1.5687770503e-07 1.0108250584e+01 1.0000000000e+01 0.0000000000e+00 8.1756152345e+00 1.0455246685e-01 3.9635783824e+03 5.1199525129e-02 1.0000000000e+00
1.2695325044e+00 8.9238760259e-04 4.7473265134e-05 1.3188107576e+01 1.3875527382e+00 4.1050032496e+00 7.3591157277e+00 4.0957704832e-07 2.9517944584e-07 1.0108256126e+01 1.0000000000e+01 0.0000000000e+00 8.1756152345e+00 1.0455419100e-01 3.9635570781e+03 7.0227935238e-02 1.0000000000e+00
1.2695106305e+00 8.9238760259e-04 6.3186915893e-05 1.3188194097e+01 1.3875239531e+00 4.1050032496e+00 7.3591157277e+00 7.2552049180e-07 5.2288862487e-07 1.0108265251e+01 1.0000000000e+01 0.0000000000e+00 8.1762402345e+00 1.0455440917e-01 3.9635220160e+03 9.3463279396e-02 1.0000000000e+00
1.2694762077e+00 8.9238760259e-04 8.2033802152e-05 1.3187905694e+01 1.3874785215e+00 4.1050032496e+00 7.3591157277e+00 1.2226858742e-06 8.8122868591e-07 1.0108279612e+01 1.0000000000e+01 0.0000000000e+00 8.1762402345e+00 1.0455352520e-01 3.9634668397e+03 1.2132011932e-01 1.0000000000e+00
1.2694240384e+00 8.9238760259e-04 1.0429876350e-04 1.3187891274e+01 1.3874099349e+00 4.1050104596e+00 7.3591229378e+00 1.9760015450e-06 1.4242377074e-06 1.0108301377e+01 1.0000000000e+01 0.0000000000e+00 8.1762451173e+00 1.0455817625e-01 3.9633831569e+03 1.5420814736e-01 1.0000000000e+00
1.2693474747e+00 8.9238760259e-04 1.3026663953e-04 1.3187718232e+01 1.3873089656e+00 4.1050104596e+00 7.3591229378e+00 3.0814012487e-06 2.2211355402e-06 1.0108333325e+01 1.0000000000e+01 0.0000000000e+00 8.1762451173e+00 1.0455493851e-01 3.9632604269e+03 1.9252940615e-01 1.0000000000e+00
1.2692381547e+00 8.9238760259e-04 1.6022226983e-04 1.3187602870e+01 1.3871649096e+00 4.1050104596e+00 7.3572771565e+00 4.6592664133e-06 3.3588410296e-06 1.0108378948e+01 1.0000000000e+01 0.0000000000e+00 8.1762451173e+00 1.0456231752e-01 3.9630851552e+03 2.3667498298e-01 1.0000000000e+00
1.2690857561e+00 8.9238760259e-04 1.9445049399e-04 1.3187494719e+01 1.3869642064e+00 4.1050104596e+00 7.3572771565e+00 6.8579939955e-06 4.9446077726e-06 1.0108442563e+01 1.0000000000e+01 0.0000000000e+00 8.1756201173e+00 1.0456444688e-01 3.9628408946e+03 2.8701991024e-01 1.0000000000e+00
1.2688777295e+00 8.9238760259e-04 2.3323615160e-04 1.3187696601e+01 1.3866900415e+00 4.1050104596e+00 7.3554313752e+00 9.8575990228e-06 7.1087256186e-06 1.0108529428e+01 1.0000000000e+01 0.0000000000e+00 8.1749951173e+00 1.0456136669e-01 3.9625075333e+03 3.4391672753e-01 1.0000000000e+00
1.2685990288e+00 8.9238760259e-04 2.7686408226e-04 1.3187321677e+01 1.3863227742e+00 4.0976273343e+00 7.3646602818e+00 1.3873224230e-05 1.0007210793e-05 1.0108645853e+01 1.0000000000e+01 0.0000000000e+00 8.1749951173e+00 1.0456730307e-01 3.9620609810e+03 4.0768799324e-01 1.0000000000e+00
1.2682318489e+00 8.9238760259e-04 3.2561912555e-04 1.3188121996e+01 1.3858392973e+00 4.0976273343e+00 7.3517398125e+00 1.9158392989e-05 1.3824397263e-05 1.0108799330e+01 1.0000000000e+01 0.0000000000e+00 8.1743701173e+00 1.0442327261e-01 3.9614729472e+03 4.7861532091e-01 1.0000000000e+00
1.2677553654e+00 8.9238760259e-04 3.7978612107e-04 1.3188269803e+01 1.3852120540e+00 4.0976309394e+00 7.3628181055e+00 2.6007768912e-05 1.8775297860e-05 1.0108998642e+01 1.0000000000e+01 0.0000000000e+00 8.1731225587e+00 1.0442941842e-01 3.9607101517e+03 5.5692861289e-01 1.0000000000e+00
1.2671455372e+00 8.9238760259e-04 4.3964990841e-04 1.3185320879e+01 1.3844086975e+00 4.0902478141e+00 7.3498976362e+00 3.4759158119e-05 2.5107584330e-05 1.0109253979e+01 1.0000000000e+01 0.0000000000e+00 8.1731225587e+00 1.0458821500e-01 3.9597345856e+03 6.4279044580e-01 1.0000000000e+00
1.2663748944e+00 8.9238760259e-04 5.0549532715e-04 1.3184080745e+01 1.3833944226e+00 4.0902478141e+00 7.3535891989e+00 4.5794419213e-05 3.3102937576e-05 1.0109577042e+01 1.0000000000e+01 0.0000000000e+00 8.1718725587e+00 1.0459970341e-01 3.9585024979e+03 7.3628122021e-01 1.0000000000e+00
1.2654124592e+00 8.9238760259e-04 5.7760721689e-04 1.3180915518e+01 1.3821279122e+00 4.0902478141e+00 7.3480518549e+00 5.9538855389e-05 4.3077673826e-05 1.0109981125e+01 1.0000000000e+01 0.0000000000e+00 8.1699975587e+00 1.0472161762e-01 3.9569653783e+03 8.3738104062e-01 1.0000000000e+00
1.2642236839e+00 8.9238760259e-04 6.5627041721e-04 1.3178651552e+01 1.3805645486e+00 4.0902478141e+00 7.3406687296e+00 7.6458703557e-05 5.5382201168e-05 1.0110481185e+01 1.0000000000e+01 0.0000000000e+00 8.1699975587e+00 1.0477053312e-01 3.9550688370e+03 9.4595187835e-01 1.0000000000e+00
1.2627705282e+00 8.9238760259e-04 7.4176976772e-04 1.3180360342e+01 1.3786544383e+00 4.0828646888e+00 7.3295940416e+00 9.7056244883e-05 7.0399254653e-05 1.0111093868e+01 1.0000000000e+01 0.0000000000e+00 8.1662475587e+00 1.0464048998e-01 3.9527537844e+03 1.0617188945e+00 1.0000000000e+00
1.2610116705e+00 8.9238760259e-04 8.3439010800e-04 1.3176351535e+01 1.3763438346e+00 4.0680984382e+00 7.3351313856e+00 1.2186218989e-04 8.8540513514e-05 1.0111837518e+01 1.0000000000e+01 0.0000000000e+00 8.1649975587e+00 1.0466888460e-01 3.9499563681e+03 1.1842569306e+00 1.0000000000e+00
1.2589028223e+00 8.9238760259e-04 9.3441627763e-04 1.3171513569e+01 1.3735757074e+00 4.0607153129e+00 7.3203651350e+00 1.5142491102e-04 1.1024140148e-04 1.0112732122e+01 1.0000000000e+01 0.0000000000e+00 8.1618725587e+00 1.0482427406e-01 3.9466087342e+03 1.3129759622e+00 1.0000000000e+00
1.2563972795e+00 8.9238760259e-04 1.0421331162e-03 1.3171390998e+01 1.3702898172e+00 4.0607153129e+00 7.3019073218e+00 1.8629662706e-04 1.3595417898e-04 1.0113799221e+01 1.0000000000e+01 0.0000000000e+00 8.1587475587e+00 1.0472518389e-01 3.9426406054e+03 1.4471180333e+00 1.0000000000e+00
1.2534465055e+00 8.9238760259e-04 1.1578254634e-03 1.3163697839e+01 1.3664243134e+00 4.0459490622e+00 7.3000615404e+00 2.2701640323e-04 1.6613902504e-04 1.0115061758e+01 1.0000000000e+01 0.0000000000e+00 8.1543725587e+00 1.0491112106e-01 3.9379794956e+03 1.5857593376e+00 1.0000000000e+00
1.2500010061e+00 8.9238760259e-04 1.2817781586e-03 1.3162344146e+01 1.3619167863e+00 4.0385677395e+00 7.2779139670e+00 2.7409064843e-04 2.0125359434e-04 1.0116543879e+01 1.0000000000e+01 0.0000000000e+00 8.1493737794e+00 1.0481017575e-01 3.9325529659e+03 1.7278215637e+00 1.0000000000e+00
1.2460112282e+00 8.9238760259e-04 1.4142760416e-03 1.3153533424e+01 1.3567047603e+00 4.0238014889e+00 7.2668392791e+00 3.2797202517e-04 2.4174163369e-04 1.0118270678e+01 1.0000000000e+01 0.0000000000e+00 8.1418737794e+00 1.0500337997e-01 3.9262894034e+03 1.8720983803e+00 1.0000000000e+00
1.2414285928e+00 8.9238760259e-04 1.5556039519e-03 1.3151319929e+01 1.3507285088e+00 4.0016521129e+00 7.2373067779e+00 3.8903757980e-04 2.8802055874e-04 1.0120267904e+01 1.0000000000e+01 0.0000000000e+00 8.1362487794e+00 1.0477145865e-01 3.9191208229e+03 2.0172870360e+00 1.0000000000e+00
1.2362064896e+00 8.9238760259e-04 1.7060467291e-03 1.3144081005e+01 1.3439313132e+00 3.9795027370e+00 7.2280778712e+00 4.5756833686e-04 3.4047003173e-04 1.0122561636e+01 1.0000000000e+01 0.0000000000e+00 8.1281237794e+00 1.0483572118e-01 3.9109824432e+03 2.1620356258e+00 1.0000000000e+00
1.2303013068e+00 8.9238760259e-04 1.8658892128e-03 1.3136099443e+01 1.3362617213e+00 3.9647364864e+00 7.1930080260e+00 5.3373144768e-04 3.9942134028e-04 1.0125177944e+01 1.0000000000e+01 0.0000000000e+00 8.1193737794e+00 1.0491006075e-01 3.9018154548e+03 2.3049881461e+00 1.0000000000e+00
1.2236732671e+00 8.9238760259e-04 2.0354162426e-03 1.3127158940e+01 1.3276740176e+00 3.9315124225e+00 7.1634755248e+00 6.1756653630e-04 4.6514922196e-04 1.0128142555e+01 1.0000000000e+01 0.0000000000e+00 8.1137487794e+00 1.0499062450e-01 3.8915664586e+03 2.4448427702e+00 1.0000000000e+00
1.2162871184e+00 8.9238760259e-04 2.2149126581e-03 1.3117439747e+01 1.3181292626e+00 3.9093630466e+00 7.1394803676e+00 7.0897865393e-04 5.3786732005e-04 1.0131480546e+01 1.0000000000e+01 0.0000000000e+00 8.1012487794e+00 1.0507424875e-01 3.8801880084e+03 2.5803973308e+00 1.0000000000e+00
1.2081125756e+00 8.9238760259e-04 2.4046632988e-03 1.3106264118e+01 1.3075964687e+00 3.8872136707e+00 7.1007189597e+00 8.0773696961e-04 6.1772648441e-04 1.0135216074e+01 1.0000000000e+01 0.0000000000e+00 8.0893737794e+00 1.0517694388e-01 3.8676377571e+03 2.7105918209e+00 1.0000000000e+00
1.1991244911e+00 8.9238760259e-04 2.6049530044e-03 1.3094079077e+01 1.2960523130e+00 3.8502980442e+00 7.0656491145e+00 9.1348105777e-04 7.0481804525e-04 1.0139372172e+01 1.0000000000e+01 0.0000000000e+00 8.0762487794e+00 1.0542573405e-01 3.8538774790e+03 2.8345442777e+00 1.0000000000e+00
1.1893027417e+00 8.9238760259e-04 2.8160666145e-03 1.3081036037e+01 1.2834799695e+00 3.8244571056e+00 7.0287334880e+00 1.0257335342e-03 7.9918156771e-04 1.0143970601e+01 1.0000000000e+01 0.0000000000e+00 8.0606237794e+00 1.0553716573e-01 3.8388699622e+03 2.9515655893e+00 1.0000000000e+00
1.1786319011e+00 8.9238760259e-04 3.0382889686e-03 1.3068411181e+01 1.2698705650e+00 3.7801583538e+00 6.9825889548e+00 1.1439176643e-03 9.0081437888e-04 1.0149031776e+01 1.0000000000e+01 0.0000000000e+00 8.0437487794e+00 1.0550381608e-01 3.8225778698e+03 3.0611685201e+00 1.0000000000e+00
1.1671006012e+00 8.9238760259e-04 3.2719049063e-03 1.3052462476e+01 1.2552204000e+00 3.7432427273e+00 6.9438275470e+00 1.2673801696e-03 1.0096873581e-03 1.0154574762e+01 1.0000000000e+01 0.0000000000e+00 8.0262487794e+00 1.0562089860e-01 3.8049587189e+03 3.1630610877e+00 1.0000000000e+00
1.1547008553e+00 8.9238760259e-04 3.5171992673e-03 1.3036239789e+01 1.2395307516e+00 3.6952524128e+00 6.8884541072e+00 1.3954139685e-03 1.1257598626e-03 1.0160617320e+01 1.0000000000e+01 0.0000000000e+00 8.0162487794e+00 1.0574895693e-01 3.7859627819e+03 3.2571288979e+00 1.0000000000e+00
1.1414271949e+00 8.9238760259e-04 3.7744568910e-03 1.3018107331e+01 1.2228066574e+00 3.6620292502e+00 6.8404646940e+00 1.5272831708e-03 1.2489980828e-03 1.0167176014e+01 1.0000000000e+01 0.0000000000e+00 7.9993743897e+00 1.0602496045e-01 3.7655291623e+03 3.3434139731e+00 1.0000000000e+00
1.1272758032e+00 8.9238760259e-04 4.0439626172e-03 1.3002252358e+01 1.2050554794e+00 3.6140389357e+00 6.7777081289e+00 1.6622459882e-03 1.3793937430e-03 1.0174266344e+01 1.0000000000e+01 0.0000000000e+00 7.9781243897e+00 1.0598445753e-01 3.7435811091e+03 3.4220871248e+00 1.0000000000e+00
1.1122436659e+00 8.9238760259e-04 4.3260012853e-03 1.2982150645e+01 1.1862858957e+00 3.5660486212e+00 6.7223346891e+00 1.7995746484e-03 1.5169822509e-03 1.0181902914e+01 1.0000000000e+01 0.0000000000e+00 7.9556243897e+00 1.0610463264e-01 3.7200235388e+03 3.4934208271e+00 1.0000000000e+00
1.0963277683e+00 8.9238760259e-04 4.6208577351e-03 1.2960095000e+01 1.1665061194e+00 3.5180583067e+00 6.6632696866e+00 1.9385729808e-03 1.6618626756e-03 1.0190099601e+01 1.0000000000e+01 0.0000000000e+00 7.9324993897e+00 1.0635070853e-01 3.6947386424e+03 3.5577607892e+00 1.0000000000e+00
1.0795244007e+00 8.9238760259e-04 4.9288168060e-03 1.2940851288e+01 1.1457245074e+00 3.4774511175e+00 6.6005131216e+00 2.0785890552e-03 1.8142136629e-03 1.0198869738e+01 1.0000000000e+01 0.0000000000e+00 7.9109368897e+00 1.0629078179e-01 3.6675828917e+03 3.6155015305e+00 1.0000000000e+00
1.0618285875e+00 8.9238760259e-04 5.2501633377e-03 1.2916127912e+01 1.1239469867e+00 3.4220776778e+00 6.5377565565e+00 2.2190251317e-03 1.9743147657e-03 1.0208226287e+01 1.0000000000e+01 0.0000000000e+00 7.8843743897e+00 1.0657360429e-01 3.6383839654e+03 3.6670669043e+00 1.0000000000e+00
1.0432336282e+00 8.9238760259e-04 5.5851821698e-03 1.2892385108e+01 1.1011777256e+00 3.3667042380e+00 6.4713084287e+00 2.3593436152e-03 2.1425638754e-03 1.0218182004e+01 1.0000000000e+01 0.0000000000e+00 7.8568743897e+00 1.0660954323e-01 3.6069375786e+03 3.7128937388e+00 1.0000000000e+00
1.0237308311e+00 8.9238760259e-04 5.9341581418e-03 1.2867474270e+01 1.0774184878e+00 3.3187139235e+00 6.4085518636e+00 2.4990696668e-03 2.3194976650e-03 1.0228749591e+01 1.0000000000e+01 0.0000000000e+00 7.8287493897e+00 1.0664861029e-01 3.5730054810e+03 3.7534139880e+00 1.0000000000e+00
1.0033093170e+00 8.9238760259e-04 6.2973760933e-03 1.2843010458e+01 1.0526683756e+00 3.2651862650e+00 6.3365663919e+00 2.6377898423e-03 2.5058127549e-03 1.0239941834e+01 1.0000000000e+01 0.0000000000e+00 7.7946868897e+00 1.0656697593e-01 3.5363120428e+03 3.7890509779e+00 1.0000000000e+00
9.8195607339e-01 8.9238760259e-04 6.6751208640e-03 1.2814588309e+01 1.0269240282e+00 3.2098128252e+00 6.2664267015e+00 2.7751529039e-03 2.7023935828e-03 1.0251771728e+01 1.0000000000e+01 0.0000000000e+00 7.7653118897e+00 1.0654762076e-01 3.4965431606e+03 3.8202082131e+00 1.0000000000e+00
9.5965604539e-01 8.9238760259e-04 7.0676772934e-03 1.2791386261e+01 1.0001795590e+00 3.1507478228e+00 6.1889038858e+00 2.9108627101e-03 2.9103401323e-03 1.0264252582e+01 1.0000000000e+01 0.0000000000e+00 7.7290618897e+00 1.0607481669e-01 3.4533431798e+03 3.8472649771e+00 1.0000000000e+00
9.3639237163e-01 8.9238760259e-04 7.4753302211e-03 1.2762293575e+01 9.7242727748e-01 3.1027575083e+00 6.1113810701e+00 3.0446758827e-03 3.1310062492e-03 1.0277398125e+01 1.0000000000e+01 0.0000000000e+00 7.6921868897e+00 1.0582347053e-01 3.4063128324e+03 3.8705763740e+00 1.0000000000e+00
9.1214667004e-01 8.9238760259e-04 7.8983644867e-03 1.2732148217e+01 9.4365783051e-01 3.0455382872e+00 6.0375498171e+00 3.1763961690e-03 3.3660465333e-03 1.0291222580e+01 1.0000000000e+01 0.0000000000e+00 7.6465618897e+00 1.0546514959e-01 3.3550071296e+03 3.8904697157e+00 1.0000000000e+00
8.8689935407e-01 8.9238760259e-04 8.3370649298e-03 1.2700597343e+01 9.1386075135e-01 2.9827821727e+00 5.9618732333e+00 3.3058675539e-03 3.6174740506e-03 1.0305740747e+01 1.0000000000e+01 0.0000000000e+00 7.6143746949e+00 1.0499901742e-01 3.2989320458e+03 3.9072454001e+00 1.0000000000e+00
8.6063002505e-01 8.9238760259e-04 8.7917163900e-03 1.2667719363e+01 8.8302539215e-01 2.9347918583e+00 5.8898877616e+00 3.4329701906e-03 3.8877366621e-03 1.0320968062e+01 1.0000000000e+01 0.0000000000e+00 7.5681246949e+00 1.0438779294e-01 3.2375430077e+03 3.9211782357e+00 1.0000000000e+00
8.3331799888e-01 8.9238760259e-04 9.2626037068e-03 1.2633514728e+01 8.5114044922e-01 2.8831099811e+00 5.8142107272e+00 3.5576149180e-03 4.1798212284e-03 1.0336920658e+01 1.0000000000e+01 0.0000000000e+00 7.5193746949e+00 1.0361354109e-01 3.1702441334e+03 3.9325151045e+00 1.0000000000e+00
8.0494283705e-01 8.9238760259e-04 9.7500117200e-03 1.2597997857e+01 8.1819571762e-01 2.8148160720e+00 5.7311505675e+00 3.6797372530e-03 4.4973802402e-03 1.0353615410e+01 1.0000000000e+01 0.0000000000e+00 7.4715621949e+00 1.0263801792e-01 3.0963864024e+03 3.9414844134e+00 1.0000000000e+00
7.7548536034e-01 8.9238760259e-04 1.0254225269e-02 1.2561024550e+01 7.8418336484e-01 2.7668257576e+00 5.6517819705e+00 3.7992950263e-03 4.8449064295e-03 1.0371069984e+01 1.0000000000e+01 0.0000000000e+00 7.4168746949e+00 1.0144026805e-01 3.0152722114e+03 3.9482887249e+00 1.0000000000e+00
7.4492876010e-01 8.9238760259e-04 1.0775529193e-02 1.2516401345e+01 7.4909828155e-01 2.7059149738e+00 5.5650302482e+00 3.9162685514e-03 5.2279769530e-03 1.0389302880e+01 1.0000000000e+01 0.0000000000e+00 7.3549996949e+00 1.0025520863e-01 2.9261585119e+03 3.9531136739e+00 1.0000000000e+00
7.1326007512e-01 8.9238760259e-04 1.1314208333e-02 1.2476709836e+01 7.1293981386e-01 2.6579246593e+00 5.4856616511e+00 4.0306780655e-03 5.6536021514e-03 1.0408333470e+01 1.0000000000e+01 0.0000000000e+00 7.2974996949e+00 9.8463315294e-02 2.8282653064e+03 3.9561254205e+00 1.0000000000e+00
6.8047187121e-01 8.9238760259e-04 1.1870547527e-02 1.2441510209e+01 6.7571496794e-01 2.6025512195e+00 5.4044472728e+00 4.1424637135e-03 6.1304897924e-03 1.0428182045e+01 1.0000000000e+01 0.0000000000e+00 7.2274996949e+00 9.6000531210e-02 2.7207867538e+03 3.9574740482e+00 1.0000000000e+00
6.4656424190e-01 8.9238760259e-04 1.2444831615e-02 1.2395134954e+01 6.3743866246e-01 2.5564066864e+00 5.3379991450e+00 4.2516443356e-03 6.6698877649e-03 1.0448869852e+01 1.0000000000e+01 0.0000000000e+00 7.1562496949e+00 9.3675386481e-02 2.6029096521e+03 3.9572933627e+00 1.0000000000e+00
6.1154732764e-01 8.9238760259e-04 1.3037345437e-02 1.2356899882e+01 5.9813762529e-01 2.4954959026e+00 5.2604763293e+00 4.3582395950e-03 7.2863491790e-03 1.0470419139e+01 1.0000000000e+01 0.0000000000e+00 7.0740621949e+00 9.0329056841e-02 2.4738412094e+03 3.9557040581e+00 1.0000000000e+00
