# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 k2	 lambda_tidal	 phi_1_0	 H_0	 
4.1168641278e-02 1.3843204113e-04 2.8160666145e-03 6.4866650049e+00 9.0388396865e-04 6.1003054809e+00 1.2614630168e+01 4.0502607464e-03 4.4809520768e+00 1.0151726257e+01 1.0000000000e+01 2.5132741229e+05 4.0312487794e+00 8.1754325815e-04 2.4936101972e+01 2.7296947130e+00 1.0000000000e+00
4.4688347845e-02 1.3843204113e-04 3.0382889686e-03 5.2229104434e+00 6.9476670693e-04 5.8873628805e+00 1.2148253139e+01 4.4283391726e-03 6.3738505724e+00 1.0169049810e+01 1.0000000000e+01 2.5132741229e+05 3.9270397950e+00 8.7614475793e-04 2.2135753711e+01 2.6349074782e+00 1.0000000000e+00
4.8502017332e-02 1.3843204113e-04 3.2719049063e-03 4.3903260737e+00 5.3895072254e-04 5.6897417072e+00 1.1684839455e+01 4.8315855718e-03 8.9648002493e+00 1.0188424722e+01 1.0000000000e+01 2.5132741229e+05 3.8132067872e+00 9.4460657375e-04 1.9655059975e+01 2.5357572301e+00 1.0000000000e+00
5.2621282956e-02 1.3843204113e-04 3.5171992673e-03 3.7977509571e+00 4.2137807904e-04 5.5106071875e+00 1.1254678675e+01 5.2628705611e-03 1.2489663850e+01 1.0210061202e+01 1.0000000000e+01 2.5132741229e+05 3.7018933106e+00 1.0141856669e-03 1.7462996896e+01 2.4336755260e+00 1.0000000000e+00
5.7060085734e-02 1.3843204113e-04 3.7744568910e-03 3.3419799611e+00 3.3173907054e-04 5.3353949531e+00 1.0843206431e+01 5.7248539507e-03 1.7257098904e+01 1.0234188345e+01 1.0000000000e+01 2.5132741229e+05 3.5932360841e+00 1.0901427901e-03 1.5529949564e+01 2.3299825150e+00 1.0000000000e+00
6.1832077212e-02 1.3843204113e-04 4.0439626172e-03 2.9735447041e+00 2.6276570070e-04 5.1589353742e+00 1.0445253093e+01 6.2199015198e-03 2.3670903406e+01 1.0261053979e+01 1.0000000000e+01 2.5132741229e+05 3.4837341310e+00 1.1703662037e-03 1.3825305611e+01 2.2259049877e+00 1.0000000000e+00
6.6948719959e-02 1.3843204113e-04 4.3260012853e-03 2.6829927671e+00 2.0927338871e-04 5.0012652725e+00 1.0080855482e+01 6.7499762588e-03 3.2254345860e+01 1.0290924202e+01 1.0000000000e+01 2.5132741229e+05 3.3769567872e+00 1.2399175215e-03 1.2319723150e+01 2.1225800373e+00 1.0000000000e+00
7.2417749740e-02 1.3843204113e-04 4.6208577351e-03 2.4346558678e+00 1.6748020959e-04 4.8563065477e+00 9.7291692490e+00 7.3165688349e-03 4.3686169565e+01 1.0324082630e+01 1.0000000000e+01 2.5132741229e+05 3.2787878419e+00 1.3259840833e-03 1.0985675370e+01 2.0210468267e+00 1.0000000000e+00
7.8241866610e-02 1.3843204113e-04 4.9288168060e-03 2.2227010488e+00 1.3461121671e-04 4.7034023110e+00 9.3990700050e+00 7.9205873991e-03 5.8840471044e+01 1.0360829416e+01 1.0000000000e+01 2.5132741229e+05 3.1852380372e+00 1.4014579228e-03 9.7991911868e+00 1.9222339647e+00 1.0000000000e+00
8.4417611015e-02 1.3843204113e-04 5.2501633377e-03 2.0355128661e+00 1.0861347787e-04 4.5752791307e+00 9.0789855667e+00 8.5622717763e-03 7.8832497991e+01 1.0401480109e+01 1.0000000000e+01 2.5132741229e+05 3.0884704591e+00 1.4870071613e-03 8.7394545672e+00 1.8269438368e+00 1.0000000000e+00
9.0934431844e-02 1.3843204113e-04 5.5851821698e-03 1.8731994707e+00 8.7934691551e-05 4.4424982365e+00 8.7837759158e+00 9.2411140616e-03 1.0509065192e+02 1.0446364417e+01 1.0000000000e+01 2.5132741229e+05 3.0085485841e+00 1.5629949169e-03 7.7890033070e+00 1.7358399177e+00 1.0000000000e+00
9.7773974553e-02 1.3843204113e-04 5.9341581418e-03 1.7318890480e+00 7.1402125818e-05 4.3159540644e+00 8.4948029870e+00 9.9557864915e-03 1.3943263422e+02 1.0495824944e+01 1.0000000000e+01 2.5132741229e+05 2.9228503419e+00 1.6498549702e-03 6.9332563546e+00 1.6494385961e+00 1.0000000000e+00
1.0490962728e-01 1.3843204113e-04 6.2973760933e-03 1.6026050442e+00 5.8129150951e-05 4.2014363113e+00 8.2178564772e+00 1.0704078961e-02 1.8414304675e+02 1.0550215947e+01 1.0000000000e+01 2.5132741229e+05 2.8452966310e+00 1.7235517608e-03 6.1604711092e+00 1.5681079756e+00 1.0000000000e+00
1.1230635664e-01 1.3843204113e-04 6.6751208640e-03 1.4870778794e+00 4.7431010204e-05 4.0859091464e+00 7.9546668063e+00 1.1482878304e-02 2.4209643132e+02 1.0609902159e+01 1.0000000000e+01 2.5132741229e+05 2.7670593263e+00 1.7964035956e-03 5.4609533169e+00 1.4920732454e+00 1.0000000000e+00
1.1992085677e-01 1.3843204113e-04 7.0676772934e-03 1.3832743101e+00 3.8775493937e-05 3.9821199973e+00 7.7179814016e+00 1.2288173036e-02 3.1690564809e+02 1.0675257672e+01 1.0000000000e+01 2.5132741229e+05 2.6967712403e+00 1.8478956778e-03 4.8270702440e+00 1.4214290022e+00 1.0000000000e+00
1.2770202130e-01 1.3843204113e-04 7.4753302211e-03 1.2878200172e+00 3.1750918848e-05 3.8718850336e+00 7.4748501824e+00 1.3115057665e-02 4.1306072834e+02 1.0746664872e+01 1.0000000000e+01 2.5132741229e+05 2.6221179200e+00 1.9014997118e-03 4.2525788021e+00 1.3561560964e+00 1.0000000000e+00
1.3559173682e-01 1.3843204113e-04 7.8983644867e-03 1.1987980199e+00 2.6034318777e-05 3.7680967857e+00 7.2529319296e+00 1.3957826423e-02 5.3613180902e+02 1.0824513409e+01 1.0000000000e+01 2.5132741229e+05 2.5518304444e+00 1.9469648956e-03 3.7324519903e+00 1.2961418652e+00 1.0000000000e+00
1.4352596925e-01 1.3843204113e-04 8.3370649298e-03 1.1212607840e+00 2.1371809886e-05 3.6758077194e+00 7.0425128584e+00 1.4810023649e-02 6.9297002586e+02 1.0909199156e+01 1.0000000000e+01 2.5132741229e+05 2.4893304444e+00 1.9708048147e-03 3.2626240429e+00 1.2412013845e+00 1.0000000000e+00
1.5143611598e-01 1.3843204113e-04 8.7917163900e-03 1.0475304721e+00 1.7559971295e-05 3.5725449063e+00 6.8358862911e+00 1.5664582758e-02 8.9206197976e+02 1.1001123142e+01 1.0000000000e+01 2.5132741229e+05 2.4193988038e+00 2.0004510305e-03 2.8394916356e+00 1.1910980088e+00 1.0000000000e+00
1.5925056836e-01 1.3843204113e-04 9.2626037068e-03 9.7563152139e-01 1.4436882998e-05 3.4858652848e+00 6.6310766647e+00 1.6513960626e-02 1.1438729973e+03 1.1100690426e+01 1.0000000000e+01 2.5132741229e+05 2.3606976319e+00 2.0031221827e-03 2.4599748991e+00 1.1455621671e+00 1.0000000000e+00
1.6689642609e-01 1.3843204113e-04 9.7500117200e-03 9.1408625030e-01 1.1877113680e-05 3.3947875124e+00 6.4366351381e+00 1.7350311644e-02 1.4608188582e+03 1.1208308910e+01 1.0000000000e+01 2.5132741229e+05 2.2990179444e+00 2.0047103247e-03 2.1212277035e+00 1.1043071991e+00 1.0000000000e+00
1.7430129142e-01 1.3843204113e-04 1.0254225269e-02 8.5034911387e-01 9.7737994111e-06 3.3015322950e+00 6.2547824170e+00 1.8165643633e-02 1.8586061438e+03 1.1324388086e+01 1.0000000000e+01 2.5132741229e+05 2.2358636476e+00 1.9900646163e-03 1.8204203797e+00 1.0670420753e+00 1.0000000000e+00
1.8139506741e-01 1.3843204113e-04 1.0775529193e-02 7.9658352266e-01 8.0452976226e-06 3.2182197824e+00 6.0828724007e+00 1.8952029354e-02 2.3556654138e+03 1.1449337732e+01 1.0000000000e+01 2.5132741229e+05 2.1794427491e+00 1.9569338079e-03 1.5549136004e+00 1.0334810546e+00 1.0000000000e+00
1.8811168644e-01 1.3843204113e-04 1.1314208333e-02 7.4604804877e-01 6.6237182047e-06 3.1307831021e+00 5.9068382168e+00 1.9701793602e-02 2.9744311267e+03 1.1583566588e+01 1.0000000000e+01 2.5132741229e+05 2.1202288819e+00 1.9145911075e-03 1.3219215717e+00 1.0033503282e+00 1.0000000000e+00
1.9439069138e-01 1.3843204113e-04 1.1870547527e-02 6.9830287712e-01 5.4536584789e-06 3.0535054293e+00 5.7704955415e+00 2.0407866076e-02 3.7420506170e+03 1.1727481028e+01 1.0000000000e+01 2.5132741229e+05 2.0678948976e+00 1.8386067118e-03 1.1188390186e+00 9.7639237718e-01 1.0000000000e+00
2.0017860344e-01 1.3843204113e-04 1.2444831615e-02 6.5416274713e-01 4.4903213129e-06 2.9798183779e+00 5.6229772371e+00 2.1063376019e-02 4.6908393745e+03 1.1881483769e+01 1.0000000000e+01 2.5132741229e+05 2.0179925538e+00 1.7660587392e-03 9.4292466726e-01 9.5236826264e-01 1.0000000000e+00
2.0543003505e-01 1.3843204113e-04 1.3037345437e-02 6.1279128912e-01 3.6971148706e-06 2.9015457135e+00 5.5004058209e+00 2.1662332625e-02 5.8592533321e+03 1.2045972648e+01 1.0000000000e+01 2.5132741229e+05 1.9649847413e+00 1.6422732201e-03 7.9150070091e-01 9.3105852271e-01 1.0000000000e+00
2.1010849355e-01 1.3843204113e-04 1.3648373833e-02 5.7400104093e-01 3.0433783204e-06 2.8110591680e+00 5.3656205235e+00 2.2199794003e-02 7.2944575619e+03 1.2221339500e+01 1.0000000000e+01 2.5132741229e+05 1.9037054444e+00 1.5494770808e-03 6.6194163332e-01 9.1226302474e-01 1.0000000000e+00
2.1418687501e-01 1.3843204113e-04 1.4278201642e-02 5.3818855716e-01 2.5052769168e-06 2.7457141830e+00 5.2412105361e+00 2.2671682484e-02 9.0495714593e+03 1.2407969168e+01 1.0000000000e+01 2.5132741229e+05 1.8594525147e+00 1.4616122954e-03 5.5182453669e-01 8.9580014600e-01 1.0000000000e+00
2.1764763290e-01 1.3843204113e-04 1.4927113703e-02 5.0338548504e-01 2.0620031229e-06 2.6666267792e+00 5.1178243805e+00 2.3074954230e-02 1.1190552514e+04 1.2606238667e+01 1.0000000000e+01 2.5132741229e+05 1.8058929444e+00 1.3583501847e-03 4.5867710851e-01 8.8150545249e-01 1.0000000000e+00
2.2048264636e-01 1.3843204113e-04 1.5595394856e-02 4.7158225821e-01 1.6970428616e-06 2.6052766310e+00 4.9974092298e+00 2.3407616365e-02 1.3793179238e+04 1.2816516522e+01 1.0000000000e+01 2.5132741229e+05 1.7643453980e+00 1.2736996786e-03 3.8034914874e-01 8.6923032872e-01 1.0000000000e+00
2.2269281412e-01 1.3843204113e-04 1.6283329941e-02 4.4230210990e-01 1.3965004375e-06 2.5316977309e+00 4.8942978285e+00 2.3668723427e-02 1.6948597215e+04 1.3039162306e+01 1.0000000000e+01 2.5132741229e+05 1.7145162965e+00 1.1718066192e-03 3.1481431131e-01 8.5884039363e-01 1.0000000000e+00
2.2428741770e-01 1.3843204113e-04 1.6991203797e-02 4.1465144043e-01 1.1491210994e-06 2.4597483096e+00 4.7780496553e+00 2.3858345356e-02 2.0762255055e+04 1.3274526371e+01 1.0000000000e+01 2.5132741229e+05 1.6657907105e+00 1.0947372430e-03 2.6014705299e-01 8.5021400202e-01 1.0000000000e+00
2.2528329835e-01 1.3843204113e-04 1.7719301265e-02 3.8976944294e-01 9.4554409918e-07 2.3905819804e+00 4.6793508250e+00 2.3977519575e-02 2.5358436054e+04 1.3522949785e+01 1.0000000000e+01 2.5132741229e+05 1.6189498902e+00 1.0063111939e-03 2.1480923874e-01 8.4324087674e-01 1.0000000000e+00
2.2570390966e-01 1.3843204113e-04 1.8467907183e-02 3.6482976478e-01 7.7781143995e-07 2.3360953809e+00 4.5805654736e+00 2.4028141591e-02 3.0891987899e+04 1.3784764482e+01 1.0000000000e+01 2.5132741229e+05 1.5820504762e+00 9.1345233888e-04 1.7730973489e-01 8.3782073363e-01 1.0000000000e+00
2.2557827888e-01 1.3843204113e-04 1.9237306391e-02 3.4172865787e-01 6.3999164139e-07 2.2760786474e+00 4.4910162389e+00 2.4012899668e-02 3.7520645763e+04 1.4060293603e+01 1.0000000000e+01 2.5132741229e+05 1.5414059449e+00 8.3854167229e-04 1.4638285785e-01 8.3386214228e-01 1.0000000000e+00
2.2493994569e-01 1.3843204113e-04 2.0027783728e-02 3.1794980313e-01 5.2667455568e-07 2.2153841662e+00 4.4007892565e+00 2.3935150247e-02 4.5445807071e+04 1.4349852032e+01 1.0000000000e+01 2.5132741229e+05 1.5003024293e+00 7.6828705488e-04 1.2090865382e-01 8.3128144561e-01 1.0000000000e+00
2.2382590502e-01 1.3843204113e-04 2.0839624035e-02 2.9836000679e-01 4.3341207576e-07 2.1551871807e+00 4.3110597697e+00 2.3798789036e-02 5.4910304458e+04 1.4653747102e+01 1.0000000000e+01 2.5132741229e+05 1.4595358277e+00 7.0561574745e-04 1.0002248247e-01 8.3000183848e-01 1.0000000000e+00
2.2227560377e-01 1.3843204113e-04 2.1673112151e-02 2.7972915153e-01 3.5676746958e-07 2.0996551190e+00 4.2407614575e+00 2.3608154706e-02 6.6172385991e+04 1.4972279479e+01 1.0000000000e+01 2.5132741229e+05 1.4219284059e+00 6.2950691255e-04 8.2883282776e-02 8.2995251070e-01 1.0000000000e+00
2.2032999943e-01 1.3843204113e-04 2.2528532916e-02 2.6225190959e-01 2.9374711380e-07 2.0526309557e+00 4.1494385423e+00 2.3367911703e-02 7.9551119332e+04 1.5305744173e+01 1.0000000000e+01 2.5132741229e+05 1.3900827027e+00 5.8478161372e-04 6.8856109247e-02 8.3106796012e-01 1.0000000000e+00
2.1803072289e-01 1.3843204113e-04 2.3406171168e-02 2.4543799533e-01 2.4192006614e-07 1.9915327098e+00 4.0883402964e+00 2.3082924702e-02 9.5415502610e+04 1.5654431690e+01 1.0000000000e+01 2.5132741229e+05 1.3487057496e+00 5.2485623321e-04 5.7369858008e-02 8.3328730029e-01 1.0000000000e+00
2.1541933552e-01 1.3843204113e-04 2.4306311749e-02 2.2992212137e-01 1.9931080622e-07 1.9464699144e+00 4.0137449998e+00 2.2758147219e-02 1.1418421134e+05 1.6018629287e+01 1.0000000000e+01 2.5132741229e+05 1.3181883241e+00 4.7703025313e-04 4.7936503218e-02 8.3655374451e-01 1.0000000000e+00
2.1253671198e-01 1.3843204113e-04 2.5229239496e-02 2.1656904708e-01 1.6425763008e-07 1.8998927763e+00 3.9450184858e+00 2.2398597587e-02 1.3636260049e+05 1.6398622320e+01 1.0000000000e+01 2.5132741229e+05 1.2866453553e+00 4.4078944947e-04 4.0238536725e-02 8.4081409323e-01 1.0000000000e+00
2.0942251680e-01 1.3843204113e-04 2.6175239250e-02 2.0286988880e-01 1.3546184388e-07 1.8529695541e+00 3.8907121383e+00 2.2009319150e-02 1.6247615210e+05 1.6794695673e+01 1.0000000000e+01 2.5132741229e+05 1.2548680116e+00 3.9953000438e-04 3.3905699227e-02 8.4601828984e-01 1.0000000000e+00
2.0611480489e-01 1.3843204113e-04 2.7144595851e-02 1.9056227660e-01 1.1178555416e-07 1.8148210034e+00 3.8377973369e+00 2.1594980163e-02 1.9318220790e+05 1.7207135241e+01 1.0000000000e+01 2.5132741229e+05 1.2290330506e+00 3.6284174832e-04 2.8715187531e-02 8.5211906666e-01 1.0000000000e+00
2.0264970909e-01 1.3843204113e-04 2.8137594138e-02 1.7902614331e-01 9.2261148686e-08 1.7700608062e+00 3.7856540145e+00 2.1160246283e-02 2.2935164567e+05 1.7636229459e+01 1.0000000000e+01 2.5132741229e+05 1.1987205506e+00 3.2622758973e-04 2.4450822357e-02 8.5907159472e-01 1.0000000000e+00
1.9906123065e-01 1.3843204113e-04 2.9154518950e-02 1.6769910244e-01 7.6172922771e-08 1.7439675147e+00 3.7374113471e+00 2.0709531412e-02 2.7187523675e+05 1.8082270872e+01 1.0000000000e+01 2.5132741229e+05 1.1810496522e+00 2.9998368629e-04 2.0943089721e-02 8.6683317286e-01 1.0000000000e+00
1.9538110023e-01 1.3843204113e-04 3.0195655128e-02 1.5738868331e-01 6.2941579454e-08 1.7115077197e+00 3.6901853014e+00 2.0246975820e-02 3.2167886469e+05 1.8545557728e+01 1.0000000000e+01 2.5132741229e+05 1.1590672303e+00 2.7570364212e-04 1.8045466294e-02 8.7536296490e-01 1.0000000000e+00
1.9163871139e-01 1.3843204113e-04 3.1261287511e-02 1.4676102052e-01 5.2040272137e-08 1.6750391183e+00 3.6537167001e+00 1.9776442724e-02 3.8002189288e+05 1.9026395586e+01 1.0000000000e+01 2.5132741229e+05 1.1343699647e+00 2.5250284277e-04 1.5658398263e-02 8.8462188142e-01 1.0000000000e+00
1.8786113085e-01 1.3843204113e-04 3.2351700937e-02 1.3810892055e-01 4.3059681659e-08 1.6460978439e+00 3.6026260498e+00 1.9301603800e-02 4.4825235710e+05 1.9525098941e+01 1.0000000000e+01 2.5132741229e+05 1.1147703553e+00 2.3427239004e-04 1.3686230287e-02 8.9457215854e-01 1.0000000000e+00
1.8407309076e-01 1.3843204113e-04 3.3467180248e-02 1.2950008109e-01 3.5651290911e-08 1.6190167710e+00 3.5681618516e+00 1.8825737638e-02 5.2805206088e+05 2.0041992856e+01 1.0000000000e+01 2.5132741229e+05 1.0964305116e+00 2.1787093871e-04 1.2044130529e-02 9.0517737209e-01 1.0000000000e+00
1.8029712631e-01 1.3843204113e-04 3.4608010283e-02 1.2172051386e-01 2.9541924226e-08 1.5909336092e+00 3.5326955644e+00 1.8351862626e-02 6.2121419327e+05 2.0577414605e+01 1.0000000000e+01 2.5132741229e+05 1.0774120332e+00 2.0243840041e-04 1.0687214514e-02 9.1640221886e-01 1.0000000000e+00
1.7655364681e-01 1.3843204113e-04 3.5774475880e-02 1.1462579188e-01 2.4499259160e-08 1.5653810740e+00 3.5071430292e+00 1.7882680705e-02 7.2992740672e+05 2.1131715320e+01 1.0000000000e+01 2.5132741229e+05 1.0601073457e+00 1.8605090134e-04 9.5624021781e-03 9.2821234911e-01 1.0000000000e+00
1.7286107561e-01 1.3843204113e-04 3.6966861881e-02 1.0781947324e-01 2.0324661340e-08 1.5438085047e+00 3.4708042093e+00 1.7420641681e-02 8.5711842328e+05 2.1705261651e+01 1.0000000000e+01 2.5132741229e+05 1.0454979707e+00 1.8000152284e-04 8.6265037634e-03 9.4057428244e-01 1.0000000000e+00
1.6923599151e-01 1.3843204113e-04 3.8185453123e-02 1.0084732269e-01 1.6881496555e-08 1.5294532289e+00 3.4490658082e+00 1.6967959724e-02 1.0051217715e+06 2.2298437443e+01 1.0000000000e+01 2.5132741229e+05 1.0357762910e+00 1.6720453697e-04 7.8547402458e-03 9.5345530468e-01 1.0000000000e+00
1.6569327797e-01 1.3843204113e-04 3.9430534448e-02 9.5165777042e-02 1.4032591802e-08 1.5127114154e+00 3.4323239947e+00 1.6526565504e-02 1.1777272322e+06 2.2911645425e+01 1.0000000000e+01 2.5132741229e+05 1.0244384004e+00 1.5864775308e-04 7.2171448201e-03 9.6682334229e-01 1.0000000000e+00
1.6224628765e-01 1.3843204113e-04 4.0702390694e-02 8.9736584312e-02 1.1673649204e-08 1.4961931146e+00 3.4231888192e+00 1.6098173361e-02 1.3790180842e+06 2.3545308929e+01 1.0000000000e+01 2.5132741229e+05 1.0132518769e+00 1.4777845886e-04 6.6911445148e-03 9.8064691592e-01 1.0000000000e+00
1.5890698683e-01 1.3843204113e-04 4.2001306702e-02 8.4574164666e-02 9.7201790685e-09 1.4836475696e+00 3.4032601489e+00 1.5684309054e-02 1.6135823160e+06 2.4199873638e+01 1.0000000000e+01 2.5132741229e+05 1.0047557832e+00 1.4202641187e-04 6.2660193728e-03 9.9489506982e-01 1.0000000000e+00
1.5568612036e-01 1.3843204113e-04 4.3327567310e-02 7.9390114769e-02 8.0970450010e-09 1.4747719571e+00 3.3943845364e+00 1.5286312768e-02 1.8878878364e+06 2.4875809380e+01 1.0000000000e+01 2.5132741229e+05 9.9874504099e-01 1.3600013630e-04 5.9235243098e-03 1.0095373124e+00 1.0000000000e+00
1.5259333730e-01 1.3843204113e-04 4.4681457358e-02 7.4826132036e-02 6.7489854070e-09 1.4683621930e+00 3.3879747723e+00 1.4905354843e-02 2.2085326822e+06 2.5573611958e+01 1.0000000000e+01 2.5132741229e+05 9.9440422068e-01 1.3316811713e-04 5.6562675811e-03 1.0245435569e+00 1.0000000000e+00
1.4963735786e-01 1.3843204113e-04 4.6063261686e-02 7.0182838387e-02 5.6294965044e-09 1.4581815554e+00 3.3925603853e+00 1.4542462566e-02 2.5832616745e+06 2.6293805052e+01 1.0000000000e+01 2.5132741229e+05 9.8750968943e-01 1.2688996125e-04 5.4559693854e-03 1.0398841106e+00 1.0000000000e+00
1.4682607270e-01 1.3843204113e-04 4.7473265134e-02 6.5892895149e-02 4.7011229248e-09 1.4539060323e+00 3.3735186116e+00 1.4198529121e-02 3.0202420460e+06 2.7036942185e+01 1.0000000000e+01 2.5132741229e+05 9.8461421977e-01 1.2712918325e-04 5.3157506784e-03 1.0555296127e+00 1.0000000000e+00
1.4416664508e-01 1.3843204113e-04 4.8911752541e-02 6.2215752663e-02 3.9285595221e-09 1.4520602510e+00 3.3790559556e+00 1.3874336329e-02 3.5316599510e+06 2.7803608765e+01 1.0000000000e+01 2.5132741229e+05 9.8336421977e-01 1.2240689709e-04 5.2311200733e-03 1.0714510432e+00 1.0000000000e+00
1.4166562737e-01 1.3843204113e-04 5.0379008746e-02 5.8646761427e-02 3.2853438503e-09 1.4558743851e+00 3.3828700897e+00 1.3570566725e-02 4.1306381748e+06 2.8594424228e+01 1.0000000000e+01 2.5132741229e+05 9.8594722758e-01 1.2290954625e-04 5.1992505936e-03 1.0876196763e+00 1.0000000000e+00
1.3932902660e-01 1.3843204113e-04 5.1875318590e-02 5.5193131524e-02 2.7489989256e-09 1.4607267711e+00 3.3729562251e+00 1.3287817140e-02 4.8336931007e+06 2.9410044281e+01 1.0000000000e+01 2.5132741229e+05 9.8923336039e-01 1.2424037397e-04 5.2198385544e-03 1.1040070932e+00 1.0000000000e+00
1.3716234880e-01 1.3843204113e-04 5.3400966912e-02 5.2006274703e-02 2.3022062528e-09 1.4603085863e+00 3.3873042909e+00 1.3026605031e-02 5.6583136353e+06 3.0251163262e+01 1.0000000000e+01 2.5132741229e+05 9.8895015727e-01 1.2391447252e-04 5.2919476099e-03 1.1205851571e+00 1.0000000000e+00
1.3517063927e-01 1.3843204113e-04 5.4956238551e-02 4.9093401047e-02 1.9297253697e-09 1.4712390726e+00 3.3982347772e+00 1.2787378535e-02 6.6265276584e+06 3.1118516645e+01 1.0000000000e+01 2.5132741229e+05 9.9635250102e-01 1.2483154836e-04 5.4150133839e-03 1.1373260350e+00 1.0000000000e+00
1.3335846626e-01 1.3843204113e-04 5.6541418347e-02 4.6353569391e-02 1.6184254598e-09 1.4758967864e+00 3.4102756163e+00 1.2570526406e-02 7.7671333765e+06 3.2012883679e+01 1.0000000000e+01 2.5132741229e+05 9.9950679789e-01 1.2654890733e-04 5.5907199786e-03 1.1542021740e+00 1.0000000000e+00
1.3172991116e-01 1.3843204113e-04 5.8156791140e-02 4.3570477235e-02 1.3582744330e-09 1.4887884154e+00 3.4157841200e+00 1.2376354808e-02 9.1118219607e+06 3.2935090209e+01 1.0000000000e+01 2.5132741229e+05 1.0082372666e+00 1.2913759131e-04 5.8216205110e-03 1.1711863288e+00 1.0000000000e+00
1.3028849548e-01 1.3843204113e-04 5.9802641769e-02 4.1378611910e-02 1.1410102585e-09 1.5004399100e+00 3.4348187399e+00 1.2205111441e-02 1.0696758728e+07 3.3886011669e+01 1.0000000000e+01 2.5132741229e+05 1.0161278916e+00 1.3404859386e-04 6.1124334843e-03 1.1882515659e+00 1.0000000000e+00
1.2903710359e-01 1.3843204113e-04 6.1479255073e-02 3.8934393669e-02 9.5904983336e-10 1.5182992863e+00 3.4526781162e+00 1.2056941856e-02 1.2571757417e+07 3.4866576287e+01 1.0000000000e+01 2.5132741229e+05 1.0282226182e+00 1.3656217167e-04 6.4646296165e-03 1.2053712730e+00 1.0000000000e+00
1.2797785044e-01 1.3843204113e-04 6.3186915893e-02 3.6872309844e-02 8.0639114684e-10 1.5254661091e+00 3.4746111897e+00 1.1931925692e-02 1.4796697283e+07 3.5877768512e+01 1.0000000000e+01 2.5132741229e+05 1.0330761338e+00 1.4205894148e-04 6.8830933107e-03 1.2225191808e+00 1.0000000000e+00
1.2711195372e-01 1.3843204113e-04 6.4925909069e-02 3.4831884433e-02 6.7805015114e-10 1.5502039331e+00 3.4993490136e+00 1.1830044758e-02 1.7447153044e+07 3.6920632689e+01 1.0000000000e+01 2.5132741229e+05 1.0498290826e+00 1.4728840353e-04 7.3713619879e-03 1.2396693782e+00 1.0000000000e+00
1.2643955204e-01 1.3843204113e-04 6.6696519438e-02 3.2877951857e-02 5.7077510226e-10 1.5611560497e+00 3.5250673808e+00 1.1751159329e-02 2.0588072750e+07 3.7996277003e+01 1.0000000000e+01 2.5132741229e+05 1.0572460748e+00 1.5309889336e-04 7.9334406010e-03 1.2567963341e+00 1.0000000000e+00
1.2595955055e-01 1.3843204113e-04 6.8499031842e-02 3.0787027698e-02 4.8063984073e-10 1.5747686869e+00 3.5386800181e+00 1.1694997000e-02 2.4332142301e+07 3.9105877729e+01 1.0000000000e+01 2.5132741229e+05 1.0664648248e+00 1.6200655654e-04 8.5722472605e-03 1.2738749161e+00 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 7.0333731120e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.3316626938e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 6.9897363282e+00 0.0000000000e+00 0.0000000000e+00 7.0333731120e+04 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 7.2200902111e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.4422666655e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 3.7978612107e-07 0.0000000000e+00 0.0000000000e+00 7.2200902111e+04 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 7.4100829655e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.5632593358e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 4.6600429040e-310 0.0000000000e+00 0.0000000000e+00 7.4100829655e+04 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 7.6033798591e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.7139049327e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 4.4102769876e-319 0.0000000000e+00 0.0000000000e+00 7.6033798591e+04 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 7.8000093760e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.9047936925e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 1.0186069768e-03 0.0000000000e+00 0.0000000000e+00 7.8000093760e+04 1.0000000000e+00
0.0000000000e+00 1.3843204113e-04 8.0000000000e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 8.1834176011e-03 0.0000000000e+00 -nan 4.1943040000e+07 1.0000000000e+01 2.5132741229e+05 1.2924902345e+00 0.0000000000e+00 0.0000000000e+00 8.0000000000e+04 1.0000000000e+00
