# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
2.1435786059e+00 1.3508413386e-03 7.9784066561e-03 1.3091896225e+01 2.4243470679e+00 1.8892837965e+02 4.2610389695e+02 6.6202944523e-01 2.7307535873e-01 1.8994449326e-01 1.0000000000e-01 2.5132741229e+00 1.8539005767e-06 2.4733022109e+06 2.4978302286e-01 1.0000000000e+00
2.1510738973e+00 1.3508413386e-03 8.4875177651e-03 1.3088990561e+01 2.4230310797e+00 1.8880734398e+02 4.2579090002e+02 7.4981620319e-01 3.0945381158e-01 1.8999661586e-01 1.0000000000e-01 2.5132741229e+00 2.0981503309e-06 2.7889118516e+06 2.6540962914e-01 1.0000000000e+00
2.1593883533e+00 1.3508413386e-03 9.0178388311e-03 1.3086366091e+01 2.4215733271e+00 1.8865705700e+02 4.2544865179e+02 8.4718878156e-01 3.4985055876e-01 1.9005444747e-01 1.0000000000e-01 2.5132741229e+00 2.3685282289e-06 3.1356830015e+06 2.8162497409e-01 1.0000000000e+00
2.1685940142e+00 1.3508413386e-03 9.5698027103e-03 1.3083042242e+01 2.4199619922e+00 1.8849130440e+02 4.2506140542e+02 9.5498877945e-01 3.9462966052e-01 1.9011849483e-01 1.0000000000e-01 2.5132741229e+00 2.6676002088e-06 3.5155976681e+06 2.9843023849e-01 1.0000000000e+00
2.1787679500e+00 1.3508413386e-03 1.0143842259e-02 1.3080547553e+01 2.4181839145e+00 1.8831161470e+02 4.2464545571e+02 1.0741161901e+00 4.4418300184e-01 1.9018930220e-01 1.0000000000e-01 2.5132741229e+00 2.9970501982e-06 3.9304652218e+06 3.1582485000e-01 1.0000000000e+00
2.1899924930e+00 1.3508413386e-03 1.0740390333e-02 1.3076625268e+01 2.4162258017e+00 1.8811574558e+02 4.2418379408e+02 1.2055326405e+00 4.9893211126e-01 1.9026745288e-01 1.0000000000e-01 2.5132741229e+00 3.3597099724e-06 4.3822036525e+06 3.3380656247e-01 1.0000000000e+00
2.2023555349e+00 1.3508413386e-03 1.1359879790e-02 1.3072378529e+01 2.4140729134e+00 1.8790475691e+02 4.2366271415e+02 1.3502645607e+00 5.5933047970e-01 1.9035357265e-01 1.0000000000e-01 2.5132741229e+00 3.7585949329e-06 4.8724817574e+06 3.5237101815e-01 1.0000000000e+00
2.2159507872e+00 1.3508413386e-03 1.2002743484e-02 1.3068953739e+01 2.4117102099e+00 1.8766508653e+02 4.2308342001e+02 1.5094064527e+00 6.2586559796e-01 1.9044833262e-01 1.0000000000e-01 2.5132741229e+00 4.1963533216e-06 5.4028430673e+06 3.7151167958e-01 1.0000000000e+00
2.2308780394e+00 1.3508413386e-03 1.2669414273e-02 1.3065853404e+01 2.4091214346e+00 1.8739617927e+02 4.2246012273e+02 1.6841241367e+00 6.9906153859e-01 1.9055245218e-01 1.0000000000e-01 2.5132741229e+00 4.6749911583e-06 5.9747961703e+06 3.9121969805e-01 1.0000000000e+00
2.2472434161e+00 1.3508413386e-03 1.3360325013e-02 1.3058967774e+01 2.4062892846e+00 1.8709398304e+02 4.2177400399e+02 1.8756578091e+00 7.7948142855e-01 1.9066670292e-01 1.0000000000e-01 2.5132741229e+00 5.1977632007e-06 6.5893183892e+06 4.1148341708e-01 1.0000000000e+00
2.2651595935e+00 1.3508413386e-03 1.4075908560e-02 1.3054000027e+01 2.4031955492e+00 1.8677892403e+02 4.2101595746e+02 2.0853250268e+00 8.6773006360e-01 1.9079191208e-01 1.0000000000e-01 2.5132741229e+00 5.7683773177e-06 7.2471810196e+06 4.3228839515e-01 1.0000000000e+00
2.2847459905e+00 1.3508413386e-03 1.4816597770e-02 1.3050056111e+01 2.3998210138e+00 1.8642057568e+02 4.2018508909e+02 2.3145233417e+00 9.6445665257e-01 1.9092896664e-01 1.0000000000e-01 2.5132741229e+00 6.3897690753e-06 7.9487998947e+06 4.5361711599e-01 1.0000000000e+00
2.3061289165e+00 1.3508413386e-03 1.5582825500e-02 1.3042305272e+01 2.3961454644e+00 1.8604368300e+02 4.1929137763e+02 2.5647324164e+00 1.0703575615e+00 1.9107881803e-01 1.0000000000e-01 2.5132741229e+00 7.0634800539e-06 8.6939917192e+06 4.7544866684e-01 1.0000000000e+00
2.3294416272e+00 1.3508413386e-03 1.6375024606e-02 1.3034691424e+01 2.3921470847e+00 1.8560783346e+02 4.1829441057e+02 2.8375157463e+00 1.1861794638e+00 1.9124248620e-01 1.0000000000e-01 2.5132741229e+00 7.7961034653e-06 9.4822769541e+06 4.9775870563e-01 1.0000000000e+00
2.3548243427e+00 1.3508413386e-03 1.7193627944e-02 1.3027120836e+01 2.3878035504e+00 1.8514252353e+02 4.1720891811e+02 3.1345211282e+00 1.3127215292e+00 1.9142106591e-01 1.0000000000e-01 2.5132741229e+00 8.5890374008e-06 1.0311881642e+07 5.2051880772e-01 1.0000000000e+00
2.3824240907e+00 1.3508413386e-03 1.8039068370e-02 1.3020062165e+01 2.3830903495e+00 1.8463339791e+02 4.1603531122e+02 3.4574806822e+00 1.4508391102e+00 1.9161573076e-01 1.0000000000e-01 2.5132741229e+00 9.4451010340e-06 1.1180925236e+07 5.4369688794e-01 1.0000000000e+00
2.4123944616e+00 1.3508413386e-03 1.8911778740e-02 1.3011474955e+01 2.3779823770e+00 1.8409322568e+02 4.1475682646e+02 3.8082089006e+00 1.6014453839e+00 1.9182774004e-01 1.0000000000e-01 2.5132741229e+00 1.0368215912e-05 1.2086223945e+07 5.6725652604e-01 1.0000000000e+00
2.4448951649e+00 1.3508413386e-03 1.9812191912e-02 1.3002173948e+01 2.3724530525e+00 1.8347850840e+02 4.1335949790e+02 4.1885994491e+00 1.7655141562e+00 1.9205844429e-01 1.0000000000e-01 2.5132741229e+00 1.1362747198e-05 1.3023882114e+07 5.9115713299e-01 1.0000000000e+00
2.4800913895e+00 1.3508413386e-03 2.0740740741e-02 1.2990962268e+01 2.3664739201e+00 1.8283234794e+02 4.1185689491e+02 4.6006196027e+00 1.9440821062e+00 1.9230929226e-01 1.0000000000e-01 2.5132741229e+00 1.2428668109e-05 1.3988748073e+07 6.1535372040e-01 1.0000000000e+00
2.5181529054e+00 1.3508413386e-03 2.1697858083e-02 1.2979779429e+01 2.3600150290e+00 1.8211238508e+02 4.1022142450e+02 5.0463023627e+00 2.1382500961e+00 1.9258183749e-01 1.0000000000e-01 2.5132741229e+00 1.3571703064e-05 1.4974355124e+07 6.3979692161e-01 1.0000000000e+00
2.5592528827e+00 1.3508413386e-03 2.2683976795e-02 1.2966858960e+01 2.3530459520e+00 1.8133161957e+02 4.0845132021e+02 5.5277358294e+00 2.3491831193e+00 1.9287774503e-01 1.0000000000e-01 2.5132741229e+00 1.4794043080e-05 1.5974042284e+07 6.6443351959e-01 1.0000000000e+00
2.6035663665e+00 1.3508413386e-03 2.3699529733e-02 1.2954017802e+01 2.3455312315e+00 1.8050663463e+02 4.0654839897e+02 6.0470482672e+00 2.5781145806e+00 1.9319880017e-01 1.0000000000e-01 2.5132741229e+00 1.6095415967e-05 1.6978089083e+07 6.8920560759e-01 1.0000000000e+00
2.6512683793e+00 1.3508413386e-03 2.4744949753e-02 1.2941602038e+01 2.3374381081e+00 1.7959347758e+02 4.0448347437e+02 6.6063907132e+00 2.8263382420e+00 1.9354691412e-01 1.0000000000e-01 2.5132741229e+00 1.7482214491e-05 1.7976977067e+07 7.1405214576e-01 1.0000000000e+00
2.7025315928e+00 1.3508413386e-03 2.5820669711e-02 1.2924103166e+01 2.3287283588e+00 1.7861618684e+02 4.0228058483e+02 7.2079138838e+00 3.0952145435e+00 1.9392413286e-01 1.0000000000e-01 2.5132741229e+00 1.8948056257e-05 1.8960015300e+07 7.3890882911e-01 1.0000000000e+00
2.7575235313e+00 1.3508413386e-03 2.6927122464e-02 1.2908046310e+01 2.3193638538e+00 1.7756647802e+02 3.9991667971e+02 7.8537406899e+00 3.3861615447e+00 1.9433264455e-01 1.0000000000e-01 2.5132741229e+00 2.0497361674e-05 1.9914615573e+07 7.6370853949e-01 1.0000000000e+00
2.8164032930e+00 1.3508413386e-03 2.8064740869e-02 1.2889812010e+01 2.3093029434e+00 1.7644077493e+02 3.9737341655e+02 8.5459337519e+00 3.7006551159e+00 1.9477478667e-01 1.0000000000e-01 2.5132741229e+00 2.2132035720e-05 2.0827821298e+07 7.8838251844e-01 1.0000000000e+00
2.8793177542e+00 1.3508413386e-03 2.9233957780e-02 1.2870990087e+01 2.2985022285e+00 1.7524065295e+02 3.9468190327e+02 9.2864569076e+00 4.0402209718e+00 1.9525305369e-01 1.0000000000e-01 2.5132741229e+00 2.3840412037e-05 2.1685858305e+07 8.1286112411e-01 1.0000000000e+00
2.9463972566e+00 1.3508413386e-03 3.0435206055e-02 1.2849922224e+01 2.2869160176e+00 1.7394968754e+02 3.9179618279e+02 1.0077131530e+01 4.4064283307e+00 1.9577010340e-01 1.0000000000e-01 2.5132741229e+00 2.5630930847e-05 2.2474769056e+07 8.3707502937e-01 1.0000000000e+00
3.0177508125e+00 1.3508413386e-03 3.1668918550e-02 1.2829842142e+01 2.2744961680e+00 1.7257112682e+02 3.8874903575e+02 1.0919586843e+01 4.8008816179e+00 1.9632876365e-01 1.0000000000e-01 2.5132741229e+00 2.7488993437e-05 2.3180529937e+07 8.6095643088e-01 1.0000000000e+00
3.0934608527e+00 1.3508413386e-03 3.2935528121e-02 1.2803640699e+01 2.2611920415e+00 1.7111258465e+02 3.8551854351e+02 1.1815205223e+01 5.2252108649e+00 1.9693203753e-01 1.0000000000e-01 2.5132741229e+00 2.9412141954e-05 2.3789446314e+07 8.8444039377e-01 1.0000000000e+00
3.1735776272e+00 1.3508413386e-03 3.4235467624e-02 1.2778405407e+01 2.2469501163e+00 1.6956642554e+02 3.8211183682e+02 1.2765062836e+01 5.6810619616e+00 1.9758310822e-01 1.0000000000e-01 2.5132741229e+00 3.1392253248e-05 2.4288651156e+07 9.0746635857e-01 1.0000000000e+00
3.2581133377e+00 1.3508413386e-03 3.5569169916e-02 1.2750934990e+01 2.2317140215e+00 1.6792944823e+02 3.7852571443e+02 1.3769866516e+01 6.1700855858e+00 1.9828534249e-01 1.0000000000e-01 2.5132741229e+00 3.3419639570e-05 2.4666427425e+07 9.2997958213e-01 1.0000000000e+00
3.3470362178e+00 1.3508413386e-03 3.6937067852e-02 1.2722433531e+01 2.2154255162e+00 1.6620281353e+02 3.7476133715e+02 1.4829888926e+01 6.6939235001e+00 1.9904229289e-01 1.0000000000e-01 2.5132741229e+00 3.5484401894e-05 2.4913371255e+07 9.5193284057e-01 1.0000000000e+00
3.4402646692e+00 1.3508413386e-03 3.8339594290e-02 1.2689115736e+01 2.1980224629e+00 1.6439754566e+02 3.7082972919e+02 1.5944902545e+01 7.2542036368e+00 1.9985769905e-01 1.0000000000e-01 2.5132741229e+00 3.7568799978e-05 2.5022414632e+07 9.7328769271e-01 1.0000000000e+00
3.5376617220e+00 1.3508413386e-03 3.9777182085e-02 1.2655012042e+01 2.1794407691e+00 1.6250290881e+02 3.6673492100e+02 1.7114115341e+01 7.8525260167e+00 2.0073548777e-01 1.0000000000e-01 2.5132741229e+00 3.9659743461e-05 2.4988445491e+07 9.9401559358e-01 1.0000000000e+00
3.6390301274e+00 1.3508413386e-03 4.1250264094e-02 1.2618471340e+01 2.1596135038e+00 1.6053197486e+02 3.6248998445e+02 1.8336111284e+01 8.4904596363e+00 2.0167977124e-01 1.0000000000e-01 2.5132741229e+00 4.1736300984e-05 2.4809672620e+07 1.0140992313e+00 1.0000000000e+00
3.7441082680e+00 1.3508413386e-03 4.2759273172e-02 1.2578599579e+01 2.1384711542e+00 1.5848390744e+02 3.5809408318e+02 1.9608797122e+01 9.1695401563e+00 2.0269484456e-01 1.0000000000e-01 2.5132741229e+00 4.3785294122e-05 2.4487413739e+07 1.0335332226e+00 1.0000000000e+00
3.8525672380e+00 1.3508413386e-03 4.4304642177e-02 1.2535663533e+01 2.1159425241e+00 1.5637368188e+02 3.5357695878e+02 2.0929359153e+01 9.8912701619e+00 2.0378518231e-01 1.0000000000e-01 2.5132741229e+00 4.5775682827e-05 2.4026284448e+07 1.0523246137e+00 1.0000000000e+00
3.9640093004e+00 1.3508413386e-03 4.5886803965e-02 1.2490499571e+01 2.0919539047e+00 1.5418741158e+02 3.4892472463e+02 2.2294232272e+01 1.0657133612e+01 2.0495543449e-01 1.0000000000e-01 2.5132741229e+00 4.7703229588e-05 2.3433408421e+07 1.0704928543e+00 1.0000000000e+00
4.0779680867e+00 1.3508413386e-03 4.7506191390e-02 1.2440086669e+01 2.0664308983e+00 1.5193682734e+02 3.4416387778e+02 2.3699085216e+01 1.1468607654e+01 2.0621042191e-01 1.0000000000e-01 2.5132741229e+00 4.9537651514e-05 2.2719596572e+07 1.0880698456e+00 1.0000000000e+00
4.1939105301e+00 1.3508413386e-03 4.9163237311e-02 1.2389363732e+01 2.0392978710e+00 1.4964164873e+02 3.3931413782e+02 2.5138821815e+01 1.2327194655e+01 2.0755513270e-01 1.0000000000e-01 2.5132741229e+00 5.1257145011e-05 2.1897334186e+07 1.1050989292e+00 1.0000000000e+00
4.3112408809e+00 1.3508413386e-03 5.0858374584e-02 1.2331322562e+01 2.0104801354e+00 1.4728005805e+02 3.3439798578e+02 2.6607602971e+01 1.3234452060e+01 2.0899471881e-01 1.0000000000e-01 2.5132741229e+00 5.2830086110e-05 2.0981600675e+07 1.1216341333e+00 1.0000000000e+00
4.4293066662e+00 1.3508413386e-03 5.2592036063e-02 1.2270418988e+01 1.9799032184e+00 1.4490085313e+02 3.2940515450e+02 2.8098887793e+01 1.4192051173e+01 2.1053449473e-01 1.0000000000e-01 2.5132741229e+00 5.4260982322e-05 1.9988565749e+07 1.1377386679e+00 1.0000000000e+00
4.5474066328e+00 1.3508413386e-03 5.4364654606e-02 1.2205881533e+01 1.9474954976e+00 1.4247371557e+02 3.2437915684e+02 2.9605495238e+01 1.5201829876e+01 2.1217993831e-01 1.0000000000e-01 2.5132741229e+00 5.5510205428e-05 1.8935558670e+07 1.1534834062e+00 1.0000000000e+00
4.6648004280e+00 1.3508413386e-03 5.6176663070e-02 1.2135857203e+01 1.9131892911e+00 1.4001155865e+02 3.1931813980e+02 3.1119684449e+01 1.6265867990e+01 2.1393669470e-01 1.0000000000e-01 2.5132741229e+00 5.6575859393e-05 1.7840011596e+07 1.1689449346e+00 1.0000000000e+00
4.7807198423e+00 1.3508413386e-03 5.8028494309e-02 1.2063547278e+01 1.8769208384e+00 1.3754711612e+02 3.1424007092e+02 3.2633252530e+01 1.7386589707e+01 2.1581058395e-01 1.0000000000e-01 2.5132741229e+00 5.7447715267e-05 1.6719078505e+07 1.1842035787e+00 1.0000000000e+00
4.8943811974e+00 1.3508413386e-03 5.9920581182e-02 1.1982195908e+01 1.8386351270e+00 1.3507363215e+02 3.0918249310e+02 3.4137646512e+01 1.8566841245e+01 2.1780761305e-01 1.0000000000e-01 2.5132741229e+00 5.8091117652e-05 1.5589381028e+07 1.1993414092e+00 1.0000000000e+00
5.0049984545e+00 1.3508413386e-03 6.1853356543e-02 1.1897463009e+01 1.7982857397e+00 1.3258200040e+02 3.0413629999e+02 3.5624085422e+01 1.9810024978e+01 2.1993399305e-01 1.0000000000e-01 2.5132741229e+00 5.8528072637e-05 1.4465978500e+07 1.2144400282e+00 1.0000000000e+00
5.1117966627e+00 1.3508413386e-03 6.3827253249e-02 1.1806197775e+01 1.7558377343e+00 1.3009860257e+02 2.9911310705e+02 3.7083689587e+01 2.1120225897e+01 2.2219616150e-01 1.0000000000e-01 2.5132741229e+00 5.8757864501e-05 1.3362505307e+07 1.2295786857e+00 1.0000000000e+00
5.2140252174e+00 1.3508413386e-03 6.5842704156e-02 1.1709005852e+01 1.7112693813e+00 1.2763881055e+02 2.9415781868e+02 3.8507611971e+01 2.2502367185e+01 2.2460081071e-01 1.0000000000e-01 2.5132741229e+00 5.8753852775e-05 1.2290882949e+07 1.2448324257e+00 1.0000000000e+00
5.3109704483e+00 1.3508413386e-03 6.7900142121e-02 1.1605159022e+01 1.6645758243e+00 1.2518712987e+02 2.8925494040e+02 3.9887167005e+01 2.3962361115e+01 2.2715492224e-01 1.0000000000e-01 2.5132741229e+00 5.8549442901e-05 1.1260882699e+07 1.2602703011e+00 1.0000000000e+00
5.4019672758e+00 1.3508413386e-03 7.0000000000e-02 1.1494448193e+01 1.6157706994e+00 1.2275811770e+02 2.8444856188e+02 4.1213954680e+01 2.5507304158e+01 2.2986580749e-01 1.0000000000e-01 2.5132741229e+00 5.8122838770e-05 1.0280453304e+07 1.2759540310e+00 1.0000000000e+00
2.1486990448e+00 1.4151565651e-03 0.0000000000e+00 1.3041158868e+01 2.5204775352e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+00 4.7394390052e-02 1.6981285072e+03 0.0000000000e+00 1.0000000000e+00
2.1486990448e+00 1.4151565651e-03 7.2142710649e-08 1.3041158868e+01 2.5204775328e+00 1.7532222423e+02 3.9830737469e+02 4.1985351836e-11 1.6657697317e-11 1.9669708221e-01 1.0000000000e-01 2.5132741229e+00 1.7834681208e-09 1.6981600871e+03 2.0317508416e-06 1.0000000000e+00
2.1486990438e+00 1.4151565651e-03 5.7714168519e-07 1.3041158868e+01 2.5204775412e+00 1.7532222423e+02 3.9830737469e+02 2.6870622285e-09 1.0660925101e-09 1.9669708218e-01 1.0000000000e-01 2.5132741229e+00 1.7834756670e-09 1.6981672724e+03 1.6254007239e-05 1.0000000000e+00
2.1486990440e+00 1.4151565651e-03 1.9478531875e-06 1.3041158868e+01 2.5204774565e+00 1.7532222423e+02 3.9830737469e+02 3.0607318177e-08 1.2143460398e-08 1.9669708215e-01 1.0000000000e-01 2.5132741229e+00 1.7835440977e-09 1.6982324298e+03 5.4857276765e-05 1.0000000000e+00
2.1486990556e+00 1.4151565651e-03 4.6171334815e-06 1.3041158868e+01 2.5204774537e+00 1.7532222423e+02 3.9830737469e+02 1.7197198294e-07 6.8229923138e-08 1.9669708226e-01 1.0000000000e-01 2.5132741229e+00 1.7838998784e-09 1.6985711926e+03 1.3003206327e-04 1.0000000000e+00
2.1486990989e+00 1.4151565651e-03 9.0178388311e-06 1.3039933154e+01 2.5204772629e+00 1.7533577919e+02 3.9830616340e+02 6.5602105258e-07 2.6027652073e-07 1.9669708268e-01 1.0000000000e-01 2.5132741229e+00 1.7851132864e-09 1.6997265600e+03 2.5396885446e-04 1.0000000000e+00
2.1486992055e+00 1.4151565651e-03 1.5582825500e-05 1.3039933154e+01 2.5204772373e+00 1.7533577919e+02 3.9830616340e+02 1.9588684112e-06 7.7718155204e-07 1.9669708360e-01 1.0000000000e-01 2.5132741229e+00 1.7883779841e-09 1.7028350985e+03 4.3885817528e-04 1.0000000000e+00
2.1486994493e+00 1.4151565651e-03 2.4744949753e-05 1.3039933154e+01 2.5204771787e+00 1.7533577919e+02 3.9830616340e+02 4.9395345013e-06 1.9597616447e-06 1.9669708572e-01 1.0000000000e-01 2.5132741229e+00 1.7958480094e-09 1.7099478126e+03 6.9689050937e-04 1.0000000000e+00
2.1486999446e+00 1.4151565651e-03 3.6937067852e-05 1.3040690213e+01 2.5204773027e+00 1.7532175558e+02 3.9830690604e+02 1.1006208905e-05 4.3667161347e-06 1.9669709003e-01 1.0000000000e-01 2.5132741229e+00 1.8110519078e-09 1.7244244681e+03 1.0402563383e-03 1.0000000000e+00
2.1487008695e+00 1.4151565651e-03 5.2592036063e-05 1.3040690213e+01 2.5204770926e+00 1.7532175558e+02 3.9830690604e+02 2.2312743456e-05 8.8525872824e-06 1.9669709807e-01 1.0000000000e-01 2.5132741229e+00 1.8393895573e-09 1.7514066523e+03 1.4811460774e-03 1.0000000000e+00
2.1487024789e+00 1.4151565651e-03 7.2142710649e-05 1.3040690213e+01 2.5204767057e+00 1.7532175558e+02 3.9830690604e+02 4.1985377705e-05 1.6657713047e-05 1.9669711206e-01 1.0000000000e-01 2.5132741229e+00 1.8886963994e-09 1.7983550167e+03 2.0317500848e-03 1.0000000000e+00
2.1487051289e+00 1.4151565651e-03 9.6021947874e-05 1.3040690213e+01 2.5204760686e+00 1.7532175558e+02 3.9830690604e+02 7.4379699745e-05 2.9510178919e-05 1.9669713511e-01 1.0000000000e-01 2.5132741229e+00 1.9698861355e-09 1.8756595337e+03 2.7042585591e-03 1.0000000000e+00
2.1487093009e+00 1.4151565651e-03 1.2466260400e-04 1.3040351339e+01 2.5204750631e+00 1.7532141670e+02 3.9830656716e+02 1.2536784810e-04 4.9739769275e-05 1.9669717139e-01 1.0000000000e-01 2.5132741229e+00 2.0976745189e-09 1.9973353481e+03 3.5108614036e-03 1.0000000000e+00
2.1487156234e+00 1.4151565651e-03 1.5849753530e-04 1.3040351339e+01 2.5204735340e+00 1.7532141670e+02 3.9830656716e+02 2.0265596651e-04 8.0403925600e-05 1.9669722637e-01 1.0000000000e-01 2.5132741229e+00 2.2913793242e-09 2.1817765439e+03 4.4637483112e-03 1.0000000000e+00
2.1487249065e+00 1.4151565651e-03 1.9795959802e-04 1.3040336919e+01 2.5204713196e+00 1.7532141670e+02 3.9830656716e+02 3.1613192396e-04 1.2542571760e-04 1.9669730708e-01 1.0000000000e-01 2.5132741229e+00 2.5757766394e-09 2.4525712654e+03 5.5751081764e-03 1.0000000000e+00
2.1487381682e+00 1.4151565651e-03 2.4348164844e-04 1.3040336919e+01 2.5204681618e+00 1.7532141670e+02 3.9830656716e+02 4.7824333119e-04 1.8974384935e-04 1.9669742239e-01 1.0000000000e-01 2.5132741229e+00 2.9820669790e-09 2.8394262534e+03 6.8571290727e-03 1.0000000000e+00
2.1487566690e+00 1.4151565651e-03 2.9549654282e-04 1.3040329709e+01 2.5204637707e+00 1.7532139507e+02 3.9830654553e+02 7.0440588901e-04 2.7947471302e-04 1.9669758325e-01 1.0000000000e-01 2.5132741229e+00 3.5488796148e-09 3.3791247974e+03 8.3219978163e-03 1.0000000000e+00
2.1487819494e+00 1.4151565651e-03 3.5443713742e-04 1.3042067339e+01 2.5204576026e+00 1.7532314712e+02 3.9830829758e+02 1.0134421252e-03 4.0208655925e-04 1.9669780306e-01 1.0000000000e-01 2.5132741229e+00 4.3233863030e-09 4.1165857228e+03 9.9818995596e-03 1.0000000000e+00
2.1488158678e+00 1.4151565651e-03 4.2073628850e-04 1.3039875474e+01 2.5204494014e+00 1.7532094084e+02 3.9830609130e+02 1.4280505941e-03 5.6658570225e-04 1.9669809799e-01 1.0000000000e-01 2.5132741229e+00 5.3624470834e-09 5.1059441742e+03 1.1849016162e-02 1.0000000000e+00
2.1488606372e+00 1.4151565651e-03 4.9482685234e-04 1.3040062936e+01 2.5204386120e+00 1.7532114272e+02 3.9830629318e+02 1.9753056870e-03 7.8371505563e-04 1.9669848726e-01 1.0000000000e-01 2.5132741229e+00 6.7339148023e-09 6.4118032639e+03 1.3935527121e-02 1.0000000000e+00
2.1489188744e+00 1.4151565651e-03 5.7714168519e-04 1.3040978616e+01 2.5204246893e+00 1.7532204398e+02 3.9830719444e+02 2.6871881387e-03 1.0661648214e-03 1.9669899362e-01 1.0000000000e-01 2.5132741229e+00 8.5178831044e-09 8.1104456486e+03 1.6253607029e-02 1.0000000000e+00
2.1489936427e+00 1.4151565651e-03 6.6811364332e-04 1.3039752902e+01 2.5204066889e+00 1.7532081827e+02 3.9830596873e+02 3.6011465008e-03 1.4287958037e-03 1.9669964371e-01 1.0000000000e-01 2.5132741229e+00 1.0808190167e-08 1.0291183270e+04 1.8815424384e-02 1.0000000000e+00
2.1490885030e+00 1.4151565651e-03 7.6817558299e-04 1.3041923137e+01 2.5203839399e+00 1.7532298850e+02 3.9830813896e+02 4.7606898145e-03 1.8888748413e-03 1.9670046849e-01 1.0000000000e-01 2.5132741229e+00 1.3713725349e-08 1.3057737678e+04 2.1633139986e-02 1.0000000000e+00
2.1492075578e+00 1.4151565651e-03 8.7776036047e-04 1.3041879877e+01 2.5203553207e+00 1.7532294524e+02 3.9829332945e+02 6.2160118839e-03 2.4663236302e-03 1.9670150358e-01 1.0000000000e-01 2.5132741229e+00 1.7363437227e-08 1.6529794585e+04 2.4718905796e-02 1.0000000000e+00
2.1493555200e+00 1.4151565651e-03 9.9730083201e-04 1.3039688011e+01 2.5203197220e+00 1.7532075337e+02 3.9829113759e+02 8.0246474294e-03 3.1839799369e-03 1.9670278999e-01 1.0000000000e-01 2.5132741229e+00 2.1895694212e-08 2.0844436549e+04 2.8084860378e-02 1.0000000000e+00
2.1495377505e+00 1.4151565651e-03 1.1272298539e-03 1.3040747894e+01 2.5202758443e+00 1.7532181326e+02 3.9829219747e+02 1.0252161069e-02 4.0678726071e-03 1.9670437429e-01 1.0000000000e-01 2.5132741229e+00 2.7477166766e-08 2.6157907362e+04 3.1743128309e-02 1.0000000000e+00
2.1497603324e+00 1.4151565651e-03 1.2679802824e-03 1.3039514969e+01 2.5202223495e+00 1.7532058033e+02 3.9829096454e+02 1.2972869229e-02 5.1475097948e-03 1.9670630934e-01 1.0000000000e-01 2.5132741229e+00 3.4293637496e-08 3.2647063871e+04 3.5705813502e-02 1.0000000000e+00
2.1500301233e+00 1.4151565651e-03 1.4199849737e-03 1.3039615911e+01 2.5201575033e+00 1.7532068127e+02 3.9827629923e+02 1.6270596618e-02 6.4561824399e-03 1.9670865471e-01 1.0000000000e-01 2.5132741229e+00 4.2562383251e-08 4.0511232821e+04 3.9984996574e-02 1.0000000000e+00
2.1503548311e+00 1.4151565651e-03 1.5836767842e-03 1.3039688011e+01 2.5200795272e+00 1.7532075337e+02 3.9827637134e+02 2.0239467531e-02 8.0312812799e-03 1.9671147739e-01 1.0000000000e-01 2.5132741229e+00 5.2504438894e-08 4.9974128457e+04 4.4592730209e-02 1.0000000000e+00
2.1507430648e+00 1.4151565651e-03 1.7594885700e-03 1.3040264818e+01 2.5199862480e+00 1.7530657835e+02 3.9826219631e+02 2.4984734291e-02 9.9146312052e-03 1.9671485208e-01 1.0000000000e-01 2.5132741229e+00 6.4401037331e-08 6.1285840652e+04 4.9541034701e-02 1.0000000000e+00
2.1512044231e+00 1.4151565651e-03 1.9478531875e-03 1.3038945373e+01 2.5198753944e+00 1.7530524449e+02 3.9826086245e+02 3.0623643196e-02 1.2152840281e-02 1.9671886211e-01 1.0000000000e-01 2.5132741229e+00 7.8523168986e-08 7.4724696480e+04 5.4841888740e-02 1.0000000000e+00
2.1517495642e+00 1.4151565651e-03 2.1492034929e-03 1.3039176095e+01 2.5197447883e+00 1.7530547521e+02 3.9824632692e+02 3.7286340531e-02 1.4797665503e-02 1.9672360002e-01 1.0000000000e-01 2.5132741229e+00 9.5221072047e-08 9.0597863136e+04 6.0507213785e-02 1.0000000000e+00
2.1523902731e+00 1.4151565651e-03 2.3639723425e-03 1.3038491138e+01 2.5195906933e+00 1.7530480467e+02 3.9823089013e+02 4.5116822217e-02 1.7906409298e-02 1.9672916794e-01 1.0000000000e-01 2.5132741229e+00 1.1484420353e-07 1.0924751514e+05 6.6548889511e-02 1.0000000000e+00
2.1531395626e+00 1.4151565651e-03 2.5925925926e-03 1.3038152264e+01 2.5194107859e+00 1.7528968513e+02 3.9821577058e+02 5.4273925882e-02 2.1542309093e-02 1.9673567874e-01 1.0000000000e-01 2.5132741229e+00 1.3778665484e-07 1.3104716610e+05 7.2978709302e-02 1.0000000000e+00
