# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 R_G	 
2.1979700506e+00 3.0570958173e-03 0.0000000000e+00 1.0049378061e+01 2.6839661720e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.6894290723e+00
2.1979284667e+00 3.1064038144e-03 0.0000000000e+00 1.0003110957e+01 2.6838985314e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.6428230938e+00
2.1973800101e+00 3.1557118114e-03 0.0000000000e+00 9.9588626753e+00 2.6829678633e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.6045231313e+00
2.1962451503e+00 3.2050198085e-03 0.0000000000e+00 9.9113193860e+00 2.6810331846e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.5633391354e+00
2.1945915305e+00 3.2543278055e-03 0.0000000000e+00 9.8640212395e+00 2.6781963670e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.5135030396e+00
2.1925510547e+00 3.3036358026e-03 0.0000000000e+00 9.8191384710e+00 2.6746770342e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.4735880185e+00
2.1901945989e+00 3.3529437996e-03 0.0000000000e+00 9.7765485089e+00 2.6705965546e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.4367877533e+00
2.1875789229e+00 3.4022517967e-03 0.0000000000e+00 9.7356529164e+00 2.6660538630e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.3963536061e+00
2.1844672252e+00 3.4515597937e-03 0.0000000000e+00 9.6928178115e+00 2.6606367777e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.3572461142e+00
2.1809544926e+00 3.5008677908e-03 0.0000000000e+00 9.6498817654e+00 2.6545016839e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.3171580511e+00
2.1772697487e+00 3.5501757878e-03 0.0000000000e+00 9.6077316184e+00 2.6480456579e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.2779928785e+00
2.1734532829e+00 3.5994837849e-03 0.0000000000e+00 9.5688692693e+00 2.6413404744e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.2411926134e+00
2.1695370942e+00 3.6487917819e-03 0.0000000000e+00 9.5320545840e+00 2.6344448150e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.2035848188e+00
2.1655043700e+00 3.6980997790e-03 0.0000000000e+00 9.4951750079e+00 2.6273310474e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.1704184356e+00
2.1607757672e+00 3.7474077760e-03 0.0000000000e+00 9.4557863228e+00 2.6189743367e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.1260620031e+00
2.1560066592e+00 3.7967157731e-03 0.0000000000e+00 9.4170104948e+00 2.6105271232e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.0918573679e+00
2.1512212062e+00 3.8460237702e-03 0.0000000000e+00 9.3810249690e+00 2.6020345936e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.0588640267e+00
2.1464375573e+00 3.8953317672e-03 0.0000000000e+00 9.3468275439e+00 2.5935296328e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 9.0267935762e+00
2.1416697618e+00 3.9446397643e-03 0.0000000000e+00 9.3131420347e+00 2.5850409666e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.9943770416e+00
2.1368573489e+00 3.9939477613e-03 0.0000000000e+00 9.2809562228e+00 2.5764630867e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.9591341544e+00
2.1313172734e+00 4.0432557584e-03 0.0000000000e+00 9.2451221088e+00 2.5665764694e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.9257370486e+00
2.1258384317e+00 4.0925637554e-03 0.0000000000e+00 9.2111770365e+00 2.5567853353e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.8941280433e+00
2.1204311451e+00 4.1418717525e-03 0.0000000000e+00 9.1786811911e+00 2.5471091318e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.8637303321e+00
2.1151022744e+00 4.1911797495e-03 0.0000000000e+00 9.1476489925e+00 2.5375627524e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.8344285536e+00
2.1098564411e+00 4.2404877466e-03 0.0000000000e+00 9.1176189956e+00 2.5281564763e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.8063380690e+00
2.1046966596e+00 4.2897957436e-03 0.0000000000e+00 9.0892401077e+00 2.5188979561e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.7793435171e+00
2.0991380467e+00 4.3391037407e-03 0.0000000000e+00 9.0592245309e+00 2.5089178491e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.7474461086e+00
2.0934053886e+00 4.3884117377e-03 0.0000000000e+00 9.0293387356e+00 2.4986180221e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.7182020107e+00
2.0877913343e+00 4.4377197348e-03 0.0000000000e+00 9.0004695620e+00 2.4885239598e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.6916112235e+00
2.0822959819e+00 4.4870277318e-03 0.0000000000e+00 8.9731649765e+00 2.4786372502e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.6652511589e+00
2.0769184179e+00 4.5363357289e-03 0.0000000000e+00 8.9463506767e+00 2.4689578022e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.6398139850e+00
2.0716570733e+00 4.5856437260e-03 0.0000000000e+00 8.9209928137e+00 2.4594842988e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.6142614498e+00
2.0665099292e+00 4.6349517230e-03 0.0000000000e+00 8.8967453036e+00 2.4502140680e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.5910738218e+00
2.0609528242e+00 4.6842597201e-03 0.0000000000e+00 8.8707241129e+00 2.4402047272e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.5663288159e+00
2.0552655871e+00 4.7335677171e-03 0.0000000000e+00 8.8450922668e+00 2.4299584562e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.5406032387e+00
2.0497200315e+00 4.7828757142e-03 0.0000000000e+00 8.8202607399e+00 2.4199651053e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.5138394095e+00
2.0443124840e+00 4.8321837112e-03 0.0000000000e+00 8.7963376835e+00 2.4102191469e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.4931320502e+00
2.0390389265e+00 4.8814917083e-03 0.0000000000e+00 8.7735394001e+00 2.4007139330e+00 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e+00 0.0000000000e+00 8.4708673130e+00
6.4682382925e-01 0.0000000000e+00 1.4141414141e-03 1.4766250610e-10 0.0000000000e+00 5.0220014720e+01 1.0888632839e+02 6.5214057101e-01 inf 1.0203277120e+00 1.0000000000e+00 0.0000000000e+00 5.0220014720e+01
5.9836630539e-01 4.9307997053e-05 1.4141414141e-03 2.5532941834e+01 3.4073559054e-02 5.1004695296e+01 1.1108856903e+02 5.6902307944e-01 1.6699842788e+01 1.0249505379e+00 1.0000000000e+00 0.0000000000e+00 5.0694604033e+01
5.7630251183e-01 9.8615994107e-05 1.4141414141e-03 2.4912816989e+01 4.7254098703e-02 5.1492039247e+01 1.1232899176e+02 5.3349978482e-01 1.1290021384e+01 1.0279958650e+00 1.0000000000e+00 0.0000000000e+00 5.1034285478e+01
5.5786903537e-01 1.4792399116e-04 1.4141414141e-03 2.4100694836e+01 5.7538652121e-02 5.1964580897e+01 1.1348078094e+02 5.0455816316e-01 8.7690299401e+00 1.0309475324e+00 1.0000000000e+00 0.0000000000e+00 5.1359164622e+01
